pair,seed,alpha,policy,train_probe_ce,test_probe_ce,source
plain_combined,1,0.62,recalibrated,1.2836187133789063,1.2913603515625,v2:interp__plain_combined__seed1.jsonl
plain_combined,1,0.64,recalibrated,1.2211456298828125,1.2294061889648438,v2:interp__plain_combined__seed1.jsonl
plain_combined,1,0.66,recalibrated,1.154044921875,1.1664219970703125,v2:interp__plain_combined__seed1.jsonl
plain_combined,1,0.68,recalibrated,1.0845809326171876,1.10289404296875,v2:interp__plain_combined__seed1.jsonl
plain_combined,1,0.7000000000000001,recalibrated,1.0122503051757812,1.0406285400390625,v2:interp__plain_combined__seed1.jsonl
plain_combined,1,0.72,recalibrated,0.9381708984375,0.9801270141601562,v2:interp__plain_combined__seed1.jsonl
plain_combined,1,0.74,recalibrated,0.8643941345214844,0.9224188537597656,v2:interp__plain_combined__seed1.jsonl
plain_combined,1,0.76,recalibrated,0.7919567565917969,0.8681474914550781,v2:interp__plain_combined__seed1.jsonl
plain_combined,1,0.78,recalibrated,0.7233345336914062,0.8174341430664063,v2:interp__plain_combined__seed1.jsonl
plain_combined,1,0.8,recalibrated,0.6585111083984375,0.7710836181640625,v2:interp__plain_combined__seed1.jsonl
plain_combined,1,0.8200000000000001,recalibrated,0.5976035766601563,0.7294457092285156,v2:interp__plain_combined__seed1.jsonl
plain_combined,1,0.84,recalibrated,0.5409762268066406,0.6926262817382812,v2:interp__plain_combined__seed1.jsonl
plain_combined,1,0.86,recalibrated,0.48960797119140625,0.6606463012695313,v2:interp__plain_combined__seed1.jsonl
plain_combined,1,0.88,recalibrated,0.4444225769042969,0.6328036499023437,v2:interp__plain_combined__seed1.jsonl
plain_combined,1,0.9,recalibrated,0.4053539428710938,0.6090418090820312,v2:interp__plain_combined__seed1.jsonl
plain_combined,1,0.92,recalibrated,0.3720702209472656,0.588897216796875,v2:interp__plain_combined__seed1.jsonl
plain_combined,1,0.9400000000000001,recalibrated,0.3445852203369141,0.5728583374023437,v2:interp__plain_combined__seed1.jsonl
plain_combined,1,0.96,recalibrated,0.3224551849365234,0.5614226684570313,v2:interp__plain_combined__seed1.jsonl
plain_combined,1,0.98,recalibrated,0.30592405700683595,0.5548653564453125,v2:interp__plain_combined__seed1.jsonl
plain_combined,1,1.0,recalibrated,0.2950891418457031,0.5520675659179688,v2:interp__plain_combined__seed1.jsonl
plain_gaussian,1,0.0,recalibrated,0.19905135345458985,0.7145313110351562,v2:interp__plain_gaussian__seed1.jsonl
plain_gaussian,1,0.02,recalibrated,0.20916026306152344,0.7108939208984375,v2:interp__plain_gaussian__seed1.jsonl
plain_gaussian,1,0.04,recalibrated,0.22856956481933594,0.7119605712890625,v2:interp__plain_gaussian__seed1.jsonl
plain_gaussian,1,0.06,recalibrated,0.2565839538574219,0.7188502197265625,v2:interp__plain_gaussian__seed1.jsonl
plain_gaussian,1,0.08,recalibrated,0.29273521423339843,0.7328268127441406,v2:interp__plain_gaussian__seed1.jsonl
plain_gaussian,1,0.1,recalibrated,0.3369198455810547,0.7548647155761719,v2:interp__plain_gaussian__seed1.jsonl
plain_gaussian,1,0.12,recalibrated,0.39003973388671875,0.7832460021972656,v2:interp__plain_gaussian__seed1.jsonl
plain_gaussian,1,0.14,recalibrated,0.45084930419921876,0.8179385375976562,v2:interp__plain_gaussian__seed1.jsonl
plain_gaussian,1,0.16,recalibrated,0.5207487487792969,0.8596403198242187,v2:interp__plain_gaussian__seed1.jsonl
plain_gaussian,1,0.18,recalibrated,0.5968052368164063,0.9056984558105469,v2:interp__plain_gaussian__seed1.jsonl
plain_gaussian,1,0.2,recalibrated,0.6757626953125,0.9563812866210938,v2:interp__plain_gaussian__seed1.jsonl
plain_gaussian,1,0.22,recalibrated,0.7575314025878906,1.0098055419921874,v2:interp__plain_gaussian__seed1.jsonl
plain_gaussian,1,0.24,recalibrated,0.8407686462402344,1.0672659301757812,v2:interp__plain_gaussian__seed1.jsonl
plain_gaussian,1,0.26,recalibrated,0.926419677734375,1.1292423095703126,v2:interp__plain_gaussian__seed1.jsonl
plain_gaussian,1,0.28,recalibrated,1.01362744140625,1.1942280883789063,v2:interp__plain_gaussian__seed1.jsonl
plain_gaussian,1,0.3,recalibrated,1.0984562377929687,1.2619058837890624,v2:interp__plain_gaussian__seed1.jsonl
plain_gaussian,1,0.32,recalibrated,1.1822471313476564,1.3299381103515624,v2:interp__plain_gaussian__seed1.jsonl
plain_gaussian,1,0.34,recalibrated,1.2663585205078125,1.3974490966796875,v2:interp__plain_gaussian__seed1.jsonl
plain_gaussian,1,0.36,recalibrated,1.3502999267578124,1.4616268920898436,v2:interp__plain_gaussian__seed1.jsonl
plain_gaussian,1,0.38,recalibrated,1.4281454467773438,1.5214464111328125,v2:interp__plain_gaussian__seed1.jsonl
plain_gaussian,1,0.4,recalibrated,1.4942232666015625,1.5745948486328125,v2:interp__plain_gaussian__seed1.jsonl
plain_gaussian,1,0.42,recalibrated,1.5476368408203125,1.617716552734375,v2:interp__plain_gaussian__seed1.jsonl
plain_gaussian,1,0.44,recalibrated,1.5899186401367187,1.6499100952148438,v2:interp__plain_gaussian__seed1.jsonl
plain_gaussian,1,0.46,recalibrated,1.618885009765625,1.6726254272460936,v2:interp__plain_gaussian__seed1.jsonl
plain_gaussian,1,0.48,recalibrated,1.63691259765625,1.684494384765625,v2:interp__plain_gaussian__seed1.jsonl
plain_gaussian,1,0.5,recalibrated,1.643766845703125,1.6843367919921874,v2:interp__plain_gaussian__seed1.jsonl
plain_gaussian,1,0.52,recalibrated,1.6384329833984375,1.6732220458984375,v2:interp__plain_gaussian__seed1.jsonl
plain_gaussian,1,0.54,recalibrated,1.622013916015625,1.6500980834960937,v2:interp__plain_gaussian__seed1.jsonl
plain_gaussian,1,0.56,recalibrated,1.5952488403320313,1.6165769653320312,v2:interp__plain_gaussian__seed1.jsonl
plain_gaussian,1,0.58,recalibrated,1.5554241943359375,1.5722221069335938,v2:interp__plain_gaussian__seed1.jsonl
plain_gaussian,1,0.6,recalibrated,1.5043359985351563,1.518887451171875,v2:interp__plain_gaussian__seed1.jsonl
plain_gaussian,1,0.62,recalibrated,1.4399356079101562,1.4572308349609375,v2:interp__plain_gaussian__seed1.jsonl
plain_gaussian,1,0.64,recalibrated,1.3664445190429688,1.3865904541015626,v2:interp__plain_gaussian__seed1.jsonl
plain_gaussian,1,0.66,recalibrated,1.2868177490234376,1.308891845703125,v2:interp__plain_gaussian__seed1.jsonl
plain_gaussian,1,0.68,recalibrated,1.20334423828125,1.2296421508789062,v2:interp__plain_gaussian__seed1.jsonl
plain_gaussian,1,0.7000000000000001,recalibrated,1.1198383178710938,1.1504564819335938,v2:interp__plain_gaussian__seed1.jsonl
plain_gaussian,1,0.72,recalibrated,1.0351534118652344,1.0748209533691406,v2:interp__plain_gaussian__seed1.jsonl
plain_gaussian,1,0.74,recalibrated,0.95145849609375,1.0036820068359376,v2:interp__plain_gaussian__seed1.jsonl
plain_gaussian,1,0.76,recalibrated,0.8705195007324219,0.936605224609375,v2:interp__plain_gaussian__seed1.jsonl
plain_gaussian,1,0.78,recalibrated,0.7920353393554688,0.8756865844726562,v2:interp__plain_gaussian__seed1.jsonl
plain_gaussian,1,0.8,recalibrated,0.7175596008300781,0.8205181884765625,v2:interp__plain_gaussian__seed1.jsonl
plain_gaussian,1,0.8200000000000001,recalibrated,0.6476338806152344,0.7717168579101562,v2:interp__plain_gaussian__seed1.jsonl
plain_gaussian,1,0.84,recalibrated,0.5823988037109376,0.7281322326660157,v2:interp__plain_gaussian__seed1.jsonl
plain_gaussian,1,0.86,recalibrated,0.5226893005371094,0.6916241149902344,v2:interp__plain_gaussian__seed1.jsonl
plain_gaussian,1,0.88,recalibrated,0.46871089172363284,0.6614598999023438,v2:interp__plain_gaussian__seed1.jsonl
plain_gaussian,1,0.9,recalibrated,0.4199901885986328,0.6357848815917969,v2:interp__plain_gaussian__seed1.jsonl
plain_gaussian,1,0.92,recalibrated,0.379095458984375,0.6130531921386718,v2:interp__plain_gaussian__seed1.jsonl
plain_gaussian,1,0.9400000000000001,recalibrated,0.34558924865722657,0.5948255920410156,v2:interp__plain_gaussian__seed1.jsonl
plain_gaussian,1,0.96,recalibrated,0.32011354064941405,0.5825541076660157,v2:interp__plain_gaussian__seed1.jsonl
plain_gaussian,1,0.98,recalibrated,0.30211309814453124,0.5741452331542969,v2:interp__plain_gaussian__seed1.jsonl
plain_gaussian,1,1.0,recalibrated,0.29103431701660154,0.5690420837402344,v2:interp__plain_gaussian__seed1.jsonl
plain_resolution,1,0.0,recalibrated,0.19905135345458985,0.7145313110351562,v2:interp__plain_resolution__seed1.jsonl
plain_resolution,1,0.02,recalibrated,0.20752970886230468,0.7135125122070313,v2:interp__plain_resolution__seed1.jsonl
plain_resolution,1,0.04,recalibrated,0.22366081237792967,0.7179066772460938,v2:interp__plain_resolution__seed1.jsonl
plain_resolution,1,0.06,recalibrated,0.24643928527832032,0.72606005859375,v2:interp__plain_resolution__seed1.jsonl
plain_resolution,1,0.08,recalibrated,0.2760005035400391,0.7380570068359374,v2:interp__plain_resolution__seed1.jsonl
plain_resolution,1,0.1,recalibrated,0.3115571746826172,0.7543541870117187,v2:interp__plain_resolution__seed1.jsonl
plain_resolution,1,0.12,recalibrated,0.3522756958007813,0.7747472534179688,v2:interp__plain_resolution__seed1.jsonl
plain_resolution,1,0.14,recalibrated,0.3972962951660156,0.8003895874023438,v2:interp__plain_resolution__seed1.jsonl
plain_resolution,1,0.16,recalibrated,0.4475948638916016,0.8287183532714844,v2:interp__plain_resolution__seed1.jsonl
plain_resolution,1,0.18,recalibrated,0.5023399658203125,0.8600357971191406,v2:interp__plain_resolution__seed1.jsonl
plain_resolution,1,0.2,recalibrated,0.5603028869628907,0.8929892578125,v2:interp__plain_resolution__seed1.jsonl
plain_resolution,1,0.22,recalibrated,0.6197519226074218,0.9280513000488281,v2:interp__plain_resolution__seed1.jsonl
plain_resolution,1,0.24,recalibrated,0.6809098510742188,0.9664153747558594,v2:interp__plain_resolution__seed1.jsonl
plain_resolution,1,0.26,recalibrated,0.74239208984375,1.007568328857422,v2:interp__plain_resolution__seed1.jsonl
plain_resolution,1,0.28,recalibrated,0.8042008666992188,1.0509179077148438,v2:interp__plain_resolution__seed1.jsonl
plain_resolution,1,0.3,recalibrated,0.8651583862304687,1.0934366760253906,v2:interp__plain_resolution__seed1.jsonl
plain_resolution,1,0.32,recalibrated,0.9231456909179687,1.1346265869140626,v2:interp__plain_resolution__seed1.jsonl
plain_resolution,1,0.34,recalibrated,0.9757806396484375,1.173765625,v2:interp__plain_resolution__seed1.jsonl
plain_resolution,1,0.36,recalibrated,1.0239717407226563,1.2080167236328125,v2:interp__plain_resolution__seed1.jsonl
plain_resolution,1,0.38,recalibrated,1.0661445922851562,1.2390142822265624,v2:interp__plain_resolution__seed1.jsonl
plain_resolution,1,0.4,recalibrated,1.1022678833007813,1.2645592651367188,v2:interp__plain_resolution__seed1.jsonl
plain_resolution,1,0.42,recalibrated,1.1311023559570312,1.284802734375,v2:interp__plain_resolution__seed1.jsonl
plain_resolution,1,0.44,recalibrated,1.1522266845703124,1.2995840454101562,v2:interp__plain_resolution__seed1.jsonl
plain_resolution,1,0.46,recalibrated,1.16652685546875,1.3070740356445312,v2:interp__plain_resolution__seed1.jsonl
plain_resolution,1,0.48,recalibrated,1.1735233154296876,1.3078757934570313,v2:interp__plain_resolution__seed1.jsonl
plain_resolution,1,0.5,recalibrated,1.172329833984375,1.30155517578125,v2:interp__plain_resolution__seed1.jsonl
plain_resolution,1,0.52,recalibrated,1.1647467041015624,1.28774365234375,v2:interp__plain_resolution__seed1.jsonl
plain_resolution,1,0.54,recalibrated,1.15046337890625,1.266431640625,v2:interp__plain_resolution__seed1.jsonl
plain_resolution,1,0.56,recalibrated,1.128726318359375,1.238541015625,v2:interp__plain_resolution__seed1.jsonl
plain_resolution,1,0.58,recalibrated,1.1023814086914063,1.206197998046875,v2:interp__plain_resolution__seed1.jsonl
plain_resolution,1,0.6,recalibrated,1.0701224975585937,1.1690738525390625,v2:interp__plain_resolution__seed1.jsonl
plain_resolution,1,0.62,recalibrated,1.0319293823242188,1.1281258544921875,v2:interp__plain_resolution__seed1.jsonl
plain_resolution,1,0.64,recalibrated,0.9903038940429687,1.0853000183105468,v2:interp__plain_resolution__seed1.jsonl
plain_resolution,1,0.66,recalibrated,0.9459511108398437,1.04067578125,v2:interp__plain_resolution__seed1.jsonl
plain_resolution,1,0.68,recalibrated,0.8972587585449219,0.9949896850585938,v2:interp__plain_resolution__seed1.jsonl
plain_resolution,1,0.7000000000000001,recalibrated,0.8458317260742187,0.9480791015625,v2:interp__plain_resolution__seed1.jsonl
plain_resolution,1,0.72,recalibrated,0.7927431640625,0.9022233581542969,v2:interp__plain_resolution__seed1.jsonl
plain_resolution,1,0.74,recalibrated,0.7402030639648437,0.859281494140625,v2:interp__plain_resolution__seed1.jsonl
plain_resolution,1,0.76,recalibrated,0.6884277954101562,0.8181597290039062,v2:interp__plain_resolution__seed1.jsonl
plain_resolution,1,0.78,recalibrated,0.63764453125,0.7790591735839844,v2:interp__plain_resolution__seed1.jsonl
plain_resolution,1,0.8,recalibrated,0.5884051513671875,0.7430877075195312,v2:interp__plain_resolution__seed1.jsonl
plain_resolution,1,0.8200000000000001,recalibrated,0.5425086669921875,0.7094439086914063,v2:interp__plain_resolution__seed1.jsonl
plain_resolution,1,0.84,recalibrated,0.4994614562988281,0.6785219116210938,v2:interp__plain_resolution__seed1.jsonl
plain_resolution,1,0.86,recalibrated,0.4591644744873047,0.6506707763671875,v2:interp__plain_resolution__seed1.jsonl
plain_resolution,1,0.88,recalibrated,0.4234973602294922,0.6273012390136719,v2:interp__plain_resolution__seed1.jsonl
plain_resolution,1,0.9,recalibrated,0.39235317993164065,0.607899169921875,v2:interp__plain_resolution__seed1.jsonl
plain_resolution,1,0.92,recalibrated,0.3653628387451172,0.5915311889648438,v2:interp__plain_resolution__seed1.jsonl
plain_resolution,1,0.9400000000000001,recalibrated,0.3428927001953125,0.5786615600585937,v2:interp__plain_resolution__seed1.jsonl
plain_resolution,1,0.96,recalibrated,0.32521058654785157,0.5694002380371094,v2:interp__plain_resolution__seed1.jsonl
plain_resolution,1,0.98,recalibrated,0.31253001403808595,0.5640676574707031,v2:interp__plain_resolution__seed1.jsonl
plain_resolution,1,1.0,recalibrated,0.30492636108398435,0.5631025390625,v2:interp__plain_resolution__seed1.jsonl
resolution_combined,1,0.0,recalibrated,0.30492636108398435,0.5631025390625,v2:interp__resolution_combined__seed1.jsonl
resolution_combined,1,0.02,recalibrated,0.31151943969726564,0.5644515991210938,v2:interp__resolution_combined__seed1.jsonl
resolution_combined,1,0.04,recalibrated,0.3219289855957031,0.5687442016601563,v2:interp__resolution_combined__seed1.jsonl
resolution_combined,1,0.06,recalibrated,0.3361611175537109,0.5762175598144531,v2:interp__resolution_combined__seed1.jsonl
resolution_combined,1,0.08,recalibrated,0.35488856506347655,0.5870191345214844,v2:interp__resolution_combined__seed1.jsonl
resolution_combined,1,0.1,recalibrated,0.3780064544677734,0.6010771484375,v2:interp__resolution_combined__seed1.jsonl
resolution_combined,1,0.12,recalibrated,0.4048469696044922,0.6172631225585937,v2:interp__resolution_combined__seed1.jsonl
resolution_combined,1,0.14,recalibrated,0.43391407775878904,0.6351695861816407,v2:interp__resolution_combined__seed1.jsonl
resolution_combined,1,0.16,recalibrated,0.4657446899414063,0.654857421875,v2:interp__resolution_combined__seed1.jsonl
resolution_combined,1,0.18,recalibrated,0.5004002532958984,0.6756208190917968,v2:interp__resolution_combined__seed1.jsonl
resolution_combined,1,0.2,recalibrated,0.5370745239257813,0.6970475463867187,v2:interp__resolution_combined__seed1.jsonl
resolution_combined,1,0.22,recalibrated,0.5751446838378906,0.7195329895019531,v2:interp__resolution_combined__seed1.jsonl
resolution_combined,1,0.24,recalibrated,0.6132134399414062,0.743849609375,v2:interp__resolution_combined__seed1.jsonl
resolution_combined,1,0.26,recalibrated,0.6513098449707031,0.7693814697265625,v2:interp__resolution_combined__seed1.jsonl
resolution_combined,1,0.28,recalibrated,0.6890386962890624,0.7956504516601562,v2:interp__resolution_combined__seed1.jsonl
resolution_combined,1,0.3,recalibrated,0.7253950805664062,0.82228369140625,v2:interp__resolution_combined__seed1.jsonl
resolution_combined,1,0.32,recalibrated,0.7587267761230468,0.8493937377929688,v2:interp__resolution_combined__seed1.jsonl
resolution_combined,1,0.34,recalibrated,0.7894129028320312,0.8767039184570312,v2:interp__resolution_combined__seed1.jsonl
resolution_combined,1,0.36,recalibrated,0.8166961975097656,0.9021242370605469,v2:interp__resolution_combined__seed1.jsonl
resolution_combined,1,0.38,recalibrated,0.8411639709472656,0.9255524291992188,v2:interp__resolution_combined__seed1.jsonl
resolution_combined,1,0.4,recalibrated,0.8633761291503906,0.9453121337890625,v2:interp__resolution_combined__seed1.jsonl
resolution_combined,1,0.42,recalibrated,0.8815520629882813,0.9620223388671875,v2:interp__resolution_combined__seed1.jsonl
resolution_combined,1,0.44,recalibrated,0.8946632080078125,0.9769334106445312,v2:interp__resolution_combined__seed1.jsonl
resolution_combined,1,0.46,recalibrated,0.9031458129882812,0.9877836303710937,v2:interp__resolution_combined__seed1.jsonl
resolution_combined,1,0.48,recalibrated,0.9076381225585938,0.9953082275390625,v2:interp__resolution_combined__seed1.jsonl
resolution_combined,1,0.5,recalibrated,0.9077465209960938,0.9986152954101563,v2:interp__resolution_combined__seed1.jsonl
resolution_combined,1,0.52,recalibrated,0.9029791564941406,0.99696337890625,v2:interp__resolution_combined__seed1.jsonl
resolution_combined,1,0.54,recalibrated,0.8928334655761718,0.9904302368164063,v2:interp__resolution_combined__seed1.jsonl
resolution_combined,1,0.56,recalibrated,0.8776929931640625,0.98026318359375,v2:interp__resolution_combined__seed1.jsonl
resolution_combined,1,0.58,recalibrated,0.8584486694335938,0.9667063598632812,v2:interp__resolution_combined__seed1.jsonl
resolution_combined,1,0.6,recalibrated,0.8360580749511719,0.9501657104492187,v2:interp__resolution_combined__seed1.jsonl
resolution_combined,1,0.62,recalibrated,0.8097213134765625,0.9305927734375,v2:interp__resolution_combined__seed1.jsonl
resolution_combined,1,0.64,recalibrated,0.779684814453125,0.9087802429199219,v2:interp__resolution_combined__seed1.jsonl
resolution_combined,1,0.66,recalibrated,0.7475072631835937,0.8843917236328125,v2:interp__resolution_combined__seed1.jsonl
resolution_combined,1,0.68,recalibrated,0.7130160217285156,0.8588318481445313,v2:interp__resolution_combined__seed1.jsonl
resolution_combined,1,0.7000000000000001,recalibrated,0.6774183044433594,0.8323651123046875,v2:interp__resolution_combined__seed1.jsonl
resolution_combined,1,0.72,recalibrated,0.6408165893554687,0.8058701782226563,v2:interp__resolution_combined__seed1.jsonl
resolution_combined,1,0.74,recalibrated,0.6035971374511718,0.7794797058105469,v2:interp__resolution_combined__seed1.jsonl
resolution_combined,1,0.76,recalibrated,0.5670209045410156,0.7529129028320313,v2:interp__resolution_combined__seed1.jsonl
resolution_combined,1,0.78,recalibrated,0.5319507446289062,0.7269459838867187,v2:interp__resolution_combined__seed1.jsonl
resolution_combined,1,0.8,recalibrated,0.4979059143066406,0.7016870727539063,v2:interp__resolution_combined__seed1.jsonl
resolution_combined,1,0.8200000000000001,recalibrated,0.4658299560546875,0.6776876831054688,v2:interp__resolution_combined__seed1.jsonl
resolution_combined,1,0.84,recalibrated,0.4360689239501953,0.655109130859375,v2:interp__resolution_combined__seed1.jsonl
resolution_combined,1,0.86,recalibrated,0.40845538330078124,0.6344887390136719,v2:interp__resolution_combined__seed1.jsonl
resolution_combined,1,0.88,recalibrated,0.3832639465332031,0.6156585083007813,v2:interp__resolution_combined__seed1.jsonl
resolution_combined,1,0.9,recalibrated,0.36078706359863283,0.59936474609375,v2:interp__resolution_combined__seed1.jsonl
resolution_combined,1,0.92,recalibrated,0.3413400115966797,0.5850497436523437,v2:interp__resolution_combined__seed1.jsonl
resolution_combined,1,0.9400000000000001,recalibrated,0.3248725280761719,0.5731268615722657,v2:interp__resolution_combined__seed1.jsonl
resolution_combined,1,0.96,recalibrated,0.31163400268554686,0.5634042053222656,v2:interp__resolution_combined__seed1.jsonl
resolution_combined,1,0.98,recalibrated,0.30171737670898435,0.5564984436035156,v2:interp__resolution_combined__seed1.jsonl
resolution_combined,1,1.0,recalibrated,0.2950891418457031,0.5520675659179688,v2:interp__resolution_combined__seed1.jsonl
plain_combined,2,0.0,recalibrated,0.19441744995117188,0.7352325439453125,v2:interp__plain_combined__seed2.jsonl
plain_combined,2,0.02,recalibrated,0.20085301208496092,0.733489990234375,v2:interp__plain_combined__seed2.jsonl
plain_combined,2,0.04,recalibrated,0.21502804565429687,0.7358055114746094,v2:interp__plain_combined__seed2.jsonl
plain_combined,2,0.06,recalibrated,0.23822833251953124,0.7424352722167968,v2:interp__plain_combined__seed2.jsonl
plain_combined,2,0.08,recalibrated,0.26990887451171874,0.7517039794921875,v2:interp__plain_combined__seed2.jsonl
plain_combined,2,0.1,recalibrated,0.30840484619140623,0.7624616088867188,v2:interp__plain_combined__seed2.jsonl
plain_combined,2,0.12,recalibrated,0.3525913543701172,0.7748958740234375,v2:interp__plain_combined__seed2.jsonl
plain_combined,2,0.14,recalibrated,0.4006593933105469,0.7922334899902344,v2:interp__plain_combined__seed2.jsonl
plain_combined,2,0.16,recalibrated,0.4520017852783203,0.8138849182128907,v2:interp__plain_combined__seed2.jsonl
plain_combined,2,0.18,recalibrated,0.5068790435791015,0.8389420166015625,v2:interp__plain_combined__seed2.jsonl
plain_combined,2,0.2,recalibrated,0.5657593078613281,0.8660443725585938,v2:interp__plain_combined__seed2.jsonl
plain_combined,2,0.22,recalibrated,0.6260269470214844,0.8959703674316406,v2:interp__plain_combined__seed2.jsonl
plain_combined,2,0.24,recalibrated,0.68802392578125,0.9302709655761718,v2:interp__plain_combined__seed2.jsonl
plain_combined,2,0.26,recalibrated,0.7488305969238281,0.9673537292480469,v2:interp__plain_combined__seed2.jsonl
plain_combined,2,0.28,recalibrated,0.8095296020507813,1.0062861938476562,v2:interp__plain_combined__seed2.jsonl
plain_combined,2,0.3,recalibrated,0.868800048828125,1.0474794921875,v2:interp__plain_combined__seed2.jsonl
plain_combined,2,0.32,recalibrated,0.9250300598144531,1.0877015380859374,v2:interp__plain_combined__seed2.jsonl
plain_combined,2,0.34,recalibrated,0.9764051208496094,1.1262822265625,v2:interp__plain_combined__seed2.jsonl
plain_combined,2,0.36,recalibrated,1.0228875732421876,1.1631116943359374,v2:interp__plain_combined__seed2.jsonl
plain_combined,2,0.38,recalibrated,1.0656624755859374,1.197171630859375,v2:interp__plain_combined__seed2.jsonl
plain_combined,2,0.4,recalibrated,1.1048782958984376,1.2278142700195311,v2:interp__plain_combined__seed2.jsonl
plain_combined,2,0.42,recalibrated,1.1387430419921876,1.254146484375,v2:interp__plain_combined__seed2.jsonl
plain_combined,2,0.44,recalibrated,1.1673421630859375,1.2741177368164063,v2:interp__plain_combined__seed2.jsonl
plain_combined,2,0.46,recalibrated,1.1897833251953125,1.2875636596679687,v2:interp__plain_combined__seed2.jsonl
plain_combined,2,0.48,recalibrated,1.2033325805664064,1.2908814086914062,v2:interp__plain_combined__seed2.jsonl
plain_combined,2,0.5,recalibrated,1.2073253784179687,1.28603466796875,v2:interp__plain_combined__seed2.jsonl
plain_combined,2,0.52,recalibrated,1.2008886108398438,1.2741168212890626,v2:interp__plain_combined__seed2.jsonl
plain_combined,2,0.54,recalibrated,1.1852110595703125,1.2543373413085936,v2:interp__plain_combined__seed2.jsonl
plain_combined,2,0.56,recalibrated,1.16314794921875,1.2289802856445313,v2:interp__plain_combined__seed2.jsonl
plain_combined,2,0.58,recalibrated,1.1339677124023437,1.1993074340820313,v2:interp__plain_combined__seed2.jsonl
plain_combined,2,0.6,recalibrated,1.0976339721679687,1.164095947265625,v2:interp__plain_combined__seed2.jsonl
plain_combined,2,0.62,recalibrated,1.0559125366210937,1.1249888916015625,v2:interp__plain_combined__seed2.jsonl
plain_combined,2,0.64,recalibrated,1.0092074584960937,1.0826900634765626,v2:interp__plain_combined__seed2.jsonl
plain_combined,2,0.66,recalibrated,0.9592970886230469,1.0375391845703126,v2:interp__plain_combined__seed2.jsonl
plain_combined,2,0.68,recalibrated,0.9048887634277344,0.9906564331054688,v2:interp__plain_combined__seed2.jsonl
plain_combined,2,0.7000000000000001,recalibrated,0.8463818359375,0.944474365234375,v2:interp__plain_combined__seed2.jsonl
plain_combined,2,0.72,recalibrated,0.7874828796386719,0.8988744201660156,v2:interp__plain_combined__seed2.jsonl
plain_combined,2,0.74,recalibrated,0.7286695251464844,0.8543607177734375,v2:interp__plain_combined__seed2.jsonl
plain_combined,2,0.76,recalibrated,0.6713975830078125,0.812513916015625,v2:interp__plain_combined__seed2.jsonl
plain_combined,2,0.78,recalibrated,0.6157226867675781,0.7746101684570312,v2:interp__plain_combined__seed2.jsonl
plain_combined,2,0.8,recalibrated,0.5633563232421875,0.7394068298339844,v2:interp__plain_combined__seed2.jsonl
plain_combined,2,0.8200000000000001,recalibrated,0.5151005249023437,0.7065976867675782,v2:interp__plain_combined__seed2.jsonl
plain_combined,2,0.84,recalibrated,0.471369873046875,0.6767896728515626,v2:interp__plain_combined__seed2.jsonl
plain_combined,2,0.86,recalibrated,0.43348710632324217,0.6498499450683594,v2:interp__plain_combined__seed2.jsonl
plain_combined,2,0.88,recalibrated,0.3992205810546875,0.6258187561035157,v2:interp__plain_combined__seed2.jsonl
plain_combined,2,0.9,recalibrated,0.3694021301269531,0.6032918395996094,v2:interp__plain_combined__seed2.jsonl
plain_combined,2,0.92,recalibrated,0.3445402984619141,0.5840664672851562,v2:interp__plain_combined__seed2.jsonl
plain_combined,2,0.9400000000000001,recalibrated,0.3247990264892578,0.5679840393066407,v2:interp__plain_combined__seed2.jsonl
plain_combined,2,0.96,recalibrated,0.3090536193847656,0.5556314239501953,v2:interp__plain_combined__seed2.jsonl
plain_combined,2,0.98,recalibrated,0.29819914245605467,0.5464836120605469,v2:interp__plain_combined__seed2.jsonl
plain_combined,2,1.0,recalibrated,0.29257167053222655,0.5407951049804688,v2:interp__plain_combined__seed2.jsonl
plain_gaussian,2,0.0,recalibrated,0.19441744995117188,0.7352325439453125,v2:interp__plain_gaussian__seed2.jsonl
plain_gaussian,2,0.02,recalibrated,0.20283815002441405,0.7382987365722656,v2:interp__plain_gaussian__seed2.jsonl
plain_gaussian,2,0.04,recalibrated,0.22194883728027343,0.7460190734863281,v2:interp__plain_gaussian__seed2.jsonl
plain_gaussian,2,0.06,recalibrated,0.25151043701171877,0.7584689331054687,v2:interp__plain_gaussian__seed2.jsonl
plain_gaussian,2,0.08,recalibrated,0.2913481140136719,0.7751875305175782,v2:interp__plain_gaussian__seed2.jsonl
plain_gaussian,2,0.1,recalibrated,0.33949803161621095,0.7957433471679688,v2:interp__plain_gaussian__seed2.jsonl
plain_gaussian,2,0.12,recalibrated,0.3942077026367187,0.8208926086425781,v2:interp__plain_gaussian__seed2.jsonl
plain_gaussian,2,0.14,recalibrated,0.4565537109375,0.8505104675292968,v2:interp__plain_gaussian__seed2.jsonl
plain_gaussian,2,0.16,recalibrated,0.526170166015625,0.8806534729003906,v2:interp__plain_gaussian__seed2.jsonl
plain_gaussian,2,0.18,recalibrated,0.6022224731445313,0.9142443542480468,v2:interp__plain_gaussian__seed2.jsonl
plain_gaussian,2,0.2,recalibrated,0.6834012756347656,0.9568063354492188,v2:interp__plain_gaussian__seed2.jsonl
plain_gaussian,2,0.22,recalibrated,0.7678073120117187,1.0050257263183593,v2:interp__plain_gaussian__seed2.jsonl
plain_gaussian,2,0.24,recalibrated,0.853985595703125,1.0585247497558594,v2:interp__plain_gaussian__seed2.jsonl
