experiment,config_id,cell_id,seed,group,acc_from_record,ce_from_record,valid,wall_seconds,index_final_acc,index_valid,record
adaptive_continuation,Gplateau_cal,Gplateau_cal3__seed0,0,results/kaggle_outputs/signals-cal3-20260910-113759,0.7833,0.6264952270507812,True,721.3117316709998,0.7833,True,8d353f2086:results/kaggle_outputs/signals-cal3-20260910-113759/campaign_job0_20260910-113823/Gplateau_cal3__seed0/summary.json
adaptive_continuation,alloc_back,alloc_back__seed0,0,results/kaggle_outputs/alloc-search-20260910-141638,0.7874,0.6536715728759765,True,654.411293457,0.7874,True,8d353f2086:results/kaggle_outputs/alloc-search-20260910-141638/campaign_job0_20260910-141705/alloc_back__seed0/summary.json
adaptive_continuation,alloc_front,alloc_front__seed0,0,results/kaggle_outputs/alloc-search-20260910-141638,0.7657,0.6654301391601563,True,663.2753145529999,0.7657,True,8d353f2086:results/kaggle_outputs/alloc-search-20260910-141638/campaign_job0_20260910-141705/alloc_front__seed0/summary.json
adaptive_continuation,adaptgap_hi,adaptgap_hi__seed0,0,results/kaggle_outputs/long-conv-20260910-124115,0.8673,0.46644841613769533,True,2638.541452998,0.8673,True,8d353f2086:results/kaggle_outputs/long-conv-20260910-124115/campaign_job0_20260910-124149/adaptgap_hi__seed0/summary.json
adaptive_continuation,adaptgap_lo,adaptgap_lo__seed0,0,results/kaggle_outputs/long-conv-20260910-124115,0.784,0.934384439086914,True,2597.7473797699995,0.784,True,8d353f2086:results/kaggle_outputs/long-conv-20260910-124115/campaign_job0_20260910-124149/adaptgap_lo__seed0/summary.json
adaptive_continuation,gplateau_hi,gplateau_hi__seed0,0,results/kaggle_outputs/long-conv-20260910-124115,0.8716,0.4587590316772461,True,2593.757749624,0.8716,True,8d353f2086:results/kaggle_outputs/long-conv-20260910-124115/campaign_job0_20260910-124149/gplateau_hi__seed0/summary.json
adaptive_continuation,gplateau_lo,gplateau_lo__seed0,0,results/kaggle_outputs/long-conv-20260910-124115,0.8068,0.7896697814941406,True,2765.08322507,0.8068,True,8d353f2086:results/kaggle_outputs/long-conv-20260910-124115/campaign_job0_20260910-124149/gplateau_lo__seed0/summary.json
adaptive_continuation,plain_hi,plain_hi__seed0,0,results/kaggle_outputs/long-conv-20260910-124115,0.8604,0.4949767578125,True,1752.3950720539997,0.8604,True,8d353f2086:results/kaggle_outputs/long-conv-20260910-124115/campaign_job0_20260910-124149/plain_hi__seed0/summary.json
adaptive_continuation,plain_lo,plain_lo__seed0,0,results/kaggle_outputs/long-conv-20260910-124115,0.771,1.001725912475586,True,1773.5286515600003,0.771,True,8d353f2086:results/kaggle_outputs/long-conv-20260910-124115/campaign_job0_20260910-124149/plain_lo__seed0/summary.json
per_layer_sigma,plain,plain__seed0,0,results/per_layer_cpu,0.4765,1.4369134521484375,True,,0.4765,True,8d353f2086:results/per_layer_cpu/plain/summary.json
per_layer_sigma,rho0.5,rho0.5__seed0,0,results/per_layer_cpu,0.458,1.441426513671875,True,,0.458,True,8d353f2086:results/per_layer_cpu/rho0.5/summary.json
per_layer_sigma,rho1,rho1__seed0,0,results/per_layer_cpu,0.49,1.3918674926757812,True,,0.49,True,8d353f2086:results/per_layer_cpu/rho1/summary.json
per_layer_sigma,rho2,rho2__seed0,0,results/per_layer_cpu,0.501,1.3379267272949218,True,,0.501,True,8d353f2086:results/per_layer_cpu/rho2/summary.json
per_layer_sigma,adaptive,adaptive__seed0,0,results/kaggle_outputs/pls-smoke-20260910-094522,0.3165,1.8797842407226562,True,,0.3165,True,8d353f2086:results/kaggle_outputs/pls-smoke-20260910-094522/per_layer_smoke/adaptive/summary.json
per_layer_sigma,plain,plain__seed0,0,results/kaggle_outputs/pls-smoke-20260910-094522,0.284,1.929353515625,True,,0.284,True,8d353f2086:results/kaggle_outputs/pls-smoke-20260910-094522/per_layer_smoke/plain/summary.json
per_layer_sigma,rho2,rho2__seed0,0,results/kaggle_outputs/pls-smoke-20260910-094522,0.318,1.85930517578125,True,,0.318,True,8d353f2086:results/kaggle_outputs/pls-smoke-20260910-094522/per_layer_smoke/rho2/summary.json
per_layer_sigma,adaptive,adaptive__seed0,0,results/kaggle_outputs/per-layer-sigma-20260910-094757,0.7712,0.6869092407226562,True,,0.7712,True,8d353f2086:results/kaggle_outputs/per-layer-sigma-20260910-094757/per_layer_sigma_20260910-094757/adaptive_seed0/summary.json
per_layer_sigma,plain,plain__seed0,0,results/kaggle_outputs/per-layer-sigma-20260910-094757,0.741,0.8611623352050781,True,,0.741,True,8d353f2086:results/kaggle_outputs/per-layer-sigma-20260910-094757/per_layer_sigma_20260910-094757/plain_seed0/summary.json
per_layer_sigma,rho0.5,rho0.5__seed0,0,results/kaggle_outputs/per-layer-sigma-20260910-094757,0.7469,0.7883411743164063,True,,0.7469,True,8d353f2086:results/kaggle_outputs/per-layer-sigma-20260910-094757/per_layer_sigma_20260910-094757/rho0.5_seed0/summary.json
per_layer_sigma,rho1,rho1__seed0,0,results/kaggle_outputs/per-layer-sigma-20260910-094757,0.7714,0.67072265625,True,,0.7714,True,8d353f2086:results/kaggle_outputs/per-layer-sigma-20260910-094757/per_layer_sigma_20260910-094757/rho1_seed0/summary.json
per_layer_sigma,rho2,rho2__seed0,0,results/kaggle_outputs/per-layer-sigma-20260910-094757,0.7668,0.7666860046386719,True,,0.7668,True,8d353f2086:results/kaggle_outputs/per-layer-sigma-20260910-094757/per_layer_sigma_20260910-094757/rho2_seed0/summary.json
per_layer_sigma,adaptive,adaptive__seed1,1,results/kaggle_outputs/per-layer-sigma-20260910-094757,0.782,0.66620419921875,True,,0.782,True,8d353f2086:results/kaggle_outputs/per-layer-sigma-20260910-094757/per_layer_sigma_20260910-094757/adaptive_seed1/summary.json
per_layer_sigma,plain,plain__seed1,1,results/kaggle_outputs/per-layer-sigma-20260910-094757,0.7465,0.8489216735839844,True,,0.7465,True,8d353f2086:results/kaggle_outputs/per-layer-sigma-20260910-094757/per_layer_sigma_20260910-094757/plain_seed1/summary.json
per_layer_sigma,rho0.5,rho0.5__seed1,1,results/kaggle_outputs/per-layer-sigma-20260910-094757,0.7397,0.8194064880371094,True,,0.7397,True,8d353f2086:results/kaggle_outputs/per-layer-sigma-20260910-094757/per_layer_sigma_20260910-094757/rho0.5_seed1/summary.json
per_layer_sigma,rho1,rho1__seed1,1,results/kaggle_outputs/per-layer-sigma-20260910-094757,0.773,0.6587249572753906,True,,0.773,True,8d353f2086:results/kaggle_outputs/per-layer-sigma-20260910-094757/per_layer_sigma_20260910-094757/rho1_seed1/summary.json
per_layer_sigma,rho2,rho2__seed1,1,results/kaggle_outputs/per-layer-sigma-20260910-094757,0.7684,0.7747310668945312,True,,0.7684,True,8d353f2086:results/kaggle_outputs/per-layer-sigma-20260910-094757/per_layer_sigma_20260910-094757/rho2_seed1/summary.json
per_layer_sigma,adaptive,adaptive__seed2,2,results/kaggle_outputs/per-layer-sigma-20260910-094757,0.7718,0.6726507019042969,True,,0.7718,True,8d353f2086:results/kaggle_outputs/per-layer-sigma-20260910-094757/per_layer_sigma_20260910-094757/adaptive_seed2/summary.json
per_layer_sigma,plain,plain__seed2,2,results/kaggle_outputs/per-layer-sigma-20260910-094757,0.7451,0.8644790100097657,True,,0.7451,True,8d353f2086:results/kaggle_outputs/per-layer-sigma-20260910-094757/per_layer_sigma_20260910-094757/plain_seed2/summary.json
per_layer_sigma,rho0.5,rho0.5__seed2,2,results/kaggle_outputs/per-layer-sigma-20260910-094757,0.753,0.7616255493164062,True,,0.753,True,8d353f2086:results/kaggle_outputs/per-layer-sigma-20260910-094757/per_layer_sigma_20260910-094757/rho0.5_seed2/summary.json
per_layer_sigma,rho1,rho1__seed2,2,results/kaggle_outputs/per-layer-sigma-20260910-094757,0.785,0.6412909484863282,True,,0.785,True,8d353f2086:results/kaggle_outputs/per-layer-sigma-20260910-094757/per_layer_sigma_20260910-094757/rho1_seed2/summary.json
per_layer_sigma,rho2,rho2__seed2,2,results/kaggle_outputs/per-layer-sigma-20260910-094757,0.7643,0.7875365905761719,True,,0.7643,True,8d353f2086:results/kaggle_outputs/per-layer-sigma-20260910-094757/per_layer_sigma_20260910-094757/rho2_seed2/summary.json
per_layer_sigma,adaptive,adaptive__seed0,0,results/kaggle_outputs/per-layer-adaptive-fix-20260910-130520,0.769,0.6918134521484375,True,,0.769,True,8d353f2086:results/kaggle_outputs/per-layer-adaptive-fix-20260910-130520/per_layer_adaptive_fix_20260910-130520/adaptive_seed0/summary.json
per_layer_sigma,adaptive,adaptive__seed1,1,results/kaggle_outputs/per-layer-adaptive-fix-20260910-130520,0.7729,0.6995824035644531,True,,0.7729,True,8d353f2086:results/kaggle_outputs/per-layer-adaptive-fix-20260910-130520/per_layer_adaptive_fix_20260910-130520/adaptive_seed1/summary.json
per_layer_sigma,adaptive,adaptive__seed2,2,results/kaggle_outputs/per-layer-adaptive-fix-20260910-130520,0.7787,0.6805129211425781,True,,0.7787,True,8d353f2086:results/kaggle_outputs/per-layer-adaptive-fix-20260910-130520/per_layer_adaptive_fix_20260910-130520/adaptive_seed2/summary.json
per_layer_sigma,plain,plain__seed0,0,results/kaggle_outputs/per-layer-adaptive-fix-20260910-130520,0.7356,0.8565618530273438,True,,0.7356,True,8d353f2086:results/kaggle_outputs/per-layer-adaptive-fix-20260910-130520/per_layer_adaptive_fix_20260910-130520/plain_seed0/summary.json
per_layer_sigma,plain,plain__seed1,1,results/kaggle_outputs/per-layer-adaptive-fix-20260910-130520,0.7463,0.8566772216796875,True,,0.7463,True,8d353f2086:results/kaggle_outputs/per-layer-adaptive-fix-20260910-130520/per_layer_adaptive_fix_20260910-130520/plain_seed1/summary.json
per_layer_sigma,plain,plain__seed2,2,results/kaggle_outputs/per-layer-adaptive-fix-20260910-130520,0.7355,0.8963836547851562,True,,0.7355,True,8d353f2086:results/kaggle_outputs/per-layer-adaptive-fix-20260910-130520/per_layer_adaptive_fix_20260910-130520/plain_seed2/summary.json
per_layer_sigma,rho1,rho1__seed0,0,results/kaggle_outputs/per-layer-adaptive-fix-20260910-130520,0.7689,0.6738103637695313,True,,0.7689,True,8d353f2086:results/kaggle_outputs/per-layer-adaptive-fix-20260910-130520/per_layer_adaptive_fix_20260910-130520/rho1_seed0/summary.json
per_layer_sigma,rho1,rho1__seed1,1,results/kaggle_outputs/per-layer-adaptive-fix-20260910-130520,0.7817,0.6425795471191407,True,,0.7817,True,8d353f2086:results/kaggle_outputs/per-layer-adaptive-fix-20260910-130520/per_layer_adaptive_fix_20260910-130520/rho1_seed1/summary.json
per_layer_sigma,rho1,rho1__seed2,2,results/kaggle_outputs/per-layer-adaptive-fix-20260910-130520,0.7791,0.6495741149902344,True,,0.7791,True,8d353f2086:results/kaggle_outputs/per-layer-adaptive-fix-20260910-130520/per_layer_adaptive_fix_20260910-130520/rho1_seed2/summary.json
per_layer_sigma,plain@sigma0=1,plain@sigma0=1__seed0,0,results/kaggle_outputs/sigma0-sweep-20260910-203015,0.7419,0.85068046875,True,,0.7419,True,ea186fe77d:results/kaggle_outputs/sigma0-sweep-20260910-203015/sigma0_sweep_20260910-203015/plain_seed0/summary.json
per_layer_sigma,rho1@sigma0=1,rho1@sigma0=1__seed0,0,results/kaggle_outputs/sigma0-sweep-20260910-203015,0.7713,0.6729090270996094,True,,0.7713,True,ea186fe77d:results/kaggle_outputs/sigma0-sweep-20260910-203015/sigma0_sweep_20260910-203015/rho1_seed0/summary.json
per_layer_sigma,s0_0.25@sigma0=0.25,s0_0.25@sigma0=0.25__seed0,0,results/kaggle_outputs/sigma0-sweep-20260910-203015,0.7319,0.8749865600585938,True,,0.7319,True,ea186fe77d:results/kaggle_outputs/sigma0-sweep-20260910-203015/sigma0_sweep_20260910-203015/s0_0.25_seed0/summary.json
per_layer_sigma,s0_0.5@sigma0=0.5,s0_0.5@sigma0=0.5__seed0,0,results/kaggle_outputs/sigma0-sweep-20260910-203015,0.7549,0.8415417297363281,True,,0.7549,True,ea186fe77d:results/kaggle_outputs/sigma0-sweep-20260910-203015/sigma0_sweep_20260910-203015/s0_0.5_seed0/summary.json
per_layer_sigma,s0_1.5@sigma0=1.5,s0_1.5@sigma0=1.5__seed0,0,results/kaggle_outputs/sigma0-sweep-20260910-203015,0.7435,0.7480733337402343,True,,0.7435,True,ea186fe77d:results/kaggle_outputs/sigma0-sweep-20260910-203015/sigma0_sweep_20260910-203015/s0_1.5_seed0/summary.json
per_layer_sigma,s0_2@sigma0=2,s0_2@sigma0=2__seed0,0,results/kaggle_outputs/sigma0-sweep-20260910-203015,0.7064,0.8369821411132813,True,,0.7064,True,ea186fe77d:results/kaggle_outputs/sigma0-sweep-20260910-203015/sigma0_sweep_20260910-203015/s0_2_seed0/summary.json
per_layer_sigma,plain@sigma0=1,plain@sigma0=1__seed1,1,results/kaggle_outputs/sigma0-sweep-20260910-203015,0.7483,0.8513765686035156,True,,0.7483,True,ea186fe77d:results/kaggle_outputs/sigma0-sweep-20260910-203015/sigma0_sweep_20260910-203015/plain_seed1/summary.json
per_layer_sigma,rho1@sigma0=1,rho1@sigma0=1__seed1,1,results/kaggle_outputs/sigma0-sweep-20260910-203015,0.7806,0.6494045532226562,True,,0.7806,True,ea186fe77d:results/kaggle_outputs/sigma0-sweep-20260910-203015/sigma0_sweep_20260910-203015/rho1_seed1/summary.json
per_layer_sigma,s0_0.25@sigma0=0.25,s0_0.25@sigma0=0.25__seed1,1,results/kaggle_outputs/sigma0-sweep-20260910-203015,0.7491,0.8461908752441406,True,,0.7491,True,ea186fe77d:results/kaggle_outputs/sigma0-sweep-20260910-203015/sigma0_sweep_20260910-203015/s0_0.25_seed1/summary.json
per_layer_sigma,s0_0.5@sigma0=0.5,s0_0.5@sigma0=0.5__seed1,1,results/kaggle_outputs/sigma0-sweep-20260910-203015,0.7719,0.7771635070800781,True,,0.7719,True,ea186fe77d:results/kaggle_outputs/sigma0-sweep-20260910-203015/sigma0_sweep_20260910-203015/s0_0.5_seed1/summary.json
per_layer_sigma,s0_1.5@sigma0=1.5,s0_1.5@sigma0=1.5__seed1,1,results/kaggle_outputs/sigma0-sweep-20260910-203015,0.7431,0.7305908874511718,True,,0.7431,True,ea186fe77d:results/kaggle_outputs/sigma0-sweep-20260910-203015/sigma0_sweep_20260910-203015/s0_1.5_seed1/summary.json
per_layer_sigma,s0_2@sigma0=2,s0_2@sigma0=2__seed1,1,results/kaggle_outputs/sigma0-sweep-20260910-203015,0.6985,0.8581014404296875,True,,0.6985,True,ea186fe77d:results/kaggle_outputs/sigma0-sweep-20260910-203015/sigma0_sweep_20260910-203015/s0_2_seed1/summary.json
per_layer_sigma,plain@sigma0=1,plain@sigma0=1__seed2,2,results/kaggle_outputs/sigma0-sweep-20260910-203015,0.7338,0.8799229248046875,True,,0.7338,True,ea186fe77d:results/kaggle_outputs/sigma0-sweep-20260910-203015/sigma0_sweep_20260910-203015/plain_seed2/summary.json
per_layer_sigma,rho1@sigma0=1,rho1@sigma0=1__seed2,2,results/kaggle_outputs/sigma0-sweep-20260910-203015,0.7834,0.64197431640625,True,,0.7834,True,ea186fe77d:results/kaggle_outputs/sigma0-sweep-20260910-203015/sigma0_sweep_20260910-203015/rho1_seed2/summary.json
per_layer_sigma,s0_0.25@sigma0=0.25,s0_0.25@sigma0=0.25__seed2,2,results/kaggle_outputs/sigma0-sweep-20260910-203015,0.7333,0.8810044982910156,True,,0.7333,True,ea186fe77d:results/kaggle_outputs/sigma0-sweep-20260910-203015/sigma0_sweep_20260910-203015/s0_0.25_seed2/summary.json
per_layer_sigma,s0_0.5@sigma0=0.5,s0_0.5@sigma0=0.5__seed2,2,results/kaggle_outputs/sigma0-sweep-20260910-203015,0.7654,0.8039415283203125,True,,0.7654,True,ea186fe77d:results/kaggle_outputs/sigma0-sweep-20260910-203015/sigma0_sweep_20260910-203015/s0_0.5_seed2/summary.json
per_layer_sigma,s0_1.5@sigma0=1.5,s0_1.5@sigma0=1.5__seed2,2,results/kaggle_outputs/sigma0-sweep-20260910-203015,0.7498,0.7276736083984375,True,,0.7498,True,ea186fe77d:results/kaggle_outputs/sigma0-sweep-20260910-203015/sigma0_sweep_20260910-203015/s0_1.5_seed2/summary.json
per_layer_sigma,s0_2@sigma0=2,s0_2@sigma0=2__seed2,2,results/kaggle_outputs/sigma0-sweep-20260910-203015,0.7127,0.8223624633789063,True,,0.7127,True,ea186fe77d:results/kaggle_outputs/sigma0-sweep-20260910-203015/sigma0_sweep_20260910-203015/s0_2_seed2/summary.json
resbench_resolution_only,bilinear__D1__Rprog,bilinear__D1__Rprog__seed1,1,results/kaggle_outputs/resbench-j0-20260910-214422,0.7983,0.6070033660888672,True,433.7122091859992,0.7983,True,8d353f2086:results/kaggle_outputs/resbench-j0-20260910-214422/resbench_job0_20260910-214456/bilinear__D1__Rprog__seed1/summary.json
resbench_resolution_only,bilinear__input__Rprog,bilinear__input__Rprog__seed0,0,results/kaggle_outputs/resbench-j0-20260910-214422,0.7898,0.6167029876708985,True,417.7297636760004,0.7898,True,8d353f2086:results/kaggle_outputs/resbench-j0-20260910-214422/resbench_job0_20260910-214456/bilinear__input__Rprog__seed0/summary.json
resbench_resolution_only,hminus1__D1__Rgentle,hminus1__D1__Rgentle__seed2,2,results/kaggle_outputs/resbench-j0-20260910-214422,0.7902,0.6221843017578125,True,596.9067362179999,0.7902,True,8d353f2086:results/kaggle_outputs/resbench-j0-20260910-214422/resbench_job0_20260910-214456/hminus1__D1__Rgentle__seed2/summary.json
resbench_resolution_only,hminus1__D1__Rlate,hminus1__D1__Rlate__seed1,1,results/kaggle_outputs/resbench-j0-20260910-214422,0.7882,0.6120300506591797,True,616.508533493,0.7882,True,8d353f2086:results/kaggle_outputs/resbench-j0-20260910-214422/resbench_job0_20260910-214456/hminus1__D1__Rlate__seed1/summary.json
resbench_resolution_only,hminus1__D1__Rprog,hminus1__D1__Rprog__seed2,2,results/kaggle_outputs/resbench-j0-20260910-214422,0.8021,0.5727417312622071,True,556.0826666329999,0.8021,True,8d353f2086:results/kaggle_outputs/resbench-j0-20260910-214422/resbench_job0_20260910-214456/hminus1__D1__Rprog__seed2/summary.json
resbench_resolution_only,hminus1__D1__Rreverse,hminus1__D1__Rreverse__seed0,0,results/kaggle_outputs/resbench-j0-20260910-214422,0.7949,0.5919567840576172,True,538.9206424200001,0.7949,True,8d353f2086:results/kaggle_outputs/resbench-j0-20260910-214422/resbench_job0_20260910-214456/hminus1__D1__Rreverse__seed0/summary.json
resbench_resolution_only,hminus1__input__Rprog,hminus1__input__Rprog__seed2,2,results/kaggle_outputs/resbench-j0-20260910-214422,0.8033,0.5878263031005859,True,607.7581802029999,0.8033,True,8d353f2086:results/kaggle_outputs/resbench-j0-20260910-214422/resbench_job0_20260910-214456/hminus1__input__Rprog__seed2/summary.json
resbench_resolution_only,l2__D1__Rprog,l2__D1__Rprog__seed1,1,results/kaggle_outputs/resbench-j0-20260910-214422,0.7954,0.6022091003417969,True,557.6398016109997,0.7954,True,8d353f2086:results/kaggle_outputs/resbench-j0-20260910-214422/resbench_job0_20260910-214456/l2__D1__Rprog__seed1/summary.json
resbench_resolution_only,l2__input__Rprog,l2__input__Rprog__seed1,1,results/kaggle_outputs/resbench-j0-20260910-214422,0.7928,0.5910313415527344,True,570.3697857349998,0.7928,True,8d353f2086:results/kaggle_outputs/resbench-j0-20260910-214422/resbench_job0_20260910-214456/l2__input__Rprog__seed1/summary.json
resbench_resolution_only,max__D0__Rprog,max__D0__Rprog__seed2,2,results/kaggle_outputs/resbench-j0-20260910-214422,0.8073,0.5819981201171875,True,430.8087805180003,0.8073,True,8d353f2086:results/kaggle_outputs/resbench-j0-20260910-214422/resbench_job0_20260910-214456/max__D0__Rprog__seed2/summary.json
resbench_resolution_only,max__D1__Rgentle,max__D1__Rgentle__seed1,1,results/kaggle_outputs/resbench-j0-20260910-214422,0.7965,0.5973535385131836,True,421.14333032099967,0.7965,True,8d353f2086:results/kaggle_outputs/resbench-j0-20260910-214422/resbench_job0_20260910-214456/max__D1__Rgentle__seed1/summary.json
resbench_resolution_only,max__D1__Rlate,max__D1__Rlate__seed0,0,results/kaggle_outputs/resbench-j0-20260910-214422,0.7981,0.5830897750854492,True,433.61665030099994,0.7981,True,8d353f2086:results/kaggle_outputs/resbench-j0-20260910-214422/resbench_job0_20260910-214456/max__D1__Rlate__seed0/summary.json
resbench_resolution_only,max__D1__Rprog,max__D1__Rprog__seed2,2,results/kaggle_outputs/resbench-j0-20260910-214422,0.8075,0.5731814331054688,True,429.9768289960002,0.8075,True,8d353f2086:results/kaggle_outputs/resbench-j0-20260910-214422/resbench_job0_20260910-214456/max__D1__Rprog__seed2/summary.json
resbench_resolution_only,max__D1__Rreverse,max__D1__Rreverse__seed1,1,results/kaggle_outputs/resbench-j0-20260910-214422,0.8023,0.5918630172729492,True,434.0083284430002,0.8023,True,8d353f2086:results/kaggle_outputs/resbench-j0-20260910-214422/resbench_job0_20260910-214456/max__D1__Rreverse__seed1/summary.json
resbench_resolution_only,max__D1__fixed16,max__D1__fixed16__seed0,0,results/kaggle_outputs/resbench-j0-20260910-214422,0.7252,0.9442923248291015,True,408.8101210680006,0.7252,True,8d353f2086:results/kaggle_outputs/resbench-j0-20260910-214422/resbench_job0_20260910-214456/max__D1__fixed16__seed0/summary.json
resbench_resolution_only,max__D1__fixed24,max__D1__fixed24__seed2,2,results/kaggle_outputs/resbench-j0-20260910-214422,0.7669,0.7822605682373047,True,429.3478450470002,0.7669,True,8d353f2086:results/kaggle_outputs/resbench-j0-20260910-214422/resbench_job0_20260910-214456/max__D1__fixed24__seed2/summary.json
resbench_resolution_only,max__D2__Rprog,max__D2__Rprog__seed1,1,results/kaggle_outputs/resbench-j0-20260910-214422,0.7967,0.599575814819336,True,419.29618986100013,0.7967,True,8d353f2086:results/kaggle_outputs/resbench-j0-20260910-214422/resbench_job0_20260910-214456/max__D2__Rprog__seed1/summary.json
resbench_resolution_only,max__input__Rprog,max__input__Rprog__seed0,0,results/kaggle_outputs/resbench-j0-20260910-214422,0.789,0.6131979583740235,True,426.52669453199996,0.789,True,8d353f2086:results/kaggle_outputs/resbench-j0-20260910-214422/resbench_job0_20260910-214456/max__input__Rprog__seed0/summary.json
resbench_resolution_only,max__stem__Rprog,max__stem__Rprog__seed2,2,results/kaggle_outputs/resbench-j0-20260910-214422,0.8055,0.5734986999511719,True,401.4647670690001,0.8055,True,8d353f2086:results/kaggle_outputs/resbench-j0-20260910-214422/resbench_job0_20260910-214456/max__stem__Rprog__seed2/summary.json
resbench_resolution_only,maxblur__D1__Rgentle,maxblur__D1__Rgentle__seed2,2,results/kaggle_outputs/resbench-j0-20260910-214422,0.8018,0.5959784912109375,True,507.2181349169996,0.8018,True,8d353f2086:results/kaggle_outputs/resbench-j0-20260910-214422/resbench_job0_20260910-214456/maxblur__D1__Rgentle__seed2/summary.json
resbench_resolution_only,maxblur__D1__Rlate,maxblur__D1__Rlate__seed1,1,results/kaggle_outputs/resbench-j0-20260910-214422,0.7979,0.5789457443237305,True,442.24889309399987,0.7979,True,8d353f2086:results/kaggle_outputs/resbench-j0-20260910-214422/resbench_job0_20260910-214456/maxblur__D1__Rlate__seed1/summary.json
resbench_resolution_only,maxblur__D1__Rprog,maxblur__D1__Rprog__seed0,0,results/kaggle_outputs/resbench-j0-20260910-214422,0.8009,0.5818029815673829,True,557.7712314250002,0.8009,True,8d353f2086:results/kaggle_outputs/resbench-j0-20260910-214422/resbench_job0_20260910-214456/maxblur__D1__Rprog__seed0/summary.json
resbench_resolution_only,maxblur__D1__Rreverse,maxblur__D1__Rreverse__seed0,0,results/kaggle_outputs/resbench-j0-20260910-214422,0.7995,0.588537173461914,True,446.82365280199974,0.7995,True,8d353f2086:results/kaggle_outputs/resbench-j0-20260910-214422/resbench_job0_20260910-214456/maxblur__D1__Rreverse__seed0/summary.json
resbench_resolution_only,maxblur__input__Rprog,maxblur__input__Rprog__seed0,0,results/kaggle_outputs/resbench-j0-20260910-214422,0.7871,0.6191614715576171,True,537.2665672469998,0.7871,True,8d353f2086:results/kaggle_outputs/resbench-j0-20260910-214422/resbench_job0_20260910-214456/maxblur__input__Rprog__seed0/summary.json
resbench_resolution_only,none__none__none,none__none__none__seed2,2,results/kaggle_outputs/resbench-j0-20260910-214422,0.7595,0.7691780426025391,True,422.5627764810006,0.7595,True,8d353f2086:results/kaggle_outputs/resbench-j0-20260910-214422/resbench_job0_20260910-214456/none__none__none__seed2/summary.json
resbench_resolution_only,perceptual__D1__Rprog,perceptual__D1__Rprog__seed0,0,results/kaggle_outputs/resbench-j0-20260910-214422,0.1,,False,538.7253531659999,0.1,False,8d353f2086:results/kaggle_outputs/resbench-j0-20260910-214422/resbench_job0_20260910-214456/perceptual__D1__Rprog__seed0/summary.json
resbench_resolution_only,perceptual__input__Rprog,perceptual__input__Rprog__seed2,2,results/kaggle_outputs/resbench-j0-20260910-214422,0.8032,0.5835042358398438,True,493.18011538199994,0.8032,True,8d353f2086:results/kaggle_outputs/resbench-j0-20260910-214422/resbench_job0_20260910-214456/perceptual__input__Rprog__seed2/summary.json
resbench_resolution_only,softpool__D1__Rprog,softpool__D1__Rprog__seed1,1,results/kaggle_outputs/resbench-j0-20260910-214422,0.8016,0.5837329315185547,True,514.1041839729999,0.8016,True,8d353f2086:results/kaggle_outputs/resbench-j0-20260910-214422/resbench_job0_20260910-214456/softpool__D1__Rprog__seed1/summary.json
resbench_resolution_only,softpool__input__Rprog,softpool__input__Rprog__seed0,0,results/kaggle_outputs/resbench-j0-20260910-214422,0.793,0.6051867584228515,True,505.3313251210002,0.793,True,8d353f2086:results/kaggle_outputs/resbench-j0-20260910-214422/resbench_job0_20260910-214456/softpool__input__Rprog__seed0/summary.json
resbench_resolution_only,bilinear__D1__Rprog,bilinear__D1__Rprog__seed2,2,results/kaggle_outputs/resbench-j1-20260910-214450,0.8059,0.5736027648925781,True,435.19865618199947,0.8059,True,8d353f2086:results/kaggle_outputs/resbench-j1-20260910-214450/resbench_job1_20260910-214522/bilinear__D1__Rprog__seed2/summary.json
resbench_resolution_only,bilinear__input__Rprog,bilinear__input__Rprog__seed1,1,results/kaggle_outputs/resbench-j1-20260910-214450,0.794,0.6076798706054688,True,434.7864206760005,0.794,True,8d353f2086:results/kaggle_outputs/resbench-j1-20260910-214450/resbench_job1_20260910-214522/bilinear__input__Rprog__seed1/summary.json
resbench_resolution_only,hminus1__D1__Rgentle,hminus1__D1__Rgentle__seed0,0,results/kaggle_outputs/resbench-j1-20260910-214450,0.7887,0.6233048553466797,True,525.6454248599998,0.7887,True,8d353f2086:results/kaggle_outputs/resbench-j1-20260910-214450/resbench_job1_20260910-214522/hminus1__D1__Rgentle__seed0/summary.json
