method,seed,grid,a,b,train_probe_ce,test_probe_ce,source
plain,0,41,-0.05,0.3,1.5383501586914063,1.6065184326171875,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.05,0.325,1.7064535522460937,1.7582405395507812,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.05,0.35,1.8722071533203124,1.9104190673828125,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.05,0.375,2.035564270019531,2.0562076416015627,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.05,0.4,2.2016488037109374,2.20141943359375,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.05,0.425,2.36903955078125,2.344000244140625,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.05,0.45,2.5324027099609374,2.483228759765625,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.05,0.475,2.6920123291015625,2.6202789306640626,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.05,0.5,2.8450477294921876,2.748773193359375,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.025,-0.5,2.7901207275390627,2.82896435546875,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.025,-0.475,2.62469287109375,2.669551025390625,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.025,-0.45,2.45803955078125,2.518988525390625,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.025,-0.425,2.2890096435546874,2.36606103515625,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.025,-0.4,2.118841064453125,2.21260498046875,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.025,-0.375,1.9427713012695313,2.0573843994140626,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.025,-0.35,1.7586015014648437,1.9005589599609376,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.025,-0.325,1.5709476318359374,1.745145263671875,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.025,-0.3,1.3872518310546875,1.602066162109375,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.025,-0.275,1.2144904174804687,1.4720590209960938,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.025,-0.25,1.0545170288085937,1.3475037841796875,v2:surface__plain__seed0__g41
plain,0,41,-0.025,-0.225,0.9035062866210938,1.2272447509765625,v2:surface__plain__seed0__g41
plain,0,41,-0.025,-0.2,0.7660863037109376,1.1145095825195312,v2:surface__plain__seed0__g41
plain,0,41,-0.025,-0.175,0.6412025756835937,1.0162876586914062,v2:surface__plain__seed0__g41
plain,0,41,-0.025,-0.15,0.5355177612304688,0.9334150390625,v2:surface__plain__seed0__g41
plain,0,41,-0.025,-0.125,0.44545956420898436,0.8671119689941407,v2:surface__plain__seed0__g41
plain,0,41,-0.025,-0.1,0.3700841064453125,0.8182755737304688,v2:surface__plain__seed0__g41
plain,0,41,-0.025,-0.075,0.30962342834472656,0.7866719665527344,v2:surface__plain__seed0__g41
plain,0,41,-0.025,-0.05,0.2684296417236328,0.7691475830078125,v2:surface__plain__seed0__g41
plain,0,41,-0.025,-0.025,0.24373419189453124,0.7650979614257812,v2:surface__plain__seed0__g41
plain,0,41,-0.025,0.0,0.2378100357055664,0.7683484802246093,v2:surface__plain__seed0__g41
plain,0,41,-0.025,0.025,0.25232762145996096,0.7791784973144531,v2:surface__plain__seed0__g41
plain,0,41,-0.025,0.05,0.28590687561035155,0.7965664672851562,v2:surface__plain__seed0__g41
plain,0,41,-0.025,0.075,0.33762548828125,0.8187267456054688,v2:surface__plain__seed0__g41
plain,0,41,-0.025,0.1,0.4085673370361328,0.8486570129394532,v2:surface__plain__seed0__g41
plain,0,41,-0.025,0.125,0.4967339477539062,0.8896614379882812,v2:surface__plain__seed0__g41
plain,0,41,-0.025,0.15,0.6014403686523437,0.9435585021972657,v2:surface__plain__seed0__g41
plain,0,41,-0.025,0.175,0.7222346496582032,1.011024169921875,v2:surface__plain__seed0__g41
plain,0,41,-0.025,0.2,0.8564476623535157,1.0897904052734375,v2:surface__plain__seed0__g41
plain,0,41,-0.025,0.225,0.9993761901855469,1.1799373779296876,v2:surface__plain__seed0__g41
plain,0,41,-0.025,0.25,1.14940966796875,1.2893511352539062,v2:surface__plain__seed0__g41
plain,0,41,-0.025,0.275,1.3129970703125,1.4151974487304688,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.025,0.3,1.4881299438476563,1.55427783203125,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.025,0.325,1.6590150756835937,1.7013343505859375,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.025,0.35,1.8314728393554687,1.8513206176757813,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.025,0.375,1.998333251953125,2.0036867065429687,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.025,0.4,2.1638782958984377,2.15402587890625,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.025,0.425,2.331827880859375,2.2994779052734375,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.025,0.45,2.496314697265625,2.4429189453125,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.025,0.475,2.65907958984375,2.578979248046875,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,-0.025,0.5,2.815991455078125,2.709948486328125,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,0.0,-0.5,2.7522021484375,2.7795794677734373,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,0.0,-0.475,2.588091796875,2.61826953125,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,0.0,-0.45,2.4281278076171877,2.462009765625,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,0.0,-0.425,2.2560931396484376,2.3079605712890623,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,0.0,-0.4,2.0841563720703125,2.1563768310546876,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,0.0,-0.375,1.907896484375,2.0095100708007814,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,0.0,-0.35,1.7304840698242188,1.8576475219726563,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,0.0,-0.325,1.5516702880859374,1.7149367065429688,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,0.0,-0.3,1.37765966796875,1.576447265625,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,0.0,-0.275,1.21112060546875,1.44928515625,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,0.0,-0.25,1.055270782470703,1.3289052124023437,v2:surface__plain__seed0__g41
plain,0,41,0.0,-0.225,0.9105792236328125,1.2122430419921875,v2:surface__plain__seed0__g41
plain,0,41,0.0,-0.2,0.7744303894042969,1.1036718139648438,v2:surface__plain__seed0__g41
plain,0,41,0.0,-0.175,0.6508346252441406,1.0075835571289062,v2:surface__plain__seed0__g41
plain,0,41,0.0,-0.15,0.5410917053222656,0.9285186157226563,v2:surface__plain__seed0__g41
plain,0,41,0.0,-0.125,0.44671368408203127,0.8601207885742187,v2:surface__plain__seed0__g41
plain,0,41,0.0,-0.1,0.3672423248291016,0.8108690795898438,v2:surface__plain__seed0__g41
plain,0,41,0.0,-0.075,0.3041327209472656,0.7790124816894531,v2:surface__plain__seed0__g41
plain,0,41,0.0,-0.05,0.26034208679199217,0.7602080688476562,v2:surface__plain__seed0__g41
plain,0,41,0.0,-0.025,0.23258839416503907,0.7525513000488281,v2:surface__plain__seed0__g41
plain,0,41,0.0,0.0,0.22218031311035155,0.7570303955078125,v2:surface__plain__seed0__g41
plain,0,41,0.0,0.025,0.23471871185302734,0.769034912109375,v2:surface__plain__seed0__g41
plain,0,41,0.0,0.05,0.2679485626220703,0.7860044555664063,v2:surface__plain__seed0__g41
plain,0,41,0.0,0.075,0.31989593505859376,0.8067639770507813,v2:surface__plain__seed0__g41
plain,0,41,0.0,0.1,0.3854670867919922,0.8392579956054688,v2:surface__plain__seed0__g41
plain,0,41,0.0,0.125,0.4722488098144531,0.882777099609375,v2:surface__plain__seed0__g41
plain,0,41,0.0,0.15,0.5779326171875,0.9331792907714844,v2:surface__plain__seed0__g41
plain,0,41,0.0,0.175,0.6960711059570313,0.9988365173339844,v2:surface__plain__seed0__g41
plain,0,41,0.0,0.2,0.8298395385742188,1.0742246704101563,v2:surface__plain__seed0__g41
plain,0,41,0.0,0.225,0.968813720703125,1.162990234375,v2:surface__plain__seed0__g41
plain,0,41,0.0,0.25,1.1161668701171874,1.2638731079101562,v2:surface__plain__seed0__g41
plain,0,41,0.0,0.275,1.2755643920898438,1.384609130859375,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,0.0,0.3,1.4477448120117187,1.5225568237304687,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,0.0,0.325,1.6228663940429688,1.6659850463867187,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,0.0,0.35,1.8002138671875,1.8082562866210938,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,0.0,0.375,1.9718575439453125,1.9600133666992188,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,0.0,0.4,2.141986083984375,2.114258544921875,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,0.0,0.425,2.315600341796875,2.26534814453125,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,0.0,0.45,2.476305908203125,2.4137008056640625,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,0.0,0.475,2.631068603515625,2.55269140625,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,0.0,0.5,2.78586181640625,2.684572509765625,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,0.025,-0.5,2.726962646484375,2.73801025390625,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,0.025,-0.475,2.5637069091796874,2.5815084228515626,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,0.025,-0.45,2.404244873046875,2.423134033203125,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,0.025,-0.425,2.237280517578125,2.2633358154296874,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,0.025,-0.4,2.067273986816406,2.114061279296875,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,0.025,-0.375,1.8960313720703126,1.9744620971679687,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,0.025,-0.35,1.7194639892578125,1.8359725341796875,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,0.025,-0.325,1.5498546142578125,1.699845703125,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,0.025,-0.3,1.3837445678710938,1.5660096435546875,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,0.025,-0.275,1.2249747924804688,1.4410752563476563,maxmonstre/grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl
plain,0,41,0.025,-0.25,1.0713878784179687,1.3231695556640626,v2:surface__plain__seed0__g41
plain,0,41,0.025,-0.225,0.9272608642578125,1.2103165893554688,v2:surface__plain__seed0__g41
plain,0,41,0.025,-0.2,0.792513916015625,1.10592236328125,v2:surface__plain__seed0__g41
plain,0,41,0.025,-0.175,0.6719753723144531,1.0140833740234374,v2:surface__plain__seed0__g41
plain,0,41,0.025,-0.15,0.5637648315429687,0.9313529052734375,v2:surface__plain__seed0__g41
plain,0,41,0.025,-0.125,0.4675429382324219,0.8667349853515625,v2:surface__plain__seed0__g41
plain,0,41,0.025,-0.1,0.3867454833984375,0.8177351684570312,v2:surface__plain__seed0__g41
plain,0,41,0.025,-0.075,0.322239013671875,0.7870235900878906,v2:surface__plain__seed0__g41
plain,0,41,0.025,-0.05,0.2759648132324219,0.7650760498046875,v2:surface__plain__seed0__g41
plain,0,41,0.025,-0.025,0.24688430023193358,0.75409521484375,v2:surface__plain__seed0__g41
plain,0,41,0.025,0.0,0.23499554443359374,0.7564541625976563,v2:surface__plain__seed0__g41
plain,0,41,0.025,0.025,0.24504839324951172,0.7638563842773437,v2:surface__plain__seed0__g41
plain,0,41,0.025,0.05,0.2762143096923828,0.7796355590820313,v2:surface__plain__seed0__g41
plain,0,41,0.025,0.075,0.32805145263671875,0.8025057373046875,v2:surface__plain__seed0__g41
plain,0,41,0.025,0.1,0.3942832336425781,0.8358463439941406,v2:surface__plain__seed0__g41
plain,0,41,0.025,0.125,0.4775688018798828,0.8807645874023438,v2:surface__plain__seed0__g41
plain,0,41,0.025,0.15,0.5809391479492187,0.93763623046875,v2:surface__plain__seed0__g41
plain,0,41,0.025,0.175,0.6976878051757812,0.9996607666015624,v2:surface__plain__seed0__g41
plain,0,41,0.025,0.2,0.8272843017578125,1.0786345520019531,v2:surface__plain__seed0__g41
plain,0,41,0.025,0.225,0.9639975891113282,1.1655750122070312,v2:surface__plain__seed0__g41
plain,0,41,0.025,0.25,1.1089654541015626,1.2649314575195312,v2:surface__plain__seed0__g41
