method,seed,a,b,train_ce,test_ce,source,policy
gaussian_postrelu,0,-0.425,0.325,3.2894993896484377,3.2605753173828127,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.425,0.35,3.308871337890625,3.278154296875,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.425,0.375,3.328288818359375,3.2940263671875,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.425,0.4,3.3505411376953127,3.3137333984375,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.425,0.425,3.382914306640625,3.3413370361328125,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.425,0.45,3.4242403564453125,3.3735084228515624,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.425,0.475,3.465886596679688,3.411361572265625,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.425,0.5,3.504556518554688,3.459003173828125,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.4,-0.5,4.02803076171875,3.985212646484375,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.4,-0.475,3.9098662109375,3.86603125,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.4,-0.45,3.799072998046875,3.742498291015625,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.4,-0.425,3.6890263671875,3.618976684570312,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.4,-0.4,3.57237060546875,3.4923197021484373,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.4,-0.375,3.457762451171875,3.36939208984375,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.4,-0.35,3.347819702148437,3.2420013427734373,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.4,-0.325,3.24396875,3.122789306640625,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.4,-0.3,3.150610595703125,3.018809814453125,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.4,-0.275,3.07191015625,2.9332327880859377,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.4,-0.25,3.002559448242188,2.872059326171875,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.4,-0.225,2.95174755859375,2.823786010742188,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.4,-0.2,2.9158712158203124,2.7846334228515626,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.4,-0.175,2.8834873046875,2.745049560546875,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.4,-0.15,2.8713642578125,2.716995361328125,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.4,-0.125,2.860336669921875,2.70727880859375,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.4,-0.1,2.8672197265625,2.71684716796875,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.4,-0.075,2.8907352294921878,2.7473779296875,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.4,-0.05,2.922109619140625,2.779769287109375,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.4,-0.025,2.95354296875,2.809619140625,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.4,0.0,2.9895335693359373,2.842042724609375,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.4,0.025,3.0166163330078124,2.8725732421875,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.4,0.05,3.0395675048828124,2.898636962890625,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.4,0.075,3.060681884765625,2.926909057617188,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.4,0.1,3.07272265625,2.957560913085937,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.4,0.125,3.078647827148437,2.988845458984375,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.4,0.15,3.0909268798828125,3.0237333984375,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.4,0.175,3.101389892578125,3.056267333984375,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.4,0.2,3.111678466796875,3.078421142578125,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.4,0.225,3.123663818359375,3.097509521484375,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.4,0.25,3.12883984375,3.1148023681640624,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.4,0.275,3.1390611572265623,3.1282799072265624,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.4,0.3,3.1571944580078126,3.144468139648437,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.4,0.325,3.18313818359375,3.16578466796875,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.4,0.35,3.2072396240234373,3.189292724609375,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.4,0.375,3.234369873046875,3.2139072265625,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.4,0.4,3.269528076171875,3.24386767578125,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.4,0.425,3.3112945556640625,3.27932177734375,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.4,0.45,3.357836181640625,3.3199063720703124,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.4,0.475,3.40602490234375,3.37119091796875,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.4,0.5,3.453626831054688,3.4215283203125,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.375,-0.5,3.977077758789063,3.9512955322265615,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.375,-0.475,3.850742431640625,3.825955200195312,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.375,-0.45,3.729294555664063,3.6965159912109375,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.375,-0.425,3.60961962890625,3.567974853515625,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.375,-0.4,3.489309448242188,3.4354654541015623,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.375,-0.375,3.3698553466796874,3.3050096435546874,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.375,-0.35,3.2507027587890627,3.17464892578125,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.375,-0.325,3.137061401367188,3.048683959960937,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.375,-0.3,3.03264404296875,2.93219189453125,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.375,-0.275,2.9435859375,2.8326376953125,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.375,-0.25,2.86800439453125,2.748958862304688,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.375,-0.225,2.80328076171875,2.6878115234375,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.375,-0.2,2.7594423828125,2.64288427734375,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.375,-0.175,2.7296572265625,2.6130445556640627,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.375,-0.15,2.7049437255859377,2.5849410400390624,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.375,-0.125,2.69592333984375,2.56785205078125,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.375,-0.1,2.695890014648437,2.574148193359375,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.375,-0.075,2.7192017822265626,2.599050659179688,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.375,-0.05,2.7466513671875,2.6329998779296875,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.375,-0.025,2.777727294921875,2.660861328125,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.375,0.0,2.8132568359375,2.6930635986328126,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.375,0.025,2.845066650390625,2.727786376953125,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.375,0.05,2.8712158203125,2.756889404296875,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.375,0.075,2.895108764648437,2.78278955078125,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.375,0.1,2.9133616943359373,2.81254638671875,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.375,0.125,2.9265048828125,2.841292724609375,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.375,0.15,2.939615478515625,2.87442626953125,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.375,0.175,2.95358251953125,2.911310791015625,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.375,0.2,2.96754443359375,2.936158081054688,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.375,0.225,2.9790123291015624,2.961655029296875,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.375,0.25,2.989025146484375,2.982454833984375,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.375,0.275,3.0077373046875,3.0049393310546875,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.375,0.3,3.030362060546875,3.029877685546875,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.375,0.325,3.0612501220703123,3.057342529296875,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.375,0.35,3.0968197021484376,3.087163818359375,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.375,0.375,3.1346859130859377,3.119283447265625,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.375,0.4,3.1805328369140624,3.160277221679688,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.375,0.425,3.2310361328125,3.206908203125,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.375,0.45,3.285433471679688,3.2627779541015625,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.375,0.475,3.34463427734375,3.3211358642578124,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.375,0.5,3.404277099609375,3.3729598388671875,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.35,-0.5,3.93314501953125,3.9077301025390634,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.35,-0.475,3.799056884765625,3.783694091796875,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.35,-0.45,3.6659853515625,3.652398193359375,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.35,-0.425,3.534300048828125,3.514401123046875,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.35,-0.4,3.4021170654296875,3.372917724609375,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.35,-0.375,3.275929931640625,3.238577514648437,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.35,-0.35,3.1505048828125,3.104252685546875,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.35,-0.325,3.0258060302734373,2.9664541015625,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.35,-0.3,2.9099796142578125,2.8432744140625,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.35,-0.275,2.8090225830078124,2.73476025390625,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.35,-0.25,2.7251279296875,2.638328857421875,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.35,-0.225,2.6567779541015626,2.5547745361328125,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.35,-0.2,2.60156005859375,2.495585693359375,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.35,-0.175,2.56435986328125,2.46263330078125,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.35,-0.15,2.5383857421875,2.439454345703125,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.35,-0.125,2.51896630859375,2.4225135498046875,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.35,-0.1,2.51509228515625,2.4261351318359377,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.35,-0.075,2.53120654296875,2.4421673583984376,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.35,-0.05,2.55762060546875,2.47261328125,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.35,-0.025,2.588398681640625,2.506866455078125,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.35,0.0,2.6226641845703127,2.53931640625,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.35,0.025,2.6556717529296874,2.5700830078125,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.35,0.05,2.6875269775390627,2.5999976806640626,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.35,0.075,2.7165828857421874,2.624123413085937,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.35,0.1,2.741412841796875,2.656793701171875,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.35,0.125,2.76272021484375,2.687261474609375,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.35,0.15,2.7808946533203125,2.7215059814453126,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.35,0.175,2.797511962890625,2.7521220703125,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.35,0.2,2.8129228515625,2.783242431640625,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.35,0.225,2.824858642578125,2.810462158203125,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.35,0.25,2.8407796630859377,2.836017822265625,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.35,0.275,2.8607515869140623,2.8644560546875,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.35,0.3,2.8874267578125,2.897341674804688,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.35,0.325,2.9270704345703127,2.93322509765625,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.35,0.35,2.974424194335937,2.969071166992188,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.35,0.375,3.025790771484375,3.015782958984375,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.35,0.4,3.0835809326171875,3.0672320556640624,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.35,0.425,3.14758349609375,3.126306518554688,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.35,0.45,3.214304443359375,3.19322412109375,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.35,0.475,3.2875615234375,3.256885009765625,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.35,0.5,3.35806005859375,3.318283447265625,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.325,-0.5,3.8860592041015622,3.8583116455078126,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.325,-0.475,3.74754833984375,3.732677734375,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
gaussian_postrelu,0,-0.325,-0.45,3.607232421875,3.5967904052734374,maxmonstre/eval/grid__gaussian__seed0__epoch_030__r-_G0__probes__f32.jsonl,recalibrated
