study,method,seed,epoch,update,lr_last_update,train_loss_epoch,state_used_resolution,state_used_sigma,current_train_probe_acc,current_train_probe_ce,current_test_acc,current_test_ce,target_train_probe_acc,target_train_probe_ce,target_test_acc,target_test_ce
resnet20act_cifar10/silu,resolution_max_b1,1,26,10166,0.00021860668301331375,0.38576171449184415,32,,0.892,0.3094464111328125,0.8076,0.5569420288085938,0.892,0.3094464111328125,0.8076,0.5569420288085938
resnet20act_cifar10/silu,resolution_max_b1,1,27,10557,0.00012381872227320984,0.376451222782135,32,,0.908,0.29581585693359375,0.8043,0.5660399642944336,0.908,0.29581585693359375,0.8043,0.5660399642944336
resnet20act_cifar10/silu,resolution_max_b1,1,28,10948,5.53328423720989e-05,0.3718260063838959,32,,0.908,0.30169873046875,0.806,0.5565814376831054,0.908,0.30169873046875,0.806,0.5565814376831054
resnet20act_cifar10/silu,resolution_max_b1,1,29,11339,1.3907117269393864e-05,0.370327076382637,32,,0.902,0.2958509521484375,0.8063,0.5572637832641602,0.902,0.2958509521484375,0.8063,0.5572637832641602
resnet20act_cifar10/silu,resolution_max_b1,1,30,11730,9.058745198409212e-11,0.3702411842727661,32,,0.908,0.29906430053710936,0.8088,0.5579159194946289,0.908,0.29906430053710936,0.8088,0.5579159194946289
resnet20act_cifar10/silu,resolution_max_b1,2,0,0,8.333333333333333e-05,,,,0.086,2.603358642578125,0.0941,2.619696643066406,0.1,2.807949462890625,0.0989,2.8255097412109373
resnet20act_cifar10/silu,resolution_max_b1,2,1,391,0.004990141512569891,1.8863989755630493,16,,0.38,1.61479931640625,0.4174,1.5563761352539063,0.188,2.37432275390625,0.1901,2.3530368041992187
resnet20act_cifar10/silu,resolution_max_b1,2,2,782,0.004953056580549272,1.4451279512786865,16,,0.528,1.3315286865234375,0.5216,1.2999515075683594,0.19,3.1720947265625,0.2048,3.1481915771484377
resnet20act_cifar10/silu,resolution_max_b1,2,3,1173,0.004888818630747975,1.2285040300750731,16,,0.598,1.175365478515625,0.5822,1.1405699279785155,0.206,3.26889697265625,0.2193,3.238575146484375
resnet20act_cifar10/silu,resolution_max_b1,2,4,1564,0.004798138716554241,1.0820020513534545,16,,0.646,1.046126220703125,0.6282,1.022738980102539,0.148,3.791016845703125,0.1762,3.7445108154296873
resnet20act_cifar10/silu,resolution_max_b1,2,5,1955,0.004682020578909872,0.9733743070602418,16,,0.694,0.9038255615234375,0.6657,0.9310597625732422,0.16,3.71909765625,0.1814,3.6140928833007813
resnet20act_cifar10/silu,resolution_max_b1,2,6,2346,0.004541749535846712,0.8860306040000916,16,,0.706,0.851227294921875,0.6757,0.9019571350097656,0.174,2.936589599609375,0.2083,2.8271578735351564
resnet20act_cifar10/silu,resolution_max_b1,2,7,2737,0.0043788782552308895,0.9177015217971802,24,,0.682,0.8445335693359375,0.699,0.8364663146972656,0.11,3.92516748046875,0.1139,3.8104519287109375
resnet20act_cifar10/silu,resolution_max_b1,2,8,3128,0.004195209568197074,0.8083199396324158,24,,0.714,0.7972067260742187,0.7201,0.7991569488525391,0.128,3.971556884765625,0.1361,3.8020328735351563
resnet20act_cifar10/silu,resolution_max_b1,2,9,3519,0.0039927765135118086,0.7437690434265136,24,,0.774,0.684137939453125,0.7446,0.7307401062011719,0.17,3.07860791015625,0.169,2.953653076171875
resnet20act_cifar10/silu,resolution_max_b1,2,10,3910,0.0037738198337559444,0.687701314868927,24,,0.766,0.6740380859375,0.7495,0.7164230590820313,0.132,3.76821630859375,0.1473,3.59067470703125
resnet20act_cifar10/silu,resolution_max_b1,2,11,4301,0.0035407631724221527,0.6412597936344147,24,,0.794,0.6079498291015625,0.7612,0.6795227722167969,0.208,3.13021826171875,0.1981,2.9763394775390624
resnet20act_cifar10/silu,resolution_max_b1,2,12,4692,0.003296186246472237,0.6023108017921448,24,,0.798,0.561848388671875,0.7663,0.6665067901611328,0.164,4.1635263671875,0.1552,4.013290393066407
resnet20act_cifar10/silu,resolution_max_b1,2,13,5083,0.0030427962913086395,0.7090242752075195,32,,0.774,0.607544677734375,0.7651,0.6681536529541016,0.774,0.607544677734375,0.7651,0.6681536529541016
resnet20act_cifar10/silu,resolution_max_b1,2,14,5474,0.0027833980942373526,0.6246559068012237,32,,0.8,0.5541427001953125,0.7773,0.6444561004638671,0.8,0.5541427001953125,0.7773,0.6444561004638671
resnet20act_cifar10/silu,resolution_max_b1,2,15,5865,0.0025208629481234496,0.5873109375190735,32,,0.802,0.5493838500976562,0.7846,0.6264783813476562,0.802,0.5493838500976562,0.7846,0.6264783813476562
resnet20act_cifar10/silu,resolution_max_b1,2,16,6256,0.0022580968688929426,0.5507316459178925,32,,0.826,0.5064272766113281,0.7902,0.6140865325927735,0.826,0.5064272766113281,0.7902,0.6140865325927735
resnet20act_cifar10/silu,resolution_max_b1,2,17,6647,0.0019980084286831713,0.5239369951725006,32,,0.848,0.46409307861328125,0.7969,0.593199755859375,0.848,0.46409307861328125,0.7969,0.593199755859375
resnet20act_cifar10/silu,resolution_max_b1,2,18,7038,0.0017434765606983522,0.49673631715774536,32,,0.866,0.40807373046875,0.8031,0.5761811508178711,0.866,0.40807373046875,0.8031,0.5761811508178711
resnet20act_cifar10/silu,resolution_max_b1,2,19,7429,0.0014973186921401005,0.47205381580352784,32,,0.858,0.41930126953125,0.8028,0.5744365875244141,0.858,0.41930126953125,0.8028,0.5744365875244141
resnet20act_cifar10/silu,resolution_max_b1,2,20,7820,0.0012622595579512698,0.45645714579582214,32,,0.858,0.3993131103515625,0.8029,0.570314566040039,0.858,0.3993131103515625,0.8029,0.570314566040039
resnet20act_cifar10/silu,resolution_max_b1,2,21,8211,0.0010409010405754784,0.43656900181770325,32,,0.87,0.36840350341796874,0.8066,0.5625634246826172,0.87,0.36840350341796874,0.8066,0.5625634246826172
resnet20act_cifar10/silu,resolution_max_b1,2,22,8602,0.0008356933695777008,0.41822080476760864,32,,0.872,0.35842401123046874,0.8077,0.5626391403198242,0.872,0.35842401123046874,0.8077,0.5626391403198242
resnet20act_cifar10/silu,resolution_max_b1,2,23,8993,0.0006489079999188671,0.4069243026685715,32,,0.876,0.3429061279296875,0.8078,0.5634899322509765,0.876,0.3429061279296875,0.8078,0.5634899322509765
resnet20act_cifar10/silu,resolution_max_b1,2,24,9384,0.0004826124690963721,0.39588258932590487,32,,0.888,0.3309309387207031,0.81,0.5581175048828125,0.888,0.3309309387207031,0.81,0.5581175048828125
resnet20act_cifar10/silu,resolution_max_b1,2,25,9775,0.0003386475114581614,0.3837340357017517,32,,0.888,0.33467156982421875,0.8116,0.555500358581543,0.888,0.33467156982421875,0.8116,0.555500358581543
resnet20act_cifar10/silu,resolution_max_b1,2,26,10166,0.00021860668301331375,0.3760834079504013,32,,0.892,0.3199162902832031,0.8123,0.5536072967529296,0.892,0.3199162902832031,0.8123,0.5536072967529296
resnet20act_cifar10/silu,resolution_max_b1,2,27,10557,0.00012381872227320984,0.3695552111101151,32,,0.892,0.319081787109375,0.8141,0.5520643692016601,0.892,0.319081787109375,0.8141,0.5520643692016601
resnet20act_cifar10/silu,resolution_max_b1,2,28,10948,5.53328423720989e-05,0.3646786725473404,32,,0.898,0.3199292602539062,0.8124,0.5527169876098633,0.898,0.3199292602539062,0.8124,0.5527169876098633
resnet20act_cifar10/silu,resolution_max_b1,2,29,11339,1.3907117269393864e-05,0.3618917261648178,32,,0.888,0.3252180786132812,0.8127,0.5547828399658203,0.888,0.3252180786132812,0.8127,0.5547828399658203
resnet20act_cifar10/silu,resolution_max_b1,2,30,11730,9.058745198409212e-11,0.362790990524292,32,,0.906,0.31662255859375,0.8125,0.5524611053466797,0.906,0.31662255859375,0.8125,0.5524611053466797
resnet20act_cifar10/silu,resolution_max_b1_gaussian_conv,0,0,0,8.333333333333333e-05,,,,0.086,2.39502783203125,0.0829,2.3929741577148436,0.098,2.484265625,0.0985,2.481695495605469
resnet20act_cifar10/silu,resolution_max_b1_gaussian_conv,0,1,391,0.004990141512569891,1.78456824508667,16,1.0,0.448,1.536249267578125,0.4594,1.4553248413085937,0.128,4.530294921875,0.1226,4.526238208007812
resnet20act_cifar10/silu,resolution_max_b1_gaussian_conv,0,2,782,0.004953056580549272,1.3600979025650024,16,1.0,0.522,1.2825517578125,0.5489,1.225498162841797,0.186,4.18490087890625,0.1699,4.200003259277344
resnet20act_cifar10/silu,resolution_max_b1_gaussian_conv,0,3,1173,0.004888818630747975,1.1676382592391967,16,1.0,0.6,1.0867841796875,0.6011,1.0978686950683594,0.196,3.964099609375,0.1903,3.987626232910156
resnet20act_cifar10/silu,resolution_max_b1_gaussian_conv,0,4,1564,0.004798138716554241,1.0404801843070983,16,0.85,0.692,0.914070556640625,0.6576,0.9613270111083985,0.184,3.322363525390625,0.1974,3.2629585571289064
resnet20act_cifar10/silu,resolution_max_b1_gaussian_conv,0,5,1955,0.004682020578909872,0.9330940411186218,16,0.85,0.686,0.8668990478515625,0.6612,0.9318226593017578,0.164,3.484650634765625,0.1615,3.468873034667969
resnet20act_cifar10/silu,resolution_max_b1_gaussian_conv,0,6,2346,0.004541749535846712,0.8504699348640442,16,0.85,0.716,0.8089835205078125,0.6921,0.8698398742675781,0.162,3.359201171875,0.1568,3.341983251953125
resnet20act_cifar10/silu,resolution_max_b1_gaussian_conv,0,7,2737,0.0043788782552308895,0.8717156276130676,24,0.7,0.718,0.8264971923828125,0.6944,0.8551777801513671,0.228,3.958655029296875,0.2287,4.049754064941406
resnet20act_cifar10/silu,resolution_max_b1_gaussian_conv,0,8,3128,0.004195209568197074,0.7848101093864441,24,0.7,0.752,0.7377769775390625,0.7231,0.7714129760742188,0.178,5.079603515625,0.1637,5.192428295898438
resnet20act_cifar10/silu,resolution_max_b1_gaussian_conv,0,9,3519,0.0039927765135118086,0.7231516214752197,24,0.7,0.792,0.6513228759765625,0.7401,0.743883169555664,0.15,5.79133447265625,0.1477,6.002576245117187
resnet20act_cifar10/silu,resolution_max_b1_gaussian_conv,0,10,3910,0.0037738198337559444,0.6750593933677673,24,0.6,0.792,0.6218076171875,0.7535,0.6984443115234376,0.354,2.217843994140625,0.3513,2.239
resnet20act_cifar10/silu,resolution_max_b1_gaussian_conv,0,11,4301,0.0035407631724221527,0.6294373829746246,24,0.6,0.79,0.5782651977539063,0.763,0.6726991851806641,0.374,2.215314453125,0.3333,2.23019853515625
resnet20act_cifar10/silu,resolution_max_b1_gaussian_conv,0,12,4692,0.003296186246472237,0.5940887588500977,24,0.6,0.786,0.5572777099609375,0.7683,0.6605694091796875,0.364,2.216130126953125,0.3258,2.252279016113281
resnet20act_cifar10/silu,resolution_max_b1_gaussian_conv,0,13,5083,0.0030427962913086395,0.665730632648468,32,0.5,0.794,0.5876229858398437,0.7718,0.6528401550292968,0.146,8.2431552734375,0.134,8.32696826171875
resnet20act_cifar10/silu,resolution_max_b1_gaussian_conv,0,14,5474,0.0027833980942373526,0.6035681219100952,32,0.5,0.812,0.5432894897460937,0.7744,0.6404183502197266,0.1,13.68071484375,0.105,13.722651123046875
resnet20act_cifar10/silu,resolution_max_b1_gaussian_conv,0,15,5865,0.0025208629481234496,0.5699929286861419,32,0.5,0.798,0.5530869140625,0.784,0.6324552398681641,0.11,13.570326171875,0.1095,13.729123486328126
resnet20act_cifar10/silu,resolution_max_b1_gaussian_conv,0,16,6256,0.0022580968688929426,0.5657703311634064,32,0.4,0.814,0.4946837158203125,0.7952,0.5897656707763672,0.61,1.1994849853515626,0.5792,1.3526990478515626
resnet20act_cifar10/silu,resolution_max_b1_gaussian_conv,0,17,6647,0.0019980084286831713,0.5159397047901153,32,0.4,0.838,0.481764892578125,0.7987,0.571204249572754,0.724,0.8888492431640626,0.6621,1.015164712524414
resnet20act_cifar10/silu,resolution_max_b1_gaussian_conv,0,18,7038,0.0017434765606983522,0.4888044305086136,32,0.4,0.85,0.454465087890625,0.8055,0.5573117843627929,0.688,0.9659237060546875,0.6402,1.1016970611572265
resnet20act_cifar10/silu,resolution_max_b1_gaussian_conv,0,19,7429,0.0014973186921401005,0.5021181022834778,32,0.3,0.836,0.4438750610351562,0.8055,0.553856120300293,0.84,0.44885052490234373,0.8036,0.5637519943237305
resnet20act_cifar10/silu,resolution_max_b1_gaussian_conv,0,20,7820,0.0012622595579512698,0.46557431859493253,32,0.3,0.862,0.4142105712890625,0.8074,0.5527302505493165,0.854,0.4182998046875,0.8055,0.5609174987792969
resnet20act_cifar10/silu,resolution_max_b1_gaussian_conv,0,21,8211,0.0010409010405754784,0.4446392648220062,32,0.3,0.878,0.3944460144042969,0.8125,0.5462143112182617,0.882,0.393715087890625,0.8123,0.5489323257446289
resnet20act_cifar10/silu,resolution_max_b1_gaussian_conv,0,22,8602,0.0008356933695777008,0.4322369435119629,32,0.0,0.874,0.38690435791015626,0.813,0.5395146713256836,0.874,0.38690435791015626,0.813,0.5395146713256836
resnet20act_cifar10/silu,resolution_max_b1_gaussian_conv,0,23,8993,0.0006489079999188671,0.4142690874958038,32,0.0,0.88,0.37726422119140623,0.8134,0.5338072006225586,0.88,0.37726422119140623,0.8134,0.5338072006225586
resnet20act_cifar10/silu,resolution_max_b1_gaussian_conv,0,24,9384,0.0004826124690963721,0.40336238555908205,32,0.0,0.898,0.3691671752929688,0.8151,0.5337283294677735,0.898,0.3691671752929688,0.8151,0.5337283294677735
resnet20act_cifar10/silu,resolution_max_b1_gaussian_conv,0,25,9775,0.0003386475114581614,0.39292765759944914,32,0.0,0.888,0.36594110107421873,0.8127,0.5309304870605469,0.888,0.36594110107421873,0.8127,0.5309304870605469
resnet20act_cifar10/silu,resolution_max_b1_gaussian_conv,0,26,10166,0.00021860668301331375,0.3845578491258621,32,0.0,0.896,0.34558184814453125,0.8159,0.5302665802001953,0.896,0.34558184814453125,0.8159,0.5302665802001953
resnet20act_cifar10/silu,resolution_max_b1_gaussian_conv,0,27,10557,0.00012381872227320984,0.37624376754283906,32,0.0,0.884,0.36430691528320314,0.8158,0.5285329437255859,0.884,0.36430691528320314,0.8158,0.5285329437255859
resnet20act_cifar10/silu,resolution_max_b1_gaussian_conv,0,28,10948,5.53328423720989e-05,0.3748307519435883,32,0.0,0.888,0.35469775390625,0.8169,0.5289257629394531,0.888,0.35469775390625,0.8169,0.5289257629394531
resnet20act_cifar10/silu,resolution_max_b1_gaussian_conv,0,29,11339,1.3907117269393864e-05,0.36988621866226196,32,0.0,0.892,0.3416447143554687,0.8169,0.5286227294921875,0.892,0.3416447143554687,0.8169,0.5286227294921875
resnet20act_cifar10/silu,resolution_max_b1_gaussian_conv,0,30,11730,9.058745198409212e-11,0.37064881197929384,32,0.0,0.894,0.345795654296875,0.8165,0.5279378128051758,0.894,0.345795654296875,0.8165,0.5279378128051758
resnet20act_cifar10/silu,resolution_max_b1_gaussian_conv,1,0,0,8.333333333333333e-05,,,,0.106,2.306549560546875,0.1052,2.309554736328125,0.108,2.3582607421875,0.1047,2.3590391479492188
resnet20act_cifar10/silu,resolution_max_b1_gaussian_conv,1,1,391,0.004990141512569891,1.7542237519836426,16,1.0,0.484,1.42211181640625,0.4825,1.3896408508300782,0.108,4.10060205078125,0.109,4.112412390136718
resnet20act_cifar10/silu,resolution_max_b1_gaussian_conv,1,2,782,0.004953056580549272,1.301043508644104,16,1.0,0.598,1.15157177734375,0.5732,1.1619976684570312,0.106,6.2529501953125,0.1072,6.299201391601563
resnet20act_cifar10/silu,resolution_max_b1_gaussian_conv,1,3,1173,0.004888818630747975,1.120049101715088,16,1.0,0.652,1.0059580688476562,0.6312,1.0344611938476562,0.106,5.4336240234375,0.1037,5.507597290039063
resnet20act_cifar10/silu,resolution_max_b1_gaussian_conv,1,4,1564,0.004798138716554241,1.0058728799438477,16,0.85,0.666,0.9339369506835937,0.6598,0.9571925323486328,0.192,3.090600830078125,0.1977,3.0757571411132814
resnet20act_cifar10/silu,resolution_max_b1_gaussian_conv,1,5,1955,0.004682020578909872,0.9087521969413758,16,0.85,0.734,0.79292431640625,0.6908,0.8825080963134766,0.18,3.614228759765625,0.1691,3.5941908325195313
resnet20act_cifar10/silu,resolution_max_b1_gaussian_conv,1,6,2346,0.004541749535846712,0.8338485793304443,16,0.85,0.736,0.7609150390625,0.7066,0.8330138732910156,0.174,3.29392822265625,0.1751,3.2222022705078124
resnet20act_cifar10/silu,resolution_max_b1_gaussian_conv,1,7,2737,0.0043788782552308895,0.8721559782600403,24,0.7,0.728,0.7965761108398437,0.7103,0.8181431365966797,0.196,3.618684814453125,0.2173,3.68942568359375
resnet20act_cifar10/silu,resolution_max_b1_gaussian_conv,1,8,3128,0.004195209568197074,0.7869680548095703,24,0.7,0.738,0.750330078125,0.7318,0.7779282409667969,0.18,4.058984375,0.1869,4.067183276367188
resnet20act_cifar10/silu,resolution_max_b1_gaussian_conv,1,9,3519,0.0039927765135118086,0.7339567422103882,24,0.7,0.772,0.68474658203125,0.7453,0.7331680877685547,0.166,4.5999755859375,0.1633,4.617690673828125
resnet20act_cifar10/silu,resolution_max_b1_gaussian_conv,1,10,3910,0.0037738198337559444,0.6853154992866516,24,0.6,0.75,0.6685360107421875,0.7501,0.7139417510986328,0.226,2.79334814453125,0.2426,2.7744860107421876
resnet20act_cifar10/silu,resolution_max_b1_gaussian_conv,1,11,4301,0.0035407631724221527,0.6433275979232788,24,0.6,0.796,0.5921117553710937,0.7693,0.6637662689208984,0.17,3.22559912109375,0.1985,3.2225905395507812
resnet20act_cifar10/silu,resolution_max_b1_gaussian_conv,1,12,4692,0.003296186246472237,0.6085723128700257,24,0.6,0.818,0.5289595947265625,0.7779,0.6453834350585937,0.214,2.8850390625,0.2149,2.91750498046875
resnet20act_cifar10/silu,resolution_max_b1_gaussian_conv,1,13,5083,0.0030427962913086395,0.6999696131896973,32,0.5,0.808,0.5826322021484375,0.7745,0.6515750671386719,0.154,7.4231240234375,0.1667,7.4916806884765625
resnet20act_cifar10/silu,resolution_max_b1_gaussian_conv,1,14,5474,0.0027833980942373526,0.6190149555397033,32,0.5,0.792,0.5442553100585937,0.7877,0.6312741455078125,0.178,8.572791015625,0.16,8.760847314453125
resnet20act_cifar10/silu,resolution_max_b1_gaussian_conv,1,15,5865,0.0025208629481234496,0.5823501975154877,32,0.5,0.836,0.5065135192871094,0.7902,0.6070779418945312,0.154,10.57409765625,0.147,10.804263525390626
resnet20act_cifar10/silu,resolution_max_b1_gaussian_conv,1,16,6256,0.0022580968688929426,0.5823520423412323,32,0.4,0.832,0.51241796875,0.7976,0.593231689453125,0.65,1.0347021484375,0.6087,1.1516725463867188
resnet20act_cifar10/silu,resolution_max_b1_gaussian_conv,1,17,6647,0.0019980084286831713,0.5319485163879395,32,0.4,0.838,0.49135894775390626,0.8009,0.583727359008789,0.656,1.032350830078125,0.6081,1.1535687133789063
resnet20act_cifar10/silu,resolution_max_b1_gaussian_conv,1,18,7038,0.0017434765606983522,0.5049601816272735,32,0.4,0.842,0.4696890869140625,0.809,0.5621602249145508,0.686,0.9795982666015625,0.6253,1.1106001159667969
resnet20act_cifar10/silu,resolution_max_b1_gaussian_conv,1,19,7429,0.0014973186921401005,0.5210463056945801,32,0.3,0.846,0.45708517456054687,0.7998,0.576200080871582,0.84,0.46222079467773436,0.7965,0.584563525390625
resnet20act_cifar10/silu,resolution_max_b1_gaussian_conv,1,20,7820,0.0012622595579512698,0.4835877553844452,32,0.3,0.864,0.4091428527832031,0.8073,0.5646129913330078,0.87,0.4127048034667969,0.8056,0.5718082275390625
resnet20act_cifar10/silu,resolution_max_b1_gaussian_conv,1,21,8211,0.0010409010405754784,0.4612243811702728,32,0.3,0.878,0.38403704833984376,0.8078,0.5613098571777344,0.89,0.38531402587890623,0.8043,0.5673614822387695
resnet20act_cifar10/silu,resolution_max_b1_gaussian_conv,1,22,8602,0.0008356933695777008,0.44848224364280703,32,0.0,0.884,0.3780712280273438,0.8152,0.5489798950195313,0.884,0.3780712280273438,0.8152,0.5489798950195313
resnet20act_cifar10/silu,resolution_max_b1_gaussian_conv,1,23,8993,0.0006489079999188671,0.4340062643623352,32,0.0,0.876,0.37539776611328124,0.8146,0.5458491195678711,0.876,0.37539776611328124,0.8146,0.5458491195678711
resnet20act_cifar10/silu,resolution_max_b1_gaussian_conv,1,24,9384,0.0004826124690963721,0.4171935403394699,32,0.0,0.894,0.35442236328125,0.8168,0.5433080123901367,0.894,0.35442236328125,0.8168,0.5433080123901367
resnet20act_cifar10/silu,resolution_max_b1_gaussian_conv,1,25,9775,0.0003386475114581614,0.40710093864917757,32,0.0,0.904,0.35331332397460935,0.8182,0.5368949356079101,0.904,0.35331332397460935,0.8182,0.5368949356079101
resnet20act_cifar10/silu,resolution_max_b1_gaussian_conv,1,26,10166,0.00021860668301331375,0.4011753540468216,32,0.0,0.908,0.3462205810546875,0.8181,0.5371962722778321,0.908,0.3462205810546875,0.8181,0.5371962722778321
