coords,policy,probe,quantity,method,comparison,n_seeds,mean,sd,n_negative,n_positive,n_zero,seed0,seed1,seed2,seed3,seed4
relative,centre_frozen,train_probe,min,gaussian_postrelu,difference vs plain,5,1.7913929595286313,1.7426239721910715,1,4,0,0.9400644463101981,1.3731653284749328,-0.20211424239215603,4.410197766129833,2.4356514991203486
relative,centre_frozen,train_probe,min,gaussian_postrelu,ratio to plain,5,0.7691962223756885,0.18527085767227708,0,5,0,0.8330818663959282,0.7794783663327002,1.0388956838879448,0.5722234019718242,0.6223017932900453
relative,centre_frozen,train_probe,min,resolution_max_b1_gaussian_conv,value,5,-4.0771945454340095,0.6490309663398941,5,0,0,-4.720962740032198,-3.5158549589501322,-4.835150184802208,-3.539092353454582,-3.7749124899309305
relative,centre_frozen,train_probe,min,resolution_max_b1_gaussian_conv,difference vs plain,5,2.685476185411035,2.5119499803597427,0,5,0,0.9109265341435,2.7110412672342883,0.3611652463502617,6.770489298413508,2.6737585809136175
relative,centre_frozen,train_probe,min,resolution_max_b1_gaussian_conv,ratio to plain,5,0.6524071404009526,0.23432359405235645,0,5,0,0.8382556030850187,0.5646239846050076,0.9304958963451223,0.3432818588534386,0.5853783591161753
relative,centre_frozen,train_probe,grad_norm,plain,value,5,2.978896890320048,0.5372087393177295,0,5,0,2.810781554986,2.884039331723026,2.487161956485978,3.899627744365763,2.812873864039472
relative,centre_frozen,train_probe,grad_norm,resolution_max_b1,value,5,2.2888317895031127,0.1714764257195546,0,5,0,2.30833264186602,2.5404907114490407,2.3372362301252707,2.1132299401279884,2.1448694239472452
relative,centre_frozen,train_probe,grad_norm,resolution_max_b1,difference vs plain,5,-0.6900651008169347,0.6421557673869779,5,0,0,-0.5024489131199799,-0.34354862027398525,-0.14992572636070722,-1.7863978042377746,-0.6680044400922269
relative,centre_frozen,train_probe,grad_norm,resolution_max_b1,ratio to plain,5,0.7892532452906668,0.15326002455926704,0,5,0,0.8212422761104669,0.8808793567774482,0.939720159368901,0.5419055557754744,0.7625188784210435
relative,centre_frozen,train_probe,grad_norm,gaussian_postrelu,value,5,2.442546999785777,0.21456784605846313,0,5,0,2.5144684469640457,2.504399406512799,2.6103647768229403,2.517048171921544,2.066454196707556
relative,centre_frozen,train_probe,grad_norm,gaussian_postrelu,difference vs plain,5,-0.5363498905342708,0.5651149074032522,4,1,0,-0.2963131080219541,-0.37963992521022716,0.1232028203369624,-1.382579572444219,-0.7464196673319163
relative,centre_frozen,train_probe,grad_norm,gaussian_postrelu,ratio to plain,5,0.838516143207037,0.1554223393898918,0,5,0,0.8945798162449412,0.8683652053443331,1.0495355037156613,0.6454585762854443,0.7346416144448054
relative,centre_frozen,train_probe,grad_norm,resolution_max_b1_gaussian_conv,value,5,2.0438129959306535,0.19684645475604498,0,5,0,2.1933466029467374,1.8791869029608768,2.3139718723635463,1.9133809565391962,1.9191786448429107
relative,centre_frozen,train_probe,grad_norm,resolution_max_b1_gaussian_conv,difference vs plain,5,-0.9350838943893944,0.6694974100138881,5,0,0,-0.6174349520392624,-1.0048524287621492,-0.17319008412243164,-1.9862467878265668,-0.8936952191965615
relative,centre_frozen,train_probe,grad_norm,resolution_max_b1_gaussian_conv,ratio to plain,5,0.7070445172793687,0.1626011577378536,0,5,0,0.7803333557017248,0.6515815794502999,0.930366382586872,0.4906573349991357,0.682283933658811
relative,centre_frozen,test_probe,top1,plain,value,5,5193.940318578313,479.69047057112374,0,5,0,4816.541365101975,4592.718360179871,5623.393450528515,5670.13194535396,5266.916471727245
relative,centre_frozen,test_probe,top1,resolution_max_b1,value,5,2653.5388730373684,126.24899115790843,0,5,0,2609.08408979299,2542.2097290468073,2577.4548640158728,2678.054356552542,2860.89132577863
relative,centre_frozen,test_probe,top1,resolution_max_b1,difference vs plain,5,-2540.4014455409447,455.1051854474261,5,0,0,-2207.457275308985,-2050.5086311330633,-3045.9385865126424,-2992.077588801418,-2406.0251459486153
relative,centre_frozen,test_probe,top1,resolution_max_b1,ratio to plain,5,0.5138117029140434,0.04476750845143737,0,5,0,0.541692449419616,0.5535305084432052,0.4583451054404935,0.4723090013358346,0.543181449931068
relative,centre_frozen,test_probe,top1,gaussian_postrelu,value,5,2430.4967889213467,178.91532808749903,0,5,0,2213.269249994601,2569.418105204261,2378.5781042673448,2336.894042201622,2654.324442938903
relative,centre_frozen,test_probe,top1,gaussian_postrelu,difference vs plain,5,-2763.443529656967,536.7978153590489,5,0,0,-2603.2721151073742,-2023.3002549756097,-3244.8153462611704,-3333.237903152338,-2612.5920287883423
relative,centre_frozen,test_probe,top1,gaussian_postrelu,ratio to plain,5,0.47161017824794704,0.06085056017021371,0,5,0,0.45951422031392475,0.5594547506944517,0.4229791362089014,0.41214103388130957,0.5039617501411481
relative,centre_frozen,test_probe,top1,resolution_max_b1_gaussian_conv,value,5,2052.4963384369935,106.64113641650061,0,5,0,2114.1234673230347,2033.2295051175663,2148.843265270672,1877.2710196360458,2089.0144348376484
relative,centre_frozen,test_probe,top1,resolution_max_b1_gaussian_conv,difference vs plain,5,-3141.44398014132,516.7321935426326,5,0,0,-2702.4178977789406,-2559.4888550623045,-3474.550185257843,-3792.860925717914,-3177.9020368895967
relative,centre_frozen,test_probe,top1,resolution_max_b1_gaussian_conv,ratio to plain,5,0.3982945730003002,0.04584107568474538,0,5,0,0.438929785310434,0.4427072042444894,0.3821257189586677,0.33108065874450415,0.39662949774340583
relative,centre_frozen,test_probe,top2,plain,value,5,4255.854051405142,610.8569535799423,0,5,0,3366.533494954177,4246.740011865588,4431.568452137821,5069.747552311256,4164.68074575687
relative,centre_frozen,test_probe,top2,resolution_max_b1,value,5,2089.466031930084,231.83323436771266,0,5,0,1895.9905423061007,2431.9041377681087,1992.561109704164,1906.0453059982701,2220.8290638737767
relative,centre_frozen,test_probe,top2,resolution_max_b1,difference vs plain,5,-2166.3880194750586,656.9377161876932,5,0,0,-1470.5429526480764,-1814.835874097479,-2439.007342433657,-3163.702246312986,-1943.8516818830935
relative,centre_frozen,test_probe,top2,resolution_max_b1,ratio to plain,5,0.49893726462197846,0.08410288142936745,0,5,0,0.5631877850459075,0.5726519944647556,0.4496288687006376,0.37596453991665124,0.5332531349819405
relative,centre_frozen,test_probe,top2,gaussian_postrelu,value,5,1971.372111422204,193.4748102010806,0,5,0,2183.8876899794495,2130.6912933859494,1747.1459968584843,1802.665129826312,1992.4704470608242
relative,centre_frozen,test_probe,top2,gaussian_postrelu,difference vs plain,5,-2284.4819399829385,771.4391848911014,5,0,0,-1182.6458049747275,-2116.0487184796384,-2684.4224552793366,-3267.082422484944,-2172.2102986960463
relative,centre_frozen,test_probe,top2,gaussian_postrelu,ratio to plain,5,0.47573461414090323,0.11366622016056617,0,5,0,0.6487051720271612,0.5017239782592529,0.394250030373704,0.35557295727762456,0.4784209327667736
relative,centre_frozen,test_probe,top2,resolution_max_b1_gaussian_conv,value,5,1664.0898893038152,147.27443837026453,0,5,0,1687.074256006795,1648.4580338300514,1892.8953630227945,1599.6260208137915,1492.395772845644
relative,centre_frozen,test_probe,top2,resolution_max_b1_gaussian_conv,difference vs plain,5,-2591.764162101327,635.050526752065,5,0,0,-1679.4592389473821,-2598.2819780355367,-2538.6730891150264,-3470.1215314974647,-2672.2849729112263
relative,centre_frozen,test_probe,top2,resolution_max_b1_gaussian_conv,ratio to plain,5,0.39806194340767787,0.07063367291355037,0,5,0,0.5011309878649398,0.3881702268620597,0.4271389201061868,0.31552380159137017,0.35834578061383254
relative,centre_frozen,test_probe,min,plain,value,5,-15.135699887812052,0.9120397543502344,5,0,0,-14.768652307041462,-15.080122010888577,-14.160273441436791,-16.628678581382342,-15.040773098311087
relative,centre_frozen,test_probe,min,resolution_max_b1,value,5,-7.464847899147578,1.4185066712359404,5,0,0,-7.352810091699587,-9.360791572304137,-8.022663251517574,-7.127204766024397,-5.460769814192195
relative,centre_frozen,test_probe,min,resolution_max_b1,difference vs plain,5,7.6708519886644755,1.8179887031853526,0,5,0,7.415842215341875,5.719330438584439,6.137610189919217,9.501473815357945,9.580003284118892
relative,centre_frozen,test_probe,min,resolution_max_b1,ratio to plain,5,0.49536762177919247,0.10338413285442774,0,5,0,0.4978660163997417,0.6207371243777201,0.5665613227525036,0.42860920855155,0.3630644368144467
relative,centre_frozen,test_probe,min,gaussian_postrelu,value,5,-8.215920497492096,1.2968431741017024,5,0,0,-8.960242749758308,-6.997564843835267,-7.764737145770668,-10.102822264092866,-7.254235484003366
relative,centre_frozen,test_probe,min,gaussian_postrelu,difference vs plain,5,6.919779390319957,0.9706275151232885,0,5,0,5.808409557283154,8.08255716705331,6.3955362956661235,6.525856317289476,7.786537614307721
relative,centre_frozen,test_probe,min,gaussian_postrelu,ratio to plain,5,0.5417875968404241,0.06739415563161291,0,5,0,0.6067068655605227,0.4640257445385845,0.5483465540325617,0.6075541249203109,0.4823046951501407
relative,centre_frozen,test_probe,min,resolution_max_b1_gaussian_conv,value,5,-7.048910863669232,1.1573828091019691,5,0,0,-8.018412061985035,-5.145782739562694,-6.846196706949457,-7.851156264406258,-7.383006545442719
relative,centre_frozen,test_probe,min,resolution_max_b1_gaussian_conv,difference vs plain,5,8.086789024142819,1.2706358250906187,0,5,0,6.7502402450564265,9.934339271325882,7.314076734487334,8.777522316976084,7.657766552868368
relative,centre_frozen,test_probe,min,resolution_max_b1_gaussian_conv,ratio to plain,5,0.46613098409439574,0.07491350213091674,0,5,0,0.542934581658611,0.3412295163027985,0.48347913161871814,0.4721455301443196,0.49086616074753164
relative,centre_frozen,test_probe,grad_norm,plain,value,5,6.406868192580097,0.6221857799477447,0,5,0,6.644235959695446,6.089825662874684,6.147846125842796,7.372191152821192,5.780242061666371
relative,centre_frozen,test_probe,grad_norm,resolution_max_b1,value,5,3.470355912268142,0.38981440236899706,0,5,0,3.7155013919363835,3.8627505042761983,3.615064016342779,3.2620633199296103,2.8964003288557403
relative,centre_frozen,test_probe,grad_norm,resolution_max_b1,difference vs plain,5,-2.9365122803119554,0.7152809282254692,5,0,0,-2.9287345677590624,-2.227075158598486,-2.532782109500017,-4.110127832891582,-2.8838417328106307
relative,centre_frozen,test_probe,grad_norm,resolution_max_b1,ratio to plain,5,0.5450184445353824,0.07494113558398453,0,5,0,0.5592067190983223,0.6342957447574613,0.5880212260268952,0.44248219454826304,0.5010863382459704
relative,centre_frozen,test_probe,grad_norm,gaussian_postrelu,value,5,3.7660449730207333,0.47584546938208233,0,5,0,4.0614395712764075,3.137859069110112,3.5195002704181038,4.368155570886236,3.743270383412808
relative,centre_frozen,test_probe,grad_norm,gaussian_postrelu,difference vs plain,5,-2.6408232195593646,0.3862942211513102,5,0,0,-2.5827963884190384,-2.9519665937645723,-2.6283458554246923,-3.0040355819349562,-2.036971678253563
relative,centre_frozen,test_probe,grad_norm,gaussian_postrelu,ratio to plain,5,0.5878255188557309,0.04910560165810052,0,5,0,0.6112726272687301,0.515262544909848,0.5724769615855704,0.5925179475595432,0.6475975129549627
relative,centre_frozen,test_probe,grad_norm,resolution_max_b1_gaussian_conv,value,5,3.283726340688708,0.40929596873612367,0,5,0,3.6931394178125836,2.6280734830611117,3.1795988695754085,3.472546075106538,3.4452738578879005
relative,centre_frozen,test_probe,grad_norm,resolution_max_b1_gaussian_conv,difference vs plain,5,-3.123141851891389,0.5900050503848644,5,0,0,-2.9510965418828623,-3.4617521798135726,-2.9682472562673876,-3.8996450777146543,-2.3349682037784705
relative,centre_frozen,test_probe,grad_norm,resolution_max_b1_gaussian_conv,ratio to plain,5,0.5143315946971929,0.0654509137967699,0,5,0,0.5558410989940019,0.4315515137128798,0.5171890780105567,0.47103310306565543,0.5960431797028707
