problem,method,seed,probe,policy,coords,loss,grad_norm,grad_norm_relative_coords,n_params,n_nonzero_blocks,n_zero_norm_blocks,iterations_start0,orthogonality_error_start0,seconds_start0,top1_ritz,top1_rel_resid,top1_converged,top1,top1_start1_ritz,top1_start1_converged,top1_start_rel_diff,top1_rq_f32,top1_rq_f64,top1_quad_r1_f64,top1_r_of_direction,top1_grad_dot_dir_r1,top1_Cfd_t1e-05,top1_Cfd_t3e-05,top1_Cfd_t0.0001,top1_Cfd_t0.0003,top1_Cfd_t0.001,top1_Cfd_t0.003,top1_Cfd_t0.01,top2_ritz,top2_rel_resid,top2_converged,top2,top2_start1_ritz,top2_start1_converged,top2_start_rel_diff,min_ritz,min_rel_resid,min_converged,min,min_start1_ritz,min_start1_converged,min_start_rel_diff,min_rq_f32,min_rq_f64,min_quad_r1_f64,min_r_of_direction,min_grad_dot_dir_r1,min_Cfd_t1e-05,min_Cfd_t3e-05,min_Cfd_t0.0001,min_Cfd_t0.0003,min_Cfd_t0.001,min_Cfd_t0.003,min_Cfd_t0.01,iterations_start1,min_negative_verified
plain_s3_test_saved_ord,plain,3,test_probe,saved,ordinary,0.767693042755127,7.053101995452172,8.952390715513806,268336,698,0,70,2.4424906541753444e-15,75.64602732658386,3598.170676628489,4.855490440298807e-07,True,3598.170676628489,3598.1704582640423,True,6.068762895414173e-08,3598.1704353486025,3598.172665110085,3990092.393312988,0.03002959837707128,97.23050461550613,3889091.9325051946,3880117.464568992,3861274.991566188,3877437.9517322453,3717384.7553745387,2600212.4347869367,918130.4467010364,3316.7215296077325,5.79156892860871e-07,True,3316.7215296077325,3316.7215968527357,True,2.0274539983229628e-08,-9.24323005441043,0.000994502415423107,True,-9.24323005441043,-9.243286485268701,True,6.105101564982344e-06,-9.24323029235919,-9.243208496182225,-10095.215864645477,0.030258930216385888,-1.975059105111817,-12630.43829080601,-3241.4408944624206,-7308.4938359002645,-11414.467371840945,-10838.84225318199,-979.2588080913667,103127.66569953266,60,True
plain_s3_test_saved_rel,plain,3,test_probe,saved,relative,0.767693042755127,7.053101995452172,8.952390715513806,268336,698,0,90,3.774758283725532e-15,99.17659878730774,5765.866624974115,4.840651371004575e-07,True,5765.866624974115,5765.866564959259,True,1.0408644509703707e-08,5765.866438176394,5765.866955856498,4024575.1351878345,0.037850558205223234,95.77457490458157,3912415.067193197,3905985.804929389,3887733.3797096456,3908013.090427269,3766409.3418608536,2652835.1175705716,922744.0682752068,5210.665231255458,5.784378863099317e-07,True,5210.665231255458,5210.665285458985,True,1.0402419731413013e-08,-14.586676705587236,0.00021442737418311288,True,-14.586676705587236,-14.586680816527114,True,2.818284082976406e-07,-14.586677097104278,-14.586650280001521,-10181.481895441055,0.03785055820522324,1.6399819933120399,-11230.32705052651,-3065.6334547450747,-8612.461685442164,-12192.07216842655,-11518.645886799295,-1657.7529996596081,98814.6060679627,80,True
plain_s3_train_centre_frozen_ord,plain,3,train_probe,centre_frozen,ordinary,0.1770452857017517,3.899627744365763,4.8977665281713945,268336,698,0,60,1.3322676295501878e-15,64.94890117645264,2476.0502264205174,4.923600872231008e-07,True,2476.0502264205174,2476.0502141641873,True,4.949952148256483e-09,2476.050147943809,2476.050095113355,2724882.5449983454,0.030144342809370426,-85.31393971364574,2848719.9878896023,2845897.3323014504,2874425.7238770053,3144112.620100008,4378160.75742997,3796371.360492208,1421632.6089298858,2123.334482952679,5.780150340870584e-07,True,2123.334482952679,2123.3345699060055,True,4.095130896381963e-08,-6.6004607894777685,0.00042223331309533215,True,-6.6004607894777685,-6.600398946749103,True,9.369456260349273e-06,-6.600459107379036,-6.600412034450921,-7149.5711412388255,0.03038404060410435,0.15907930239853074,8250.862540970515,2970.4918812983256,893.7625517901893,-1609.9737659369675,-920.0184505393505,13032.903387374876,198258.2746887457,50,True
plain_s3_train_centre_frozen_rel,plain,3,train_probe,centre_frozen,relative,0.1770452857017517,3.899627744365763,4.8977665281713945,268336,698,0,60,1.3322676295501878e-15,67.052414894104,3935.4693246469283,4.973203026263501e-07,True,3935.4693246469283,3935.469247075288,True,1.971089948999803e-08,3935.469326521933,3935.4664799209745,2746955.6029848373,0.03785055820522325,-81.5784157803387,2876580.411558804,2871866.9828160023,2900761.3358990713,3180515.197829615,4446162.493824475,3851609.755753649,1416601.1007023833,3360.8187445282874,5.494567239558743e-07,True,3360.8187445282874,3360.8188043882196,True,1.781111590886317e-08,-10.30958165186809,0.00030736808272286087,True,-10.30958165186809,-10.309592464310292,True,1.0487760383627907e-06,-10.309580813464573,-10.309497048394139,-7196.028939779102,0.03785055820522325,-0.03024474224242546,9472.03562418064,3355.2077874057477,833.2209349259933,-1523.329459217503,-840.7860458214956,13145.540854278104,194006.17615709506,70,True
plain_s3_train_saved_ord,plain,3,train_probe,saved,ordinary,0.17937830090522766,4.42861092513591,5.5715190462204145,268336,698,0,60,1.1102230246251565e-15,65.25905847549438,2501.5944418576,4.671389597754224e-07,True,2501.5944418576,2501.5943287511814,True,4.5213731200404456e-08,2501.594419132581,2501.4980830594527,2754639.563146644,0.03013475721487683,63.92628722625169,2844160.034243259,2860718.72066017,2881965.1742938766,3157934.749175054,4424769.3319953,3909516.968782173,1475549.029182437,2189.7061245044506,5.765019746472204e-07,True,2189.7061245044506,2189.7061280870926,True,1.6361291253250592e-09,-7.502238119459047,0.00012913364318218646,True,-7.502238119459047,-7.502149258793034,True,1.1844554198100855e-05,-7.502238707293769,-7.502058332308964,-8120.189896977388,0.030395348382655972,0.2705276207371594,-4444.633613931436,-3538.0248230514826,-2322.742810406675,-3163.2247701338415,-1725.8162126240206,11823.951164975268,169042.60342928476,50,True
plain_s3_train_saved_rel,plain,3,train_probe,saved,relative,0.17937830090522766,4.42861092513591,5.5715190462204145,268336,698,0,60,1.1102230246251565e-15,67.01120901107788,3978.9319549315974,4.859876110433495e-07,True,3978.9319549315974,3978.931876391832,True,1.9738906438061706e-08,3978.9320362141516,3978.7749005235924,2777184.8805654654,0.03785055820522324,-59.663075393154365,2868631.9233439667,2887900.509601576,2909187.796362234,3190410.6726207933,4484937.016005514,3963302.5580613986,1472939.6261488749,3461.076592407755,5.459377509079739e-07,True,3461.076592407755,3461.076834328772,True,6.989762010855915e-08,-11.709265745826656,0.00026875695073339684,True,-11.709265745826656,-11.709275906322034,True,8.677312138045547e-07,-11.7092642884404,-11.708903953446313,-8172.814959505525,0.037850558205223234,-0.18479945898688188,-4451.785741155233,-3555.9962227285328,-2348.0654448404525,-3173.149860429147,-1605.4272450493067,11986.637145457507,163465.52222858564,70,True
plain_s4_test_centre_frozen_ord,plain,4,test_probe,centre_frozen,ordinary,0.736142098903656,5.780242061666371,7.3388818524934685,268336,698,0,60,9.992007221626409e-16,65.6117000579834,3283.587129443933,5.215579370714783e-07,True,3283.587129443933,3283.5870866842333,True,1.3022252188180549e-08,3283.5870902661786,3283.609509829204,3646988.893937198,0.03000602950698042,18.55500893063714,3565805.0966058667,3535855.518406677,3551289.5453581493,3605454.597782267,3481556.9060603874,2100699.3638279065,807735.73321683,2603.033997191556,5.850066456905964e-07,True,2603.033997191556,2603.034018426629,True,8.157816171070037e-09,-9.483177754583272,0.0005478493729295927,True,-9.483177754583272,-9.483069401669084,True,1.1425802298736908e-05,-9.483180231258158,-9.482785531867616,-10419.475214688595,0.030167897321408225,-0.2025472294437931,-22492.29458461954,-18170.95490420763,-17080.58044724847,-13624.584445584258,-10051.920993274565,1865.7924286119935,68484.96748023223,50,True
plain_s4_test_centre_frozen_rel,plain,4,test_probe,centre_frozen,relative,0.736142098903656,5.780242061666371,7.3388818524934685,268336,698,0,60,9.992007221626409e-16,71.89336824417114,5266.916471727245,4.992785312611695e-07,True,5266.916471727245,5266.916493593945,True,4.15170815756124e-09,5266.916536078062,5266.963227020754,3676340.3324604854,0.037850558205223234,10.333779943647459,3586893.0893534482,3559456.615852922,3578256.28251478,3634038.971616768,3503202.960922428,2108733.9921220723,819764.5926278012,4164.68074575687,6.069120161662774e-07,True,4164.68074575687,4164.680801285517,True,1.3333230166570819e-08,-15.040773098311087,0.00039998017538439296,True,-15.040773098311087,-15.040660491010575,True,7.4868026913067044e-06,-15.040770243438583,-15.040085228847389,-10497.97948973547,0.03785055820522324,-0.3836972660598602,-22434.042734609247,-18193.7634062083,-17113.892618825234,-14083.27053599538,-10195.38654640706,1858.2586821181844,70371.77443495726,60,True
plain_s4_test_saved_ord,plain,4,test_probe,saved,ordinary,0.7400374114513397,7.030862583946792,8.89739188288338,268336,698,0,60,8.881784197001252e-16,71.69597029685974,3242.607909408869,5.106631267630166e-07,True,3242.607909408869,3242.608006338639,True,2.989253481542678e-08,3242.607928578595,3242.597493318092,3608515.892621886,0.02997658876960119,9.52285430866343,3544634.8570156153,3513015.995181896,3524594.7462731795,3571767.154596124,3435345.8950657113,2057369.0852552804,807298.1272927766,2670.3849771728846,5.862423903016004e-07,True,2670.3849771728846,2670.385037844412,True,2.2720142621360093e-08,-12.146674445953927,8.13977053346481e-05,True,-12.146674445953927,-12.146655855320807,True,1.530512174567579e-06,-12.146672885874635,-12.146574508153318,-13386.029322534268,0.030123194311874865,-1.3557703774166632,1798.790580931353,-9471.380880328914,-15615.440521754565,-16410.706231610267,-13229.553497305036,2504.7243675020177,122497.34320238161,60,True
plain_s4_test_saved_rel,plain,4,test_probe,saved,relative,0.7400374114513397,7.030862583946792,8.89739188288338,268336,698,0,60,1.4432899320127035e-15,65.65600275993347,5212.405028259273,5.441878988062784e-07,True,5212.405028259273,5212.404941554545,True,1.6634303718974806e-08,5212.404996980854,5212.396536370047,3638252.782386289,0.03785055820522325,-10.51673875079995,3563351.1595967165,3535327.2115160963,3553021.3513791375,3599633.0791057902,3456054.6675739973,2065504.5286391026,817222.8243625973,4264.7531639540475,6.028949961922541e-07,True,4264.7531639540475,4264.753244372298,True,1.885648405533018e-08,-19.31291970564188,0.0006632961307789038,True,-19.31291970564188,-19.31295326355267,True,1.7375886868071806e-06,-19.312914760325153,-19.312666343359368,-13480.241107664835,0.037850558205223234,-1.5048128436840644,1899.3411110557188,-10152.761899343925,-16391.319070696576,-16827.396073865806,-13577.362765610835,2710.497229053699,124552.90385485714,60,True
plain_s4_train_centre_frozen_ord,plain,4,train_probe,centre_frozen,ordinary,0.16457229107618332,2.812873864039472,3.5659435907277266,268336,698,0,70,1.6653345369377348e-15,82.29345870018005,2277.7964879250862,5.097382421821514e-07,True,2277.7964879250862,2277.7964338480447,True,2.3740945187554915e-08,2277.7964060581085,2277.7864230398905,2530868.1729231616,0.030000033370671513,-42.32628853081357,2568450.411659095,2603347.4791231635,2635211.116555175,2888651.802856298,3349311.899576102,2364292.5622182786,1054757.057741658,1774.3848407898329,5.998048019048479e-07,True,1774.3848407898329,1774.384929652716,True,5.008095259873079e-08,-4.056018883857836,0.000824952238144571,True,-4.056018883857836,-4.05606945389484,True,1.246789979341773e-05,-4.056020162105176,-4.055928510109771,-4470.252054807413,0.030121676501818632,0.701638058186737,3991.6682370577655,3084.995930318573,1784.7322137831688,691.6369339767434,622.3013792225896,6276.3899637516215,71483.78377968055,60,True
plain_s4_train_centre_frozen_rel,plain,4,train_probe,centre_frozen,relative,0.16457229107618332,2.812873864039472,3.5659435907277266,268336,698,0,70,2.886579864025407e-15,76.1578106880188,3654.511637000592,5.150191815862146e-07,True,3654.511637000592,3654.511691212724,True,1.4834302742572322e-08,3654.511645206035,3654.4973535043814,2550839.1527460576,0.037850558205223234,-43.55047431389821,2589212.7419718797,2624845.5772290598,2657880.9537965986,2913062.240289909,3383195.79730647,2394814.85427791,1085690.5152266314,2832.0242814688286,5.541570138947007e-07,True,2832.0242814688286,2832.0242449167135,True,1.2906709618790825e-08,-6.448671070844548,0.0005879149920168847,True,-6.448671070844548,-6.448719262964587,True,7.4731862594879055e-06,-6.448671676916753,-6.448544626694872,-4501.08414943302,0.037850558205223234,0.7961021662110972,4272.458205001328,2895.6256664041607,1777.9503141912567,666.9812702956673,662.3270405413107,6440.0357010957905,73242.68765720948,70,True
plain_s4_train_saved_ord,plain,4,train_probe,saved,ordinary,0.16967857629060745,4.480362712501544,5.669293198050287,268336,698,0,50,8.881784197001252e-16,56.20430874824524,2322.0942641854917,5.3474330932485e-07,True,2322.0942641854917,2322.094197790893,True,2.859255109193768e-08,2322.0941279944564,2322.0924237141235,2583743.1329789017,0.029978857864312296,-56.02574679076824,2645680.4566854504,2657495.781072661,2687746.8155452944,2901920.0495286807,3337327.0590779376,2376527.0570281497,1102042.7530399822,1863.8117885958043,5.616930769612312e-07,True,1863.8117885958043,1863.811754285208,True,1.8408830993614323e-08,-7.294879835518339,0.0008018907575012561,True,-7.294879835518339,-7.294923049102285,True,5.923823958754421e-06,-7.294879858067092,-7.295075547518181,-8024.014114167289,0.030152203457184078,1.6547019657413795,-4380.687956273554,-2416.495958335041,-2337.1082110146267,-2517.072840347363,-597.3452388070011,8897.785732801785,74964.00970037046,50,True
plain_s4_train_saved_rel,plain,4,train_probe,saved,relative,0.16967857629060745,4.480362712501544,5.669293198050287,268336,698,0,60,8.881784197001252e-16,65.43374347686768,3731.154772965382,5.055721691745646e-07,True,3731.154772965382,3731.1548606946576,True,2.351263371003008e-08,3731.154683754449,3731.156160158129,2604346.9997903733,0.037850558205223234,62.03262017426163,2663396.4151351326,2677478.2214505295,2710689.1632555253,2928397.622657737,3375089.8241522475,2389424.9551038346,1119751.5111789268,2972.459227003512,5.267436880875944e-07,True,2972.459227003512,2972.4592514680526,True,8.230404140447467e-09,-11.572137499595183,5.289976555932306e-05,True,-11.572137499595183,-11.572055377163684,True,7.096565479066008e-06,-11.572134569424483,-11.572428756177057,-8077.555271811583,0.037850558205223234,-1.727120989892365,-4452.061829751663,-2455.609405384153,-2397.863703190728,-2494.070504803646,-548.3820054335564,9158.731626944305,75814.92901179472,50,True
resolution_s0_test_centre_frozen_ord,resolution_max_b1,0,test_probe,centre_frozen,ordinary,0.5604128837585449,3.7155013919363835,4.699590078641782,268336,698,0,70,2.4424906541753444e-15,74.02316474914551,1650.5891883900645,4.936396077192656e-07,True,1650.5891883900645,1650.5892391782252,True,3.0769716089015585e-08,1650.589215836936,1650.594004491601,1807630.8302044682,0.03021796833017579,-48.674232685764,1773581.6357178355,1809581.8680236638,1813179.5086036017,1832881.4776212599,1955721.6606618331,1502023.2929931043,763763.6864333313,1203.4820951717988,5.181926276897677e-07,True,1203.4820951717988,1203.4820312546008,True,5.3110219365083116e-08,-4.639215390907316,0.00023493936088925038,True,-4.639215390907316,-4.639218594973692,True,6.906483329169169e-07,-4.639215327181538,-4.639218120405789,-5086.0624445454205,0.030201711317436167,-0.046427128267681916,-10627.68296700156,-7647.761817657855,-6627.543500825616,-3283.657694303561,-2600.0984719856124,-864.1393700759251,33129.58724928209,70,True
resolution_s0_test_centre_frozen_rel,resolution_max_b1,0,test_probe,centre_frozen,relative,0.5604128837585449,3.7155013919363835,4.699590078641782,268336,698,0,60,9.992007221626409e-16,70.97833466529846,2609.08408979299,4.445991144360993e-07,True,2609.08408979299,2609.0841264253168,True,1.4040301230065068e-08,2609.084127468145,2609.091610849699,1821145.9443730894,0.037850558205223234,49.07904139554207,1783669.4673012407,1820297.6004342039,1826796.310530976,1847238.9926144136,1972866.502268486,1513365.0608695373,769552.0968042195,1895.9905423061007,5.455380382979932e-07,True,1895.9905423061007,1895.9905248504492,True,9.206613150166147e-09,-7.352810091699587,0.00046954828873801014,True,-7.352810091699587,-7.352824002644791,True,1.8919222760095765e-06,-7.352809046046474,-7.352791138972838,-5132.248215003037,0.03785055820522324,0.04233862358019236,-10851.860585692206,-7699.853826882553,-6562.66170351305,-3293.5518516241664,-2536.848759952859,-910.3963059713393,32005.46288786212,70,True
resolution_s0_test_saved_ord,resolution_max_b1,0,test_probe,saved,ordinary,0.5638476610183716,4.338956570284136,5.464837837015562,268336,698,0,70,3.1086244689504383e-15,74.19978380203247,1648.417201994099,4.5960039769594516e-07,True,1648.417201994099,1648.4172104152215,True,5.10861109182923e-09,1648.4172050218353,1648.409078482532,1805053.386495972,0.030219513837514398,87.10239198567137,1781325.1573461916,1781606.1983272964,1781239.1094706336,1811059.5872748524,1927487.5615896827,1472604.8100131806,744370.867184538,1228.2855704883812,5.556356125716371e-07,True,1228.2855704883812,1228.2856107829136,True,3.2805508303903356e-08,-5.740034151389292,0.00016982011732152727,True,-5.740034151389292,-5.740017894405616,True,2.8322102703437683e-06,-5.7400342829879865,-5.740387910521062,-6261.937829187042,0.030277237311234162,1.4119666057295908,-6448.510041501264,-752.4514816164501,-3547.86118819117,-2614.3193222077307,-2792.501219295529,-338.9732925794685,50623.97184532853,70,True
resolution_s0_test_saved_rel,resolution_max_b1,0,test_probe,saved,relative,0.5638476610183716,4.338956570284136,5.464837837015562,268336,698,0,60,1.5543122344752192e-15,70.02098250389099,2605.479752650056,4.411099729684029e-07,True,2605.479752650056,2605.479802832371,True,1.9260297488121176e-08,2605.4797196349577,2605.467044423627,1818615.9970076913,0.037850558205223234,-86.37235331791035,1789082.770635719,1792532.4690732441,1792071.2768095813,1824720.1586065942,1944676.8064134526,1483255.8536899742,749519.0687406086,1934.1003335383914,5.4194167886884e-07,True,1934.1003335383914,1934.1003372272824,True,1.9072903780054516e-09,-9.044464116683681,0.00040301387996705416,True,-9.044464116683681,-9.044476836532485,True,1.4063684304968522e-06,-9.044465803181678,-9.04506864085416,-6313.457911316202,0.037850558205223234,-1.2536377483769243,-6278.331439180106,-455.778804574357,-3383.6972968215305,-2358.1518424409255,-2706.470401904415,-363.5182239913141,50083.90025710332,70,True
resolution_s0_train_centre_frozen_ord,resolution_max_b1,0,train_probe,centre_frozen,ordinary,0.3181024044752121,2.30833264186602,2.9325023369027217,268336,698,0,70,2.220446049250313e-15,74.02282118797302,1528.6884656250706,4.509025027197146e-07,True,1528.6884656250706,1528.6884520502365,True,8.880052712875749e-09,1528.688445995502,1528.6829969185603,1673880.581191146,0.03022014069797443,-20.273928252419374,1686443.8593033878,1717221.6339949525,1717123.5072475532,1744351.3737380046,1838238.7139825388,1444364.8035811116,702910.483333187,1070.13490019422,5.142939768543025e-07,True,1070.13490019422,1070.1348741076458,True,2.437690264613951e-08,-2.702532921982537,0.00031075522909593923,True,-2.702532921982537,-2.70250715281437,True,9.535191211812639e-06,-2.7025321840106256,-2.7028875159222974,-2997.6755800959813,0.0300276725425754,-1.4955757728614656,6648.600636705026,1751.5278040293304,-322.97521177504507,-1170.3497998826074,-497.7258537282037,455.5676828153067,13067.318373851938,70,True
resolution_s0_train_centre_frozen_rel,resolution_max_b1,0,train_probe,centre_frozen,relative,0.3181024044752121,2.30833264186602,2.9325023369027217,268336,698,0,70,3.774758283725532e-15,80.71048092842102,2416.9778312233066,4.758890543083551e-07,True,2416.9778312233066,2416.9778664383834,True,1.4569879964445025e-08,2416.9778618914393,2416.9676469056735,1687043.4175401595,0.037850558205223234,20.31830737358954,1701400.712258438,1732252.7921427423,1732069.2186017837,1758773.2108433084,1855441.402158099,1462143.4531025237,708237.4571977247,1693.8561459287791,5.007792532653131e-07,True,1693.8561459287791,1693.8560881117048,True,3.4133402922101435e-08,-4.351977943733867,0.0005760052325509438,True,-4.351977943733867,-4.3519591778412865,True,4.312037612079109e-06,-4.3519772089613085,-4.352617008647916,-3038.126672036243,0.03785055820522324,-1.4235382312602605,5461.529630768068,1414.643178401478,-907.5099978272938,-1471.680650504897,-777.9341436989773,223.818116542645,11306.562754246917,70,True
resolution_s0_train_saved_ord,resolution_max_b1,0,train_probe,saved,ordinary,0.3205525130033493,2.9854811433682364,3.7568734548289187,268336,698,0,90,2.6645352591003757e-15,94.6163821220398,1531.3892123588812,4.6038301752037547e-07,True,1531.3892123588812,1531.3891852896286,True,1.7676272231534113e-08,1531.3891866037516,1531.3862829106026,1676982.6646691514,0.030218860909525278,68.96620413090908,1684323.8443842165,1713888.0574485427,1717720.768641584,1737924.8347716045,1826139.9997671708,1439988.988644608,693748.5164391035,1083.8263678259525,5.146428403938828e-07,True,1083.8263678259525,1083.826418359382,True,4.66250230944772e-08,-3.6407062708904414,0.00026009433119474865,True,-3.6407062708904414,-3.6407077275594326,True,4.001061560097471e-07,-3.640706569499627,-3.640774933811636,-3973.526034246347,0.03026975353455294,1.1603857265332311,2877.6739346980658,2829.119385921391,2604.557059593393,358.5124017929037,21.853032373897463,2574.413414660211,43494.58556114184,70,True
resolution_s0_train_saved_rel,resolution_max_b1,0,train_probe,saved,relative,0.3205525130033493,2.9854811433682364,3.7568734548289187,268336,698,0,70,2.7755575615628914e-15,81.59089064598083,2421.5583950804635,4.5963248794257383e-07,True,2421.5583950804635,2421.5584572188804,True,2.5660507343219165e-08,2421.5584204885768,2421.5537105523795,1690244.4899655604,0.037850558205223234,-68.47777110868091,1696819.5033650876,1727608.8673607365,1731115.1669715974,1751994.9110302946,1842515.6217729615,1456379.4011172785,697307.4039988545,1711.9637217766356,5.017187380853199e-07,True,1711.9637217766356,1711.963664277381,True,3.358672491090547e-08,-5.735327815960694,0.00012282497697519587,True,-5.735327815960694,-5.7353033527293436,True,4.265358866284747e-06,-5.735330247540006,-5.735440321748755,-4003.33734458063,0.037850558205223234,1.2013746079641285,3146.7689831643493,3032.810381103306,2840.194336295454,424.5814817196683,93.84037737736328,2583.9246657503404,42580.38725387818,60,True
resolution_s1_test_centre_frozen_ord,resolution_max_b1,1,test_probe,centre_frozen,ordinary,0.5631025433540344,3.8627505042761983,4.911966184294302,268336,698,0,60,1.2212453270876722e-15,64.88596963882446,1596.0470627416648,4.926482708920507e-07,True,1596.0470627416648,1596.0470245220324,True,2.394643197406424e-08,1596.0470132747816,1596.026582683832,1756603.855099662,0.030142768940628006,47.68506590721739,1750327.426564002,1758132.8296656373,1750203.7369039103,1760325.379278485,1796501.892783322,1515895.2925540013,758979.8216408495,1525.8573655874206,5.139302134694984e-07,True,1525.8573655874206,1525.8574200499386,True,3.569305963032441e-08,-5.9373829702490735,9.947893589984994e-05,True,-5.9373829702490735,-5.937380735600891,True,3.76369217423024e-07,-5.9373820643460045,-5.937160641020186,-6483.818600203371,0.03026035174181346,-3.243449478785213,-377.1143797237641,2879.6809744176717,-1786.886708754487,-4217.041777495231,-3833.989782102476,2047.3738428408408,59811.32696434603,60,True
resolution_s1_test_centre_frozen_rel,resolution_max_b1,1,test_probe,centre_frozen,relative,0.5631025433540344,3.8627505042761983,4.911966184294302,268336,698,0,60,1.1102230246251565e-15,68.68291687965393,2542.2097290468073,4.98208602581914e-07,True,2542.2097290468073,2542.209759733015,True,1.2070682912995304e-08,2542.209761168085,2542.178508231351,1774440.5987454825,0.037850558205223234,-50.865250321987745,1769857.9065283935,1777339.3412344616,1767547.878570852,1777209.2072916478,1812537.4384730437,1525288.1714479292,765629.6334303478,2431.9041377681087,4.88970145439533e-07,True,2431.9041377681087,2431.904098736961,True,1.604962437822129e-08,-9.360791572304137,8.229855351780431e-05,True,-9.360791572304137,-9.360793476095303,True,2.0337929232775165e-07,-9.360792662438481,-9.360468291690124,-6533.606867599701,0.03785055820522324,3.425530313847972,-1026.0058758149169,2945.109540932991,-1841.2946360291116,-4368.466566343858,-3799.339863666651,2016.0755415578662,58593.480524458726,60,True
resolution_s1_test_saved_ord,resolution_max_b1,1,test_probe,saved,ordinary,0.5634313225746155,3.0314642086016166,3.8561556489669333,268336,698,0,80,3.3306690738754696e-15,85.17349362373352,1645.5719246699766,5.134932507615053e-07,True,1645.5719246699766,1645.571928847195,True,2.5384599606512544e-09,1645.5719256335085,1645.5683843901104,1808092.0095391145,0.030168082285246388,39.75014275335696,1783314.7062296104,1748901.6931674744,1771211.659403127,1809054.3992912658,1954568.2963321283,1685465.2796308512,701003.8749370003,1575.886696547159,5.520582836387127e-07,True,1575.886696547159,1575.886718415255,True,1.3876693023534766e-08,-3.8646707812030776,0.0003477859769629889,True,-3.8646707812030776,-3.8646763899931513,True,1.4512982841899214e-06,-3.8646727609973257,-3.8646629306654536,-4203.326187981675,0.0303220991807388,-2.6458992695858887,7543.102542584278,-569.934968108754,-3253.711791462166,-3866.986241297789,-3610.0855899863227,-866.0911527440282,23486.34530327649,80,True
resolution_s1_test_saved_rel,resolution_max_b1,1,test_probe,saved,relative,0.5634313225746155,3.0314642086016166,3.8561556489669333,268336,698,0,80,2.886579864025407e-15,90.95959568023682,2619.3243862532468,5.002792024914949e-07,True,2619.3243862532468,2619.3243699928735,True,6.2078501507475275e-09,2619.324325289374,2619.316230202984,1828282.728681681,0.03785055820522325,-40.19480196351505,1807002.3798655297,1763007.6124995775,1788790.5501381196,1828374.8803366106,1979741.2742030222,1697617.388370451,698961.8215144351,2508.9880824714164,5.044108354942117e-07,True,2508.9880824714164,2508.9881713834593,True,3.5437411402994014e-08,-6.086164849995283,0.00016551501937124916,True,-6.086164849995283,-6.086161520218964,True,5.471058378517519e-07,-6.086164687019386,-6.086156616471787,-4248.137318297307,0.037850558205223234,-2.5316444802562326,7784.868507609842,-534.9396242020848,-3455.6732201762584,-3730.1084821657805,-3465.9716179388233,-1002.0079060058467,21476.258572852767,90,True
resolution_s1_train_centre_frozen_ord,resolution_max_b1,1,train_probe,centre_frozen,ordinary,0.3049263656139374,2.5404907114490407,3.2459615709034897,268336,698,0,60,8.881784197001252e-16,64.64412522315979,1433.3969499007662,4.937426231468688e-07,True,1433.3969499007662,1433.3968853606125,True,4.502601582100997e-08,1433.3968973260407,1433.4080460114865,1579427.6483188823,0.030125554601021672,41.76706130598991,1653258.4475181797,1659027.1937095341,1636906.5643496495,1636067.6334279762,1706918.089394327,1460309.7715754018,780721.5714500387,1312.5854252136992,4.992508412488065e-07,True,1312.5854252136992,1312.5854400856665,True,1.1330285281046888e-08,-3.5484317308149427,0.0002925756171122279,True,-3.5484317308149427,-3.5484302104078114,True,4.284729837416273e-07,-3.548431951906311,-3.548370896434337,-3877.772694183565,0.030249857293831794,0.23179522669907032,-4239.644382231233,-4042.3349206224975,-1901.644393420554,-1065.1618590213416,-554.7334901954138,4097.640494230189,69045.7903521437,70,True
resolution_s1_train_centre_frozen_rel,resolution_max_b1,1,train_probe,centre_frozen,relative,0.3049263656139374,2.5404907114490407,3.2459615709034897,268336,698,0,60,1.1102230246251565e-15,68.92497634887695,2284.2534891619985,4.683450678917432e-07,True,2284.2534891619985,2284.2534395340726,True,2.172610266509739e-08,2284.253462598638,2284.271023058046,1594421.174094515,0.03785055820522324,42.40842306676075,1673006.9840109604,1679405.6834040165,1653501.1067583594,1653184.5525819683,1725595.4921514008,1476554.6599548268,779418.848935873,2088.992714686494,4.971469800073974e-07,True,2088.992714686494,2088.992662445779,True,2.5007609913937015e-08,-5.603932034839177,0.0005362238227455513,True,-5.603932034839177,-5.603893214088551,True,6.927412821071083e-06,-5.6039292242105425,-5.603871117273282,-3911.5020398567494,0.037850558205223234,-0.15263466380540938,-4869.41383659456,-4683.639948099838,-1874.3116830366446,-980.5260658030732,-544.1654927561545,4121.960456168293,67462.81101231821,60,True
