method,seed,policy,split,amplitude,n_directions,S_mean,S_direction_sd,S_min,S_max,n_negative_S,C_mean,C_direction_sd
resolution_max_b1,2,centre_frozen,train_probe,0.05,20,0.10339861335754393,0.03771988912577147,0.06446672058105468,0.2436570816040039,0,82.71889068603514,30.175911300617162
resolution_max_b1,2,centre_frozen,train_probe,0.1,20,0.46261759490966803,0.18734581896315766,0.27744052124023433,1.146821578979492,0,92.52351898193356,37.46916379263152
resolution_max_b1,2,centre_frozen,train_probe,0.2,20,2.3254318817138673,0.9254441082144583,1.5194629669189452,5.176490676879883,0,116.27159408569332,46.27220541072292
resolution_max_b1,2,centre_frozen,train_probe,0.25,20,3.8910261566162108,1.372563697892461,2.7057935333251955,7.565768142700196,0,124.51283701171874,43.92203833255875
resolution_max_b1,2,centre_frozen,train_probe,0.35,20,8.225748394775392,2.281443769801854,5.872287796020507,13.16241328430176,0,134.29793297592477,37.248061547785376
resolution_max_b1,2,centre_frozen,train_probe,0.5,20,19.802508212280276,6.119533504531414,12.095800735473635,32.69163520812988,0,158.4200656982422,48.95626803625131
resolution_max_b1,2,centre_frozen,test_probe,0.005,20,0.0009900413513183437,0.00035272300518802665,0.0006167907714843546,0.0023003692626952787,0,79.20330810546751,28.217840415042133
resolution_max_b1,2,centre_frozen,test_probe,0.01,20,0.003734026336669949,0.0014318058644586717,0.0019142456054688228,0.009158004760742244,0,74.68052673339898,28.636117289173434
resolution_max_b1,2,centre_frozen,test_probe,0.02,20,0.014134191894531255,0.005644632550477976,0.007268600463867125,0.03569319152832029,0,70.67095947265628,28.223162752389875
resolution_max_b1,2,centre_frozen,test_probe,0.025,20,0.02191987991333009,0.008775229512197424,0.01137040710449222,0.05519334411621091,0,70.14361572265628,28.080734439031755
resolution_max_b1,2,centre_frozen,test_probe,0.05,20,0.09015416641235352,0.037068440249971274,0.04789813232421869,0.23091265869140631,0,72.12333312988278,29.654752199977015
resolution_max_b1,2,centre_frozen,test_probe,0.1,20,0.415407974243164,0.1837248590190048,0.22588018798828124,1.0934495239257813,0,83.08159484863282,36.744971803800944
resolution_max_b1,2,centre_frozen,test_probe,0.2,20,2.1835904968261715,0.8992224471185405,1.364594421386719,5.008357940673828,0,109.17952484130858,44.96112235592702
resolution_max_b1,2,centre_frozen,test_probe,0.25,20,3.7027674041748044,1.3204819008435504,2.5167372741699214,7.246756378173828,0,118.48855693359374,42.255420826993614
resolution_max_b1,2,centre_frozen,test_probe,0.35,20,7.94491785888672,2.2046093184106517,5.565520416259765,12.647094146728517,0,129.71294463488522,35.993621525071866
resolution_max_b1,2,centre_frozen,test_probe,0.5,20,19.318569598388674,5.969990088438184,11.86629849243164,31.932418853759767,0,154.5485567871094,47.75992070750547
resolution_max_b1,3,saved,train_probe,0.005,20,0.0011966453552245987,0.00029009913122446444,0.000875617980957033,0.0018612518310546777,0,95.73162841796791,23.207930497957154
resolution_max_b1,3,saved,train_probe,0.01,20,0.004692053985595699,0.0011067574403571504,0.0033485794067382724,0.007263793945312513,0,93.84107971191396,22.135148807143008
resolution_max_b1,3,saved,train_probe,0.02,20,0.018213864517211905,0.004321304762914311,0.012822448730468727,0.028534614562988225,0,91.06932258605954,21.60652381457156
resolution_max_b1,3,saved,train_probe,0.025,20,0.02826213264465331,0.0067728698024871635,0.019933341979980423,0.04438963317871092,0,90.43882446289058,21.67318336795892
resolution_max_b1,3,saved,train_probe,0.05,20,0.11129710311889647,0.027870429415644906,0.07724503326416016,0.17946142578125002,0,89.03768249511715,22.296343532515923
resolution_max_b1,3,saved,train_probe,0.1,20,0.4641763435363768,0.12878097594979515,0.3034698944091797,0.8241780700683594,0,92.83526870727538,25.75619518995902
resolution_max_b1,3,saved,train_probe,0.2,20,2.253583734130859,0.6892894341934384,1.5388961181640626,4.471536743164062,0,112.67918670654292,34.46447170967191
resolution_max_b1,3,saved,train_probe,0.25,20,3.762552239990234,1.1212482353560551,2.586297424316406,7.166897155761719,0,120.40167167968748,35.879943531393764
resolution_max_b1,3,saved,train_probe,0.35,20,7.816122970581053,2.241992508165853,4.615002380371093,13.483473937988279,0,127.6101709482621,36.603959316993524
resolution_max_b1,3,saved,train_probe,0.5,20,17.118368206787107,5.307711757839869,9.005461975097656,26.496235656738282,0,136.94694565429685,42.461694062718955
resolution_max_b1,3,saved,test_probe,0.005,20,0.0008255798339843856,0.00026102334406525576,0.0003901824951172417,0.0014662017822265616,0,66.04638671875084,20.881867525220464
resolution_max_b1,3,saved,test_probe,0.01,20,0.003378355407714845,0.0011156551593820274,0.001486740112304652,0.006180114746093812,0,67.56710815429689,22.313103187640547
resolution_max_b1,3,saved,test_probe,0.02,20,0.014153490447998063,0.004672890309690128,0.006457687377929733,0.02561000061035157,0,70.7674522399903,23.364451548450646
resolution_max_b1,3,saved,test_probe,0.025,20,0.02244026260375978,0.0072936535578065394,0.010400039672851635,0.04034486389160152,0,71.8088403320313,23.339691384980924
resolution_max_b1,3,saved,test_probe,0.05,20,0.09416161422729494,0.02865070956068539,0.05060498046875006,0.1675096893310547,0,75.32929138183593,22.920567648548307
resolution_max_b1,3,saved,test_probe,0.1,20,0.41604517364501953,0.12725508772849603,0.232851821899414,0.7833253173828125,0,83.20903472900389,25.4510175456992
resolution_max_b1,3,saved,test_probe,0.2,20,2.116509414672852,0.6663243179925699,1.4570128479003905,4.323578216552734,0,105.82547073364256,33.31621589962848
resolution_max_b1,3,saved,test_probe,0.25,20,3.5637530426025386,1.0979058729928348,2.514745880126953,6.997241729736328,0,114.04009736328123,35.132987935770714
resolution_max_b1,3,saved,test_probe,0.35,20,7.524925708007812,2.208626870389839,4.466696441650391,13.297800933837891,0,122.85592992665815,36.059214210446356
resolution_max_b1,3,saved,test_probe,0.5,20,16.72405718383789,5.227928801272715,8.750292755126953,26.32651040649414,0,133.7924574707031,41.82343041018172
resolution_max_b1,3,recalibrated,train_probe,0.005,20,0.0004070156097412292,0.00010295841496557148,0.0002992858886718963,0.0006803131103516047,0,32.56124877929833,8.236673197245718
resolution_max_b1,3,recalibrated,train_probe,0.01,20,0.001697974395751972,0.00043926557342166246,0.0012203292846679759,0.0030528945922851936,0,33.959487915039446,8.785311468433248
resolution_max_b1,3,recalibrated,train_probe,0.02,20,0.006783971023559593,0.001746249836803647,0.004926811218261773,0.012681854248046909,0,33.919855117797965,8.731249184018235
resolution_max_b1,3,recalibrated,train_probe,0.025,20,0.010524611663818378,0.002643275008409699,0.007375862121582033,0.01942467498779299,0,33.67875732421881,8.458480026911035
resolution_max_b1,3,recalibrated,train_probe,0.05,20,0.03990290298461916,0.008664502111380012,0.02757526397705079,0.06700163269042969,0,31.922322387695317,6.931601689104008
resolution_max_b1,3,recalibrated,train_probe,0.1,20,0.14222774429321292,0.02523370964732416,0.10450717163085943,0.21232009887695313,0,28.44554885864258,5.046741929464832
resolution_max_b1,3,recalibrated,train_probe,0.2,20,0.5117033645629884,0.07322614325725045,0.3958774261474609,0.6501175537109376,0,25.58516822814941,3.661307162862521
resolution_max_b1,3,recalibrated,train_probe,0.25,20,0.7808683212280274,0.10190171848692686,0.6224313659667968,0.9529579162597654,0,24.987786279296877,3.2608549915816596
resolution_max_b1,3,recalibrated,train_probe,0.35,20,1.4371555450439453,0.15549866395139916,1.1929937744140626,1.6926019592285155,0,23.46376400071748,2.538753697165701
resolution_max_b1,3,recalibrated,train_probe,0.5,20,2.4239359588623044,0.23072455601287561,1.9592933044433596,2.908042999267578,0,19.391487670898435,1.845796448103005
resolution_max_b1,3,recalibrated,test_probe,0.005,20,0.00018716430664061367,9.772584405465531e-05,-2.3071289062537303e-05,0.000370025634765625,1,14.973144531249094,7.8180675243724265
resolution_max_b1,3,recalibrated,test_probe,0.01,20,0.0008645874023437472,0.00033893012356020036,0.00018186950683596326,0.001795028686523481,0,17.291748046874943,6.778602471204008
resolution_max_b1,3,recalibrated,test_probe,0.02,20,0.0037540367126464467,0.0014211862660093296,0.0016956634521483327,0.008598724365234345,0,18.770183563232234,7.105931330046649
resolution_max_b1,3,recalibrated,test_probe,0.025,20,0.006013800811767578,0.002249541454563149,0.0030900878906250373,0.013593856811523475,0,19.244162597656246,7.198532654602077
resolution_max_b1,3,recalibrated,test_probe,0.05,20,0.02471163101196287,0.007574168771701219,0.01580519104003897,0.049565979003906246,0,19.769304809570297,6.059335017360972
resolution_max_b1,3,recalibrated,test_probe,0.1,20,0.10076698837280271,0.022972306256259067,0.06868913269042976,0.1551490936279296,0,20.153397674560537,4.594461251251812
resolution_max_b1,3,recalibrated,test_probe,0.2,20,0.41037218780517587,0.07309667501335632,0.29201458740234376,0.5436389465332032,0,20.51860939025879,3.654833750667815
resolution_max_b1,3,recalibrated,test_probe,0.25,20,0.6506780464172364,0.10471271637221105,0.46716412353515624,0.836219970703125,0,20.821697485351564,3.3508069239107536
resolution_max_b1,3,recalibrated,test_probe,0.35,20,1.251867558288574,0.1601122273625899,0.9721556091308594,1.5060840454101563,0,20.438654012874686,2.6140771814300394
resolution_max_b1,3,recalibrated,test_probe,0.5,20,2.177330111694336,0.2415930133342573,1.6672951049804687,2.634585876464844,0,17.418640893554688,1.9327441066740585
resolution_max_b1,3,centre_frozen,train_probe,0.005,20,0.0010918697357177793,0.00028305244812582535,0.0007235565185547133,0.0017368011474609424,0,87.34957885742236,22.64419585006603
resolution_max_b1,3,centre_frozen,train_probe,0.01,20,0.004435120010375998,0.0010961426329610764,0.002973670959472652,0.006988731384277358,0,88.70240020751996,21.922852659221522
resolution_max_b1,3,centre_frozen,train_probe,0.02,20,0.017689205169677747,0.00449192241594495,0.011785079956054711,0.028311080932617194,0,88.44602584838871,22.45961207972475
resolution_max_b1,3,centre_frozen,train_probe,0.025,20,0.027613967514038107,0.007048361402112979,0.01848361206054694,0.04434106445312502,0,88.36469604492193,22.55475648676153
resolution_max_b1,3,centre_frozen,train_probe,0.05,20,0.11018608055114747,0.02860341568360064,0.07455677032470703,0.1797928237915039,0,88.14886444091796,22.882732546880508
resolution_max_b1,3,centre_frozen,train_probe,0.1,20,0.4613518112182618,0.13040928555216036,0.2936222839355469,0.8186915283203127,0,92.27036224365234,26.08185711043207
resolution_max_b1,3,centre_frozen,train_probe,0.2,20,2.2289381896972658,0.6805073913346043,1.489329833984375,4.394417510986328,0,111.44690948486327,34.025369566730205
resolution_max_b1,3,centre_frozen,train_probe,0.25,20,3.7103368103027337,1.101817770445249,2.506959014892578,7.0236692810058585,0,118.73077792968748,35.25816865424797
resolution_max_b1,3,centre_frozen,train_probe,0.35,20,7.68857060241699,2.195087126563703,4.487578094482421,13.17820590209961,0,125.52768330476722,35.838157168387
resolution_max_b1,3,centre_frozen,train_probe,0.5,20,16.831794537353513,5.2258452203943015,8.774177215576172,25.849821868896484,0,134.6543562988281,41.80676176315441
resolution_max_b1,3,centre_frozen,test_probe,0.005,20,0.0008254600524902234,0.00027947356188001146,0.0004433135986328107,0.0015170440673828445,0,66.03680419921787,22.357884950400916
resolution_max_b1,3,centre_frozen,test_probe,0.01,20,0.0034273345947265664,0.0011702689579664051,0.001389129638671882,0.0063610076904296875,0,68.54669189453132,23.405379159328106
resolution_max_b1,3,centre_frozen,test_probe,0.02,20,0.014248526763916003,0.004702592741153421,0.006225128173828143,0.025464660644531234,0,71.24263381958002,23.512963705767103
resolution_max_b1,3,centre_frozen,test_probe,0.025,20,0.02257420120239258,0.00732912706567324,0.0102399444580078,0.04011724853515619,0,72.23744384765624,23.453206610154368
resolution_max_b1,3,centre_frozen,test_probe,0.05,20,0.09431035079956052,0.02908934523069677,0.048299957275390604,0.1662568664550781,0,75.4482806396484,23.271476184557407
resolution_max_b1,3,centre_frozen,test_probe,0.1,20,0.4154841651916503,0.12937717527148115,0.2216446685791016,0.7792669372558594,0,83.09683303833008,25.875435054296226
resolution_max_b1,3,centre_frozen,test_probe,0.2,20,2.0936232604980467,0.6578272838359995,1.4048063964843749,4.247409973144531,0,104.68116302490235,32.89136419179997
resolution_max_b1,3,centre_frozen,test_probe,0.25,20,3.514136303710938,1.0785494880937214,2.4319839477539062,6.859583862304688,0,112.45236171875001,34.513583618999085
resolution_max_b1,3,centre_frozen,test_probe,0.35,20,7.4007359497070295,2.1620453902347387,4.338207397460938,12.998458251953124,0,120.8283420360332,35.298700248730434
resolution_max_b1,3,centre_frozen,test_probe,0.5,20,16.439582263183596,5.146073250053034,8.516858520507812,25.682395385742186,0,131.51665810546876,41.16858600042427
resolution_max_b1,4,saved,train_probe,0.005,20,0.001007931137084961,0.00037471889063417845,0.00045172119140624023,0.002050994873046885,0,80.63449096679686,29.977511250734274
resolution_max_b1,4,saved,train_probe,0.01,20,0.004110049057006818,0.0014672081863003495,0.002094741821289048,0.008215667724609355,0,82.20098114013635,29.344163726006986
resolution_max_b1,4,saved,train_probe,0.02,20,0.016896810150146477,0.005746075649718338,0.009019149780273461,0.03345410919189451,0,84.4840507507324,28.730378248591688
resolution_max_b1,4,saved,train_probe,0.025,20,0.026544445800781247,0.009002570109357165,0.014587486267089833,0.05284981536865235,0,84.94222656249994,28.808224349942925
resolution_max_b1,4,saved,train_probe,0.05,20,0.1090100326538086,0.0380652820750293,0.0606406173706055,0.22200534057617188,0,87.20802612304686,30.452225660023434
resolution_max_b1,4,saved,train_probe,0.1,20,0.47984382400512693,0.18727993007641275,0.244343521118164,1.0610678100585937,0,95.96876480102534,37.45598601528254
resolution_max_b1,4,saved,train_probe,0.2,20,2.289517137145996,0.7834792257995794,1.1643414916992187,4.416476013183594,0,114.4758568572998,39.17396128997896
resolution_max_b1,4,saved,train_probe,0.25,20,3.735518846130371,1.1426934489489184,2.095128173828125,6.589853088378907,0,119.53660307617187,36.56619036636539
resolution_max_b1,4,saved,train_probe,0.35,20,7.7357433227539065,2.180025366953152,4.8263939819335935,12.664742370605468,0,126.29785016741076,35.59225088903106
resolution_max_b1,4,saved,train_probe,0.5,20,17.58172359619141,5.050946949580906,9.143902526855468,27.775609069824217,0,140.65378876953127,40.40757559664725
resolution_max_b1,4,saved,test_probe,0.005,20,0.0008931449890136444,0.00033963283888335756,0.00038479614257813655,0.001727783203124944,0,71.45159912109156,27.1706271106686
resolution_max_b1,4,saved,test_probe,0.01,20,0.003446868133544889,0.0013553339548969304,0.0014890594482421804,0.0067862854003906126,0,68.93736267089778,27.106679097938603
resolution_max_b1,4,saved,test_probe,0.02,20,0.013469172668457008,0.0054277169029148436,0.006055068969726518,0.027459075927734333,0,67.34586334228501,27.138584514574216
resolution_max_b1,4,saved,test_probe,0.025,20,0.021040343475341765,0.008501850292430922,0.010015518188476569,0.04308993530273442,0,67.32909912109363,27.20592093577895
resolution_max_b1,4,saved,test_probe,0.05,20,0.088195832824707,0.03684859945572144,0.04182147216796872,0.18839811706542964,0,70.55666625976558,29.47887956457715
resolution_max_b1,4,saved,test_probe,0.1,20,0.41099729766845694,0.18346334932857453,0.18534109497070317,0.9702313537597654,0,82.19945953369138,36.6926698657149
resolution_max_b1,4,saved,test_probe,0.2,20,2.1076355224609373,0.7827169078072603,1.0287764587402344,4.264470916748047,0,105.38177612304685,39.13584539036301
resolution_max_b1,4,saved,test_probe,0.25,20,3.5122147125244134,1.142590951713474,1.944247833251953,6.465073822021484,0,112.39087080078123,36.56291045483117
resolution_max_b1,4,saved,test_probe,0.35,20,7.458142129516601,2.1582332303835887,4.632497283935547,12.492824310302735,0,121.76558578802619,35.23646090422186
resolution_max_b1,4,saved,test_probe,0.5,20,17.232682580566408,5.007407792796913,8.869982635498047,27.308450286865234,0,137.86146064453126,40.059262342375305
