method,seed,policy,split,direction,amplitude,L_centre,dL_plus,dL_minus,S,C_d
resolution_max_b1,3,saved,train_probe,14,0.25,0.28469744873046876,4.221525451660156,10.112268859863281,7.166897155761719,229.340708984375
resolution_max_b1,3,saved,train_probe,15,0.25,0.28469744873046876,2.642548156738281,2.530046691894531,2.586297424316406,82.761517578125
resolution_max_b1,3,saved,train_probe,16,0.25,0.28469744873046876,3.2274927368164064,3.6107434692382814,3.4191181030273436,109.411779296875
resolution_max_b1,3,saved,train_probe,17,0.25,0.28469744873046876,5.683708801269532,2.286527893066406,3.9851183471679685,127.523787109375
resolution_max_b1,3,saved,train_probe,18,0.25,0.28469744873046876,2.133398620605469,5.731072082519532,3.9322353515625,125.83153125
resolution_max_b1,3,saved,train_probe,19,0.25,0.28469744873046876,2.5238035278320314,3.2807772827148436,2.9022904052734373,92.87329296875
resolution_max_b1,3,saved,train_probe,0,0.35,0.28469744873046876,11.628172668457031,5.397775695800782,8.512974182128906,138.98733358577806
resolution_max_b1,3,saved,train_probe,1,0.35,0.28469744873046876,9.07752032470703,5.762120422363282,7.419820373535156,121.13992446588011
resolution_max_b1,3,saved,train_probe,2,0.35,0.28469744873046876,7.418367492675781,3.389749084472656,5.404058288574218,88.22952307876275
resolution_max_b1,3,saved,train_probe,3,0.35,0.28469744873046876,10.55090802001953,8.693278625488281,9.622093322753905,157.09540118781888
resolution_max_b1,3,saved,train_probe,4,0.35,0.28469744873046876,5.68915997314453,5.048612854003906,5.368886413574218,87.65528838488521
resolution_max_b1,3,saved,train_probe,5,0.35,0.28469744873046876,6.078103820800781,9.924821594238281,8.001462707519531,130.63612583705358
resolution_max_b1,3,saved,train_probe,6,0.35,0.28469744873046876,7.590115783691406,5.7137446899414055,6.651930236816407,108.60294264190053
resolution_max_b1,3,saved,train_probe,7,0.35,0.28469744873046876,16.29870782470703,7.425844543457032,11.862276184082031,193.6698152503189
resolution_max_b1,3,saved,train_probe,8,0.35,0.28469744873046876,4.238770812988282,12.82085626220703,8.529813537597656,139.2622618383291
resolution_max_b1,3,saved,train_probe,9,0.35,0.28469744873046876,6.48746514892578,5.37950274658203,5.933483947753906,96.87320731026787
resolution_max_b1,3,saved,train_probe,10,0.35,0.28469744873046876,13.25191339111328,6.203021057128906,9.727467224121092,158.81579141422193
resolution_max_b1,3,saved,train_probe,11,0.35,0.28469744873046876,5.601983459472656,5.493985168457032,5.547984313964843,90.57933573820154
resolution_max_b1,3,saved,train_probe,12,0.35,0.28469744873046876,9.789680480957031,7.491243469238281,8.640461975097656,141.06876694036993
resolution_max_b1,3,saved,train_probe,13,0.35,0.28469744873046876,9.00961163330078,4.597969055175781,6.80379034423828,111.08229133450254
resolution_max_b1,3,saved,train_probe,14,0.35,0.28469744873046876,6.7689685668945305,20.19797930908203,13.483473937988279,220.13835000797192
resolution_max_b1,3,saved,train_probe,15,0.35,0.28469744873046876,4.3947573852539055,4.835247375488281,4.615002380371093,75.34697763871173
resolution_max_b1,3,saved,train_probe,16,0.35,0.28469744873046876,7.362859680175781,8.703158996582031,8.033009338378907,131.15117287149238
resolution_max_b1,3,saved,train_probe,17,0.35,0.28469744873046876,11.794747863769532,4.236092834472656,8.015420349121094,130.86400569993623
resolution_max_b1,3,saved,train_probe,18,0.35,0.28469744873046876,3.8252538452148435,13.12499542236328,8.475124633789061,138.36938177614795
resolution_max_b1,3,saved,train_probe,19,0.35,0.28469744873046876,4.585647277832031,6.762204162597657,5.673925720214843,92.63552196269133
resolution_max_b1,3,saved,train_probe,0,0.5,0.28469744873046876,30.77082989501953,12.300404113769531,21.53561700439453,172.28493603515625
resolution_max_b1,3,saved,train_probe,1,0.5,0.28469744873046876,22.79324005126953,10.09647198486328,16.444856018066407,131.55884814453125
resolution_max_b1,3,saved,train_probe,2,0.5,0.28469744873046876,12.436285461425781,8.560318664550781,10.49830206298828,83.98641650390624
resolution_max_b1,3,saved,train_probe,3,0.5,0.28469744873046876,22.60791778564453,13.950648254394531,18.27928302001953,146.23426416015624
resolution_max_b1,3,saved,train_probe,4,0.5,0.28469744873046876,12.25141632080078,10.466925598144531,11.359170959472657,90.87336767578125
resolution_max_b1,3,saved,train_probe,5,0.5,0.28469744873046876,11.31649053955078,23.82975274658203,17.573121643066408,140.58497314453126
resolution_max_b1,3,saved,train_probe,6,0.5,0.28469744873046876,12.975882141113281,12.78038946533203,12.878135803222655,103.02508642578124
resolution_max_b1,3,saved,train_probe,7,0.5,0.28469744873046876,29.893548645019532,16.58810821533203,23.24082843017578,185.92662744140625
resolution_max_b1,3,saved,train_probe,8,0.5,0.28469744873046876,7.914146301269531,34.57296856689453,21.24355743408203,169.94845947265625
resolution_max_b1,3,saved,train_probe,9,0.5,0.28469744873046876,12.86338067626953,12.727293273925781,12.795336975097655,102.36269580078124
resolution_max_b1,3,saved,train_probe,10,0.5,0.28469744873046876,34.10347442626953,15.11376397705078,24.608619201660154,196.86895361328123
resolution_max_b1,3,saved,train_probe,11,0.5,0.28469744873046876,10.179764465332031,9.390876770019531,9.785320617675781,78.28256494140625
resolution_max_b1,3,saved,train_probe,12,0.5,0.28469744873046876,25.32151544189453,15.80254278564453,20.56202911376953,164.49623291015624
resolution_max_b1,3,saved,train_probe,13,0.5,0.28469744873046876,21.788099426269532,8.66737872314453,15.227739074707031,121.82191259765625
resolution_max_b1,3,saved,train_probe,14,0.5,0.28469744873046876,11.00068243408203,41.991788879394534,26.496235656738282,211.96988525390626
resolution_max_b1,3,saved,train_probe,15,0.5,0.28469744873046876,7.397467102050781,10.61345684814453,9.005461975097656,72.04369580078125
resolution_max_b1,3,saved,train_probe,16,0.5,0.28469744873046876,16.59529180908203,21.603493957519532,19.09939288330078,152.79514306640624
resolution_max_b1,3,saved,train_probe,17,0.5,0.28469744873046876,27.50580938720703,9.88274688720703,18.69427813720703,149.55422509765623
resolution_max_b1,3,saved,train_probe,18,0.5,0.28469744873046876,7.542857971191406,36.39513067626953,21.96899432373047,175.75195458984376
resolution_max_b1,3,saved,train_probe,19,0.5,0.28469744873046876,9.882846496582031,12.259321105957032,11.07108380126953,88.56867041015624
resolution_max_b1,3,saved,test_probe,0,0.005,0.5767434997558594,-5.8349609375007994e-05,0.0018479309082031214,0.0008947906494141122,71.58325195312898
resolution_max_b1,3,saved,test_probe,1,0.005,0.5767434997558594,-9.759521484375977e-05,0.0011856384277343368,0.0005440216064452885,43.52172851562308
resolution_max_b1,3,saved,test_probe,2,0.005,0.5767434997558594,0.000524871826171891,0.0007435913085938051,0.000634231567382848,50.73852539062784
resolution_max_b1,3,saved,test_probe,3,0.005,0.5767434997558594,0.0011107177734375195,0.0010474548339843848,0.0010790863037108966,86.32690429687173
resolution_max_b1,3,saved,test_probe,4,0.005,0.5767434997558594,0.0004996948242187438,0.0014808959960938006,0.0009902954101562722,79.22363281250178
resolution_max_b1,3,saved,test_probe,5,0.005,0.5767434997558594,0.0017181091308593466,-0.00044586181640626776,0.0006361236572265394,50.88989257812315
resolution_max_b1,3,saved,test_probe,6,0.005,0.5767434997558594,0.001329223632812515,8.33435058593679e-05,0.000706283569335886,56.50268554687088
resolution_max_b1,3,saved,test_probe,7,0.005,0.5767434997558594,0.0007764587402343537,0.0012815246582030815,0.001028991699218773,82.31933593750185
resolution_max_b1,3,saved,test_probe,8,0.005,0.5767434997558594,0.0016600036621093883,-1.4038085937029265e-06,0.0008292999267578427,66.34399414062742
resolution_max_b1,3,saved,test_probe,9,0.005,0.5767434997558594,0.0003201904296875613,0.0008179626464843714,0.0005690765380859109,45.52612304687287
resolution_max_b1,3,saved,test_probe,10,0.005,0.5767434997558594,0.0008478698730468581,0.00035220336914065786,0.000600036621093758,48.00292968750064
resolution_max_b1,3,saved,test_probe,11,0.005,0.5767434997558594,0.0035079345703125098,-0.0015294799804687065,0.0009892272949219016,79.13818359375213
resolution_max_b1,3,saved,test_probe,12,0.005,0.5767434997558594,0.0007787170410156197,0.0005984191894531365,0.0006885681152344336,55.08544921875469
resolution_max_b1,3,saved,test_probe,13,0.005,0.5767434997558594,0.001103424072265602,0.0011893615722656792,0.001146392822265696,91.71142578125568
resolution_max_b1,3,saved,test_probe,14,0.005,0.5767434997558594,0.002300994873046913,0.00063140869140621,0.0014662017822265616,117.29614257812493
resolution_max_b1,3,saved,test_probe,15,0.005,0.5767434997558594,-0.0019359436035155664,0.0027163085937500497,0.0003901824951172417,31.214599609379334
resolution_max_b1,3,saved,test_probe,16,0.005,0.5767434997558594,0.0005547180175781152,0.0009187927246093741,0.0007367553710937447,58.940429687499574
resolution_max_b1,3,saved,test_probe,17,0.005,0.5767434997558594,-0.0006812133789062536,0.0028457336425781188,0.001082260131835877,86.58081054687017
resolution_max_b1,3,saved,test_probe,18,0.005,0.5767434997558594,6.265258789062145e-05,0.0017220764160156277,0.0008923645019531801,71.3891601562544
resolution_max_b1,3,saved,test_probe,19,0.005,0.5767434997558594,0.0015849609375000462,-0.00037014770507814987,0.0006074066162109482,48.59252929687585
resolution_max_b1,3,saved,test_probe,0,0.01,0.5767434997558594,0.0018592224121093404,0.006030792236328186,0.003945007324218763,78.90014648437526
resolution_max_b1,3,saved,test_probe,1,0.01,0.5767434997558594,0.0010010681152343714,0.0036887207031249813,0.002344894409179732,46.89788818359464
resolution_max_b1,3,saved,test_probe,2,0.01,0.5767434997558594,0.0026475830078125373,0.0029830017089843563,0.0028152923583983913,56.305847167967826
resolution_max_b1,3,saved,test_probe,3,0.01,0.5767434997558594,0.004454681396484417,0.0041131591796874645,0.004283920288085996,85.67840576171992
resolution_max_b1,3,saved,test_probe,4,0.01,0.5767434997558594,0.003173278808593749,0.0045901489257812456,0.0038817138671874973,77.63427734374994
resolution_max_b1,3,saved,test_probe,5,0.01,0.5767434997558594,0.004441802978515597,0.0002769470214843972,0.0023593749999999414,47.18749999999883
resolution_max_b1,3,saved,test_probe,6,0.01,0.5767434997558594,0.004263336181640653,0.0017115783691405984,0.002987457275390626,59.749145507812514
resolution_max_b1,3,saved,test_probe,7,0.01,0.5767434997558594,0.0037144165039062482,0.0043743896484375044,0.004044403076171932,80.88806152343864
resolution_max_b1,3,saved,test_probe,8,0.01,0.5767434997558594,0.005420013427734349,0.0018748168945312838,0.003647415161132761,72.94830322265521
resolution_max_b1,3,saved,test_probe,9,0.01,0.5767434997558594,0.0021934814453125062,0.0025060729980468377,0.0023497772216796164,46.99554443359233
resolution_max_b1,3,saved,test_probe,10,0.01,0.5767434997558594,0.0023516235351562775,0.0019065551757813104,0.0021290893554688495,42.58178710937699
resolution_max_b1,3,saved,test_probe,11,0.01,0.5767434997558594,0.00887298583984375,-0.001159515380859344,0.0038567352294922586,77.13470458984517
resolution_max_b1,3,saved,test_probe,12,0.01,0.5767434997558594,0.0038917846679688006,0.0023845520019530886,0.0031381683349609446,62.76336669921889
resolution_max_b1,3,saved,test_probe,13,0.01,0.5767434997558594,0.004434692382812466,0.0052544555664062464,0.004844573974609356,96.89147949218712
resolution_max_b1,3,saved,test_probe,14,0.01,0.5767434997558594,0.00798745727539063,0.004372772216796883,0.006180114746093812,123.60229492187624
resolution_max_b1,3,saved,test_probe,15,0.01,0.5767434997558594,-0.0032593688964843714,0.006232849121093786,0.001486740112304652,29.73480224609304
resolution_max_b1,3,saved,test_probe,16,0.01,0.5767434997558594,0.0021144409179687518,0.0034183044433593324,0.002766372680664042,55.32745361328084
resolution_max_b1,3,saved,test_probe,17,0.01,0.5767434997558594,0.0013194274902343928,0.007887298583984403,0.004603363037109398,92.06726074218795
resolution_max_b1,3,saved,test_probe,18,0.01,0.5767434997558594,0.0021056518554687376,0.0047345275878906135,0.00342008972167962,68.4017944335924
resolution_max_b1,3,saved,test_probe,19,0.01,0.5767434997558594,0.0045029602050781214,0.00046224975585940076,0.0024826049804687056,49.65209960937411
resolution_max_b1,3,saved,test_probe,0,0.02,0.5767434997558594,0.01249404907226559,0.020701232910156242,0.01659764099121097,82.98820495605486
resolution_max_b1,3,saved,test_probe,1,0.02,0.5767434997558594,0.007057281494140644,0.013723541259765604,0.010390411376953068,51.95205688476534
resolution_max_b1,3,saved,test_probe,2,0.02,0.5767434997558594,0.01317727661132817,0.011760223388671887,0.012468750000000028,62.34375000000014
resolution_max_b1,3,saved,test_probe,3,0.02,0.5767434997558594,0.018627197265625006,0.016558013916015635,0.01759260559082032,87.9630279541016
resolution_max_b1,3,saved,test_probe,4,0.02,0.5767434997558594,0.014629119873046936,0.01657864379882812,0.015603881835937528,78.01940917968763
resolution_max_b1,3,saved,test_probe,5,0.02,0.5767434997558594,0.014436798095703085,0.005221160888671861,0.009828979492187528,49.14489746093764
resolution_max_b1,3,saved,test_probe,6,0.02,0.5767434997558594,0.01569757080078127,0.009296173095703186,0.012496871948242227,62.48435974121114
resolution_max_b1,3,saved,test_probe,7,0.02,0.5767434997558594,0.015593841552734355,0.017541351318359433,0.01656759643554695,82.83798217773474
resolution_max_b1,3,saved,test_probe,8,0.02,0.5767434997558594,0.01815713500976568,0.011247283935546859,0.014702209472656325,73.51104736328162
resolution_max_b1,3,saved,test_probe,9,0.02,0.5767434997558594,0.009361389160156275,0.010312133789062483,0.009836761474609323,49.18380737304661
resolution_max_b1,3,saved,test_probe,10,0.02,0.5767434997558594,0.007997589111328085,0.007374633789062557,0.0076861114501953764,38.43055725097688
resolution_max_b1,3,saved,test_probe,11,0.02,0.5767434997558594,0.025814331054687556,0.0058173522949218626,0.015815841674804654,79.07920837402327
resolution_max_b1,3,saved,test_probe,12,0.02,0.5767434997558594,0.015618896484374978,0.012190673828124998,0.013904785156249932,69.52392578124966
resolution_max_b1,3,saved,test_probe,13,0.02,0.5767434997558594,0.01988009643554689,0.02225149536132809,0.02106579589843749,105.32897949218744
resolution_max_b1,3,saved,test_probe,14,0.02,0.5767434997558594,0.028694488525390582,0.022525512695312555,0.02561000061035157,128.05000305175784
resolution_max_b1,3,saved,test_probe,15,0.02,0.5767434997558594,-0.003123504638671837,0.016038879394531302,0.006457687377929733,32.288436889648665
resolution_max_b1,3,saved,test_probe,16,0.02,0.5767434997558594,0.009766906738281289,0.01405834960937502,0.01191262817382821,59.56314086914105
resolution_max_b1,3,saved,test_probe,17,0.02,0.5767434997558594,0.015143371582031273,0.024682098388671858,0.01991273498535162,99.5636749267581
resolution_max_b1,3,saved,test_probe,18,0.02,0.5767434997558594,0.012162628173828183,0.01523693847656249,0.01369978332519528,68.4989166259764
resolution_max_b1,3,saved,test_probe,19,0.02,0.5767434997558594,0.014659729003906219,0.007177734375000022,0.01091873168945312,54.593658447265604
resolution_max_b1,3,saved,test_probe,0,0.025,0.5767434997558594,0.021280090332031265,0.031347198486328165,0.026313644409179715,84.20366210937507
resolution_max_b1,3,saved,test_probe,1,0.025,0.5767434997558594,0.012932525634765657,0.021195098876953145,0.0170638122558594,54.604199218750075
resolution_max_b1,3,saved,test_probe,2,0.025,0.5767434997558594,0.02188583374023434,0.01849597167968753,0.020190902709960934,64.61088867187497
resolution_max_b1,3,saved,test_probe,3,0.025,0.5767434997558594,0.029450836181640683,0.025944488525390663,0.027697662353515673,88.63251953125014
resolution_max_b1,3,saved,test_probe,4,0.025,0.5767434997558594,0.023093048095703117,0.025099273681640666,0.024096160888671836,77.10771484374986
resolution_max_b1,3,saved,test_probe,5,0.025,0.5767434997558594,0.02162854003906256,0.009614196777343764,0.015621368408203162,49.98837890625011
resolution_max_b1,3,saved,test_probe,6,0.025,0.5767434997558594,0.024372314453125044,0.015338409423828137,0.01985536193847659,63.537158203125074
