kind,method,seed,grid,checkpoint_update,state_label,a_dir0,b_dir1,train_probe_ce,train_probe_acc,test_probe_ce,test_probe_acc
final,plain,2,21,11730,final,-0.07499999999999998,0.125,0.5741379699707031,0.802,0.9676266174316406,0.688
final,plain,2,21,11730,final,-0.07499999999999998,0.15000000000000002,0.6996191101074218,0.761,1.067234130859375,0.658
final,plain,2,21,11730,final,-0.07499999999999998,0.17500000000000004,0.8523314208984375,0.723,1.205048095703125,0.629
final,plain,2,21,11730,final,-0.07499999999999998,0.2,1.0185282592773437,0.675,1.3676529541015625,0.595
final,plain,2,21,11730,final,-0.07499999999999998,0.22500000000000003,1.1909906005859374,0.634,1.53662841796875,0.562
final,plain,2,21,11730,final,-0.07499999999999998,0.25,1.3704014892578125,0.583,1.7053692626953125,0.533
final,plain,2,21,11730,final,-0.04999999999999999,-0.25,1.2039781494140624,0.633,1.5142271728515626,0.577
final,plain,2,21,11730,final,-0.04999999999999999,-0.225,1.0581439208984376,0.655,1.3704825439453125,0.596
final,plain,2,21,11730,final,-0.04999999999999999,-0.2,0.9168963012695313,0.693,1.2360701904296876,0.635
final,plain,2,21,11730,final,-0.04999999999999999,-0.175,0.7814839477539063,0.733,1.1199454345703126,0.666
final,plain,2,21,11730,final,-0.04999999999999999,-0.15,0.6557149963378907,0.774,1.0219673461914063,0.687
final,plain,2,21,11730,final,-0.04999999999999999,-0.125,0.5388380432128906,0.824,0.9373656005859375,0.708
final,plain,2,21,11730,final,-0.04999999999999999,-0.09999999999999998,0.4350238647460937,0.855,0.8662021484375,0.736
final,plain,2,21,11730,final,-0.04999999999999999,-0.07499999999999998,0.3543851318359375,0.883,0.8099314575195312,0.745
final,plain,2,21,11730,final,-0.04999999999999999,-0.04999999999999999,0.2883611755371094,0.904,0.7728634033203124,0.754
final,plain,2,21,11730,final,-0.04999999999999999,-0.024999999999999994,0.24773257446289063,0.924,0.7534894409179688,0.774
final,plain,2,21,11730,final,-0.04999999999999999,0.0,0.23544477081298829,0.928,0.7516731872558594,0.772
final,plain,2,21,11730,final,-0.04999999999999999,0.025000000000000022,0.25290522003173826,0.925,0.7675740966796875,0.773
final,plain,2,21,11730,final,-0.04999999999999999,0.050000000000000044,0.2947462310791016,0.905,0.7991783447265625,0.756
final,plain,2,21,11730,final,-0.04999999999999999,0.07500000000000001,0.35603631591796875,0.877,0.8343077392578125,0.747
final,plain,2,21,11730,final,-0.04999999999999999,0.10000000000000003,0.43337852478027344,0.849,0.8765054931640625,0.733
final,plain,2,21,11730,final,-0.04999999999999999,0.125,0.5353416442871094,0.808,0.9357979125976562,0.705
final,plain,2,21,11730,final,-0.04999999999999999,0.15000000000000002,0.6637413024902343,0.764,1.026589080810547,0.68
final,plain,2,21,11730,final,-0.04999999999999999,0.17500000000000004,0.8104888916015625,0.735,1.1531524047851562,0.651
final,plain,2,21,11730,final,-0.04999999999999999,0.2,0.9714159240722656,0.687,1.30732666015625,0.618
final,plain,2,21,11730,final,-0.04999999999999999,0.22500000000000003,1.146078369140625,0.643,1.46944091796875,0.583
final,plain,2,21,11730,final,-0.04999999999999999,0.25,1.333040283203125,0.599,1.63817138671875,0.541
final,plain,2,21,11730,final,-0.024999999999999994,-0.25,1.1935372314453125,0.638,1.504061279296875,0.576
final,plain,2,21,11730,final,-0.024999999999999994,-0.225,1.044644317626953,0.67,1.3603381958007812,0.608
final,plain,2,21,11730,final,-0.024999999999999994,-0.2,0.8983353271484374,0.704,1.2237398071289063,0.638
final,plain,2,21,11730,final,-0.024999999999999994,-0.175,0.7582796630859375,0.748,1.1064718017578126,0.668
final,plain,2,21,11730,final,-0.024999999999999994,-0.15,0.6296400756835937,0.783,1.0050977783203126,0.69
final,plain,2,21,11730,final,-0.024999999999999994,-0.125,0.5100891418457031,0.819,0.9251624450683594,0.711
final,plain,2,21,11730,final,-0.024999999999999994,-0.09999999999999998,0.4060524597167969,0.861,0.8535665283203125,0.731
final,plain,2,21,11730,final,-0.024999999999999994,-0.07499999999999998,0.32131275939941406,0.889,0.7965657348632813,0.748
final,plain,2,21,11730,final,-0.024999999999999994,-0.04999999999999999,0.2556920471191406,0.915,0.7599673461914063,0.761
final,plain,2,21,11730,final,-0.024999999999999994,-0.024999999999999994,0.2158456802368164,0.935,0.7413340759277344,0.771
final,plain,2,21,11730,final,-0.024999999999999994,0.0,0.20526883697509765,0.94,0.7382399597167969,0.78
final,plain,2,21,11730,final,-0.024999999999999994,0.025000000000000022,0.22355890655517577,0.938,0.7528490905761719,0.771
final,plain,2,21,11730,final,-0.024999999999999994,0.050000000000000044,0.26533995056152343,0.914,0.7841248474121094,0.763
final,plain,2,21,11730,final,-0.024999999999999994,0.07500000000000001,0.32831707763671875,0.877,0.8230765075683594,0.742
final,plain,2,21,11730,final,-0.024999999999999994,0.10000000000000003,0.4082081451416016,0.857,0.8623478088378906,0.726
final,plain,2,21,11730,final,-0.024999999999999994,0.125,0.5117761077880859,0.807,0.9212300720214843,0.716
final,plain,2,21,11730,final,-0.024999999999999994,0.15000000000000002,0.6411940612792969,0.773,1.0071301879882812,0.687
final,plain,2,21,11730,final,-0.024999999999999994,0.17500000000000004,0.7869320983886718,0.735,1.1229402465820313,0.657
final,plain,2,21,11730,final,-0.024999999999999994,0.2,0.9459659118652344,0.693,1.2642250366210936,0.622
final,plain,2,21,11730,final,-0.024999999999999994,0.22500000000000003,1.1253410034179687,0.648,1.4200805053710936,0.588
final,plain,2,21,11730,final,-0.024999999999999994,0.25,1.3136151733398438,0.607,1.5894286499023438,0.541
final,plain,2,21,11730,final,0.0,-0.25,1.2011602172851563,0.632,1.5091624755859374,0.561
final,plain,2,21,11730,final,0.0,-0.225,1.0433739318847657,0.668,1.3612520751953125,0.61
final,plain,2,21,11730,final,0.0,-0.2,0.8999436950683594,0.706,1.222483154296875,0.635
final,plain,2,21,11730,final,0.0,-0.175,0.7602925720214844,0.75,1.1028276977539062,0.662
final,plain,2,21,11730,final,0.0,-0.15,0.626595458984375,0.772,1.0014014892578125,0.695
final,plain,2,21,11730,final,0.0,-0.125,0.5053240203857422,0.816,0.9177855834960937,0.714
final,plain,2,21,11730,final,0.0,-0.09999999999999998,0.3955404968261719,0.859,0.8505589599609376,0.733
final,plain,2,21,11730,final,0.0,-0.07499999999999998,0.30710850524902344,0.893,0.7922766418457031,0.748
final,plain,2,21,11730,final,0.0,-0.04999999999999999,0.2425276412963867,0.922,0.7577689514160156,0.76
final,plain,2,21,11730,final,0.0,-0.024999999999999994,0.20437489318847657,0.947,0.7397447204589844,0.776
final,plain,2,21,11730,final,0.0,0.0,0.19441744995117188,0.943,0.7352325439453125,0.784
final,plain,2,21,11730,final,0.0,0.025000000000000022,0.21369092559814454,0.935,0.7478504028320313,0.775
final,plain,2,21,11730,final,0.0,0.050000000000000044,0.2558234634399414,0.915,0.7784586791992187,0.761
final,plain,2,21,11730,final,0.0,0.07500000000000001,0.3192154083251953,0.888,0.8196430358886718,0.745
final,plain,2,21,11730,final,0.0,0.10000000000000003,0.40232130432128904,0.847,0.8600256042480469,0.732
final,plain,2,21,11730,final,0.0,0.125,0.5077083129882812,0.812,0.9204040832519531,0.718
final,plain,2,21,11730,final,0.0,0.15000000000000002,0.636575927734375,0.772,0.9994522705078125,0.693
final,plain,2,21,11730,final,0.0,0.17500000000000004,0.7840816040039063,0.739,1.1057874145507813,0.664
final,plain,2,21,11730,final,0.0,0.2,0.9447609558105469,0.684,1.23844580078125,0.631
final,plain,2,21,11730,final,0.0,0.22500000000000003,1.1261954345703125,0.654,1.3951277465820313,0.58
final,plain,2,21,11730,final,0.0,0.25,1.3205242309570313,0.605,1.57239501953125,0.539
final,plain,2,21,11730,final,0.025000000000000022,-0.25,1.2246055908203124,0.618,1.5336593017578124,0.556
final,plain,2,21,11730,final,0.025000000000000022,-0.225,1.0641185913085938,0.662,1.3781320190429687,0.601
final,plain,2,21,11730,final,0.025000000000000022,-0.2,0.9206369934082032,0.693,1.2364459838867188,0.627
final,plain,2,21,11730,final,0.025000000000000022,-0.175,0.7796699523925781,0.737,1.1118712768554688,0.662
final,plain,2,21,11730,final,0.025000000000000022,-0.15,0.646515869140625,0.773,1.0059921875,0.68
final,plain,2,21,11730,final,0.025000000000000022,-0.125,0.5209975738525391,0.805,0.9188006286621093,0.714
final,plain,2,21,11730,final,0.025000000000000022,-0.09999999999999998,0.40847665405273437,0.846,0.8512386474609375,0.728
final,plain,2,21,11730,final,0.025000000000000022,-0.07499999999999998,0.31841770935058594,0.887,0.7933378601074219,0.743
final,plain,2,21,11730,final,0.025000000000000022,-0.04999999999999999,0.25466677856445313,0.918,0.7583007202148437,0.753
final,plain,2,21,11730,final,0.025000000000000022,-0.024999999999999994,0.2168199234008789,0.935,0.7383267822265625,0.768
final,plain,2,21,11730,final,0.025000000000000022,0.0,0.2095634994506836,0.935,0.736029541015625,0.778
final,plain,2,21,11730,final,0.025000000000000022,0.025000000000000022,0.22838521575927734,0.924,0.7530362548828125,0.767
final,plain,2,21,11730,final,0.025000000000000022,0.050000000000000044,0.26882673645019534,0.913,0.7833348999023437,0.752
final,plain,2,21,11730,final,0.025000000000000022,0.07500000000000001,0.33237615966796874,0.882,0.824094970703125,0.732
final,plain,2,21,11730,final,0.025000000000000022,0.10000000000000003,0.41914263916015626,0.846,0.8689300231933593,0.728
final,plain,2,21,11730,final,0.025000000000000022,0.125,0.5249351806640625,0.815,0.9315752258300781,0.712
final,plain,2,21,11730,final,0.025000000000000022,0.15000000000000002,0.6524111022949218,0.786,1.0115340576171874,0.691
final,plain,2,21,11730,final,0.025000000000000022,0.17500000000000004,0.8006923828125,0.734,1.1182863159179688,0.663
final,plain,2,21,11730,final,0.025000000000000022,0.2,0.9670082702636719,0.684,1.2470443115234375,0.631
final,plain,2,21,11730,final,0.025000000000000022,0.22500000000000003,1.1532393188476562,0.64,1.4051423950195312,0.586
final,plain,2,21,11730,final,0.025000000000000022,0.25,1.3490909423828126,0.597,1.5884893798828126,0.54
final,plain,2,21,11730,final,0.050000000000000044,-0.25,1.2704700317382813,0.609,1.5917093505859374,0.547
final,plain,2,21,11730,final,0.050000000000000044,-0.225,1.10872314453125,0.652,1.4209815063476563,0.578
final,plain,2,21,11730,final,0.050000000000000044,-0.2,0.9604523620605468,0.692,1.2689066162109375,0.618
final,plain,2,21,11730,final,0.050000000000000044,-0.175,0.8183502197265625,0.721,1.1349130249023438,0.648
final,plain,2,21,11730,final,0.050000000000000044,-0.15,0.6845956420898438,0.754,1.0219361572265624,0.676
final,plain,2,21,11730,final,0.050000000000000044,-0.125,0.5589020690917968,0.789,0.9314604187011719,0.712
final,plain,2,21,11730,final,0.050000000000000044,-0.09999999999999998,0.44373660278320315,0.834,0.8590933227539063,0.728
final,plain,2,21,11730,final,0.050000000000000044,-0.07499999999999998,0.3559012451171875,0.867,0.8017516174316406,0.743
final,plain,2,21,11730,final,0.050000000000000044,-0.04999999999999999,0.29237591552734377,0.902,0.7658331604003906,0.753
final,plain,2,21,11730,final,0.050000000000000044,-0.024999999999999994,0.25403738403320314,0.916,0.7429767150878906,0.768
final,plain,2,21,11730,final,0.050000000000000044,0.0,0.2471268310546875,0.912,0.7393601379394531,0.773
final,plain,2,21,11730,final,0.050000000000000044,0.025000000000000022,0.26474063110351564,0.913,0.7552780151367188,0.768
final,plain,2,21,11730,final,0.050000000000000044,0.050000000000000044,0.30672627258300783,0.895,0.7876742553710937,0.755
final,plain,2,21,11730,final,0.050000000000000044,0.07500000000000001,0.3720774688720703,0.862,0.831047119140625,0.734
final,plain,2,21,11730,final,0.050000000000000044,0.10000000000000003,0.45976954650878904,0.834,0.8822308044433593,0.718
final,plain,2,21,11730,final,0.050000000000000044,0.125,0.5701466979980468,0.806,0.9533097229003906,0.706
final,plain,2,21,11730,final,0.050000000000000044,0.15000000000000002,0.6991515808105468,0.775,1.0426514282226562,0.681
final,plain,2,21,11730,final,0.050000000000000044,0.17500000000000004,0.8448890380859375,0.732,1.1527613525390625,0.656
final,plain,2,21,11730,final,0.050000000000000044,0.2,1.010981658935547,0.678,1.2855386352539062,0.623
final,plain,2,21,11730,final,0.050000000000000044,0.22500000000000003,1.2001245727539063,0.633,1.4479039306640624,0.59
final,plain,2,21,11730,final,0.050000000000000044,0.25,1.3987496337890626,0.581,1.63284130859375,0.54
final,plain,2,21,11730,final,0.07500000000000001,-0.25,1.33943212890625,0.588,1.678922607421875,0.52
final,plain,2,21,11730,final,0.07500000000000001,-0.225,1.1765604248046875,0.633,1.4985864868164063,0.566
final,plain,2,21,11730,final,0.07500000000000001,-0.2,1.0253795776367187,0.677,1.3275911865234375,0.6
final,plain,2,21,11730,final,0.07500000000000001,-0.175,0.8774326171875,0.705,1.17778857421875,0.635
final,plain,2,21,11730,final,0.07500000000000001,-0.15,0.7387638549804687,0.738,1.0513773803710937,0.672
final,plain,2,21,11730,final,0.07500000000000001,-0.125,0.612079833984375,0.775,0.9572823486328125,0.698
final,plain,2,21,11730,final,0.07500000000000001,-0.09999999999999998,0.5022875671386718,0.807,0.8771136474609375,0.722
final,plain,2,21,11730,final,0.07500000000000001,-0.07499999999999998,0.41402391052246096,0.844,0.8183080749511719,0.73
final,plain,2,21,11730,final,0.07500000000000001,-0.04999999999999999,0.3492353973388672,0.877,0.7791045532226563,0.741
final,plain,2,21,11730,final,0.07500000000000001,-0.024999999999999994,0.3134969482421875,0.891,0.7574570922851562,0.76
final,plain,2,21,11730,final,0.07500000000000001,0.0,0.30579385375976564,0.887,0.7515362548828125,0.771
final,plain,2,21,11730,final,0.07500000000000001,0.025000000000000022,0.3251671142578125,0.881,0.7658281555175781,0.767
final,plain,2,21,11730,final,0.07500000000000001,0.050000000000000044,0.3689007110595703,0.867,0.7980094604492187,0.738
final,plain,2,21,11730,final,0.07500000000000001,0.07500000000000001,0.43392669677734375,0.839,0.84657275390625,0.723
final,plain,2,21,11730,final,0.07500000000000001,0.10000000000000003,0.5228754425048828,0.81,0.9107711181640625,0.714
final,plain,2,21,11730,final,0.07500000000000001,0.125,0.6385023193359375,0.776,0.9963374633789063,0.694
final,plain,2,21,11730,final,0.07500000000000001,0.15000000000000002,0.7683663330078125,0.755,1.0964481201171874,0.668
final,plain,2,21,11730,final,0.07500000000000001,0.17500000000000004,0.913821044921875,0.714,1.2132607421875,0.641
final,plain,2,21,11730,final,0.07500000000000001,0.2,1.0791043701171874,0.672,1.3600103759765625,0.595
final,plain,2,21,11730,final,0.07500000000000001,0.22500000000000003,1.2665154418945312,0.616,1.5256009521484375,0.558
final,plain,2,21,11730,final,0.07500000000000001,0.25,1.4763888549804687,0.568,1.7077346801757813,0.513
final,plain,2,21,11730,final,0.10000000000000003,-0.25,1.4429109497070312,0.566,1.7876153564453126,0.5
final,plain,2,21,11730,final,0.10000000000000003,-0.225,1.27472607421875,0.608,1.594093505859375,0.54
final,plain,2,21,11730,final,0.10000000000000003,-0.2,1.1161754150390626,0.652,1.4111796875,0.57
final,plain,2,21,11730,final,0.10000000000000003,-0.175,0.9579603881835937,0.69,1.2449320068359375,0.615
final,plain,2,21,11730,final,0.10000000000000003,-0.15,0.8087975463867187,0.715,1.1033397216796874,0.653
final,plain,2,21,11730,final,0.10000000000000003,-0.125,0.6842565612792969,0.756,0.9933036499023438,0.68
final,plain,2,21,11730,final,0.10000000000000003,-0.09999999999999998,0.57736962890625,0.797,0.9078907470703125,0.709
final,plain,2,21,11730,final,0.10000000000000003,-0.07499999999999998,0.4902288360595703,0.823,0.8478622131347656,0.727
final,plain,2,21,11730,final,0.10000000000000003,-0.04999999999999999,0.4235054016113281,0.849,0.8068522338867188,0.73
final,plain,2,21,11730,final,0.10000000000000003,-0.024999999999999994,0.39015875244140624,0.866,0.7861245422363281,0.745
final,plain,2,21,11730,final,0.10000000000000003,0.0,0.3841543121337891,0.863,0.7804651489257812,0.751
final,plain,2,21,11730,final,0.10000000000000003,0.025000000000000022,0.4039435729980469,0.849,0.7941886901855468,0.745
final,plain,2,21,11730,final,0.10000000000000003,0.050000000000000044,0.45235787963867186,0.83,0.8303538208007812,0.729
final,plain,2,21,11730,final,0.10000000000000003,0.07500000000000001,0.5206331176757812,0.808,0.8859344177246093,0.71
final,plain,2,21,11730,final,0.10000000000000003,0.10000000000000003,0.6130446472167969,0.781,0.9608498840332031,0.696
final,plain,2,21,11730,final,0.10000000000000003,0.125,0.7293373718261719,0.753,1.0625880126953124,0.674
final,plain,2,21,11730,final,0.10000000000000003,0.15000000000000002,0.8592760925292968,0.718,1.1728453369140626,0.646
final,plain,2,21,11730,final,0.10000000000000003,0.17500000000000004,1.0014055480957031,0.701,1.300186279296875,0.619
final,plain,2,21,11730,final,0.10000000000000003,0.2,1.1674856567382812,0.653,1.4501707763671876,0.58
final,plain,2,21,11730,final,0.10000000000000003,0.22500000000000003,1.3557420043945312,0.606,1.6206898803710938,0.535
final,plain,2,21,11730,final,0.10000000000000003,0.25,1.5736875,0.541,1.8047689208984374,0.502
final,plain,2,21,11730,final,0.125,-0.25,1.5715781860351563,0.552,1.9080714111328125,0.479
final,plain,2,21,11730,final,0.125,-0.225,1.4015454711914062,0.585,1.7122283325195313,0.519
final,plain,2,21,11730,final,0.125,-0.2,1.2313253173828125,0.636,1.5266119384765624,0.547
final,plain,2,21,11730,final,0.125,-0.175,1.0655513916015624,0.663,1.3468101196289062,0.598
final,plain,2,21,11730,final,0.125,-0.15,0.9086748352050781,0.696,1.1905101318359375,0.62
final,plain,2,21,11730,final,0.125,-0.125,0.7790267028808594,0.739,1.0584987182617187,0.654
final,plain,2,21,11730,final,0.125,-0.09999999999999998,0.6676697387695313,0.77,0.9605577087402344,0.685
final,plain,2,21,11730,final,0.125,-0.07499999999999998,0.5824558715820313,0.793,0.8940533142089844,0.701
final,plain,2,21,11730,final,0.125,-0.04999999999999999,0.5206409606933594,0.819,0.8522164001464844,0.712
final,plain,2,21,11730,final,0.125,-0.024999999999999994,0.4886812438964844,0.832,0.8367678833007812,0.719
final,plain,2,21,11730,final,0.125,0.0,0.482803466796875,0.827,0.8345907592773437,0.729
final,plain,2,21,11730,final,0.125,0.025000000000000022,0.5057193603515625,0.816,0.8508155822753907,0.729
final,plain,2,21,11730,final,0.125,0.050000000000000044,0.5516727294921875,0.793,0.887933349609375,0.727
final,plain,2,21,11730,final,0.125,0.07500000000000001,0.6217284545898437,0.781,0.9500328369140625,0.705
