method,seed,policy,split,direction,amplitude,S_f32,S_f64,diff,L0_diff,suspicious,C_f32,C_f64
resolution_max_b1_gaussian_conv,1,recalibrated,test_probe,1,0.005,0.00013879394531246536,0.00013888942383366576,-9.547852120039835e-08,1.0857682042342276e-07,False,11.103515624997229,11.11115390669326
resolution_max_b1_gaussian_conv,1,recalibrated,test_probe,1,0.01,0.0007136993408203285,0.0007138357467570966,-1.3640593676811363e-07,1.0857682042342276e-07,False,14.27398681640657,14.276714935141932
resolution_max_b1_gaussian_conv,1,recalibrated,test_probe,1,0.02,0.0031157226562499307,0.00311585558092331,-1.3292467337944203e-07,1.0857682042342276e-07,False,15.578613281249654,15.57927790461655
resolution_max_b1_gaussian_conv,1,recalibrated,test_probe,1,0.05,0.02242572021484368,0.022425829526564134,-1.0931172045314241e-07,1.0857682042342276e-07,False,17.94057617187494,17.940663621251304
resolution_max_b1_gaussian_conv,1,centre_frozen,train_probe,0,0.005,0.0008548049926757617,0.000854800848343662,4.144332099720316e-09,-9.080544760564635e-09,False,68.38439941406094,68.38406786749296
resolution_max_b1_gaussian_conv,1,centre_frozen,train_probe,0,0.01,0.0035655059814453383,0.0035655453595909714,-3.937814563315101e-08,-9.080544760564635e-09,False,71.31011962890676,71.31090719181942
resolution_max_b1_gaussian_conv,1,centre_frozen,train_probe,0,0.02,0.014489753723144538,0.014489774527465582,-2.080432104367702e-08,-9.080544760564635e-09,False,72.44876861572268,72.44887263732791
resolution_max_b1_gaussian_conv,1,centre_frozen,train_probe,0,0.05,0.09259195709228518,0.0925919462685717,1.082371348104516e-08,-9.080544760564635e-09,False,74.07356567382813,74.07355701485734
resolution_max_b1_gaussian_conv,1,centre_frozen,train_probe,1,0.005,0.001107604980468746,0.0011075892381081642,1.574236058177192e-08,-9.080544760564635e-09,False,88.60839843749967,88.60713904865314
resolution_max_b1_gaussian_conv,1,centre_frozen,train_probe,1,0.01,0.004827346801757781,0.004827336841246699,9.960511082596213e-09,-9.080544760564635e-09,False,96.54693603515562,96.54673682493397
resolution_max_b1_gaussian_conv,1,centre_frozen,train_probe,1,0.02,0.020212593078613283,0.02021256689550721,2.618310607216401e-08,-9.080544760564635e-09,False,101.0629653930664,101.06283447753606
resolution_max_b1_gaussian_conv,1,centre_frozen,train_probe,1,0.05,0.13436625671386715,0.1343662610605948,-4.346727644488624e-09,-9.080544760564635e-09,False,107.4930053710937,107.49300884847581
resolution_max_b1_gaussian_conv,1,centre_frozen,test_probe,0,0.005,0.0007639617919921182,0.000764078992153916,-1.1720016179772585e-07,1.1422998980048504e-07,False,61.11694335936946,61.126319372313276
resolution_max_b1_gaussian_conv,1,centre_frozen,test_probe,0,0.01,0.0031395416259765163,0.00313960074202424,-5.911604772368406e-08,1.1422998980048504e-07,False,62.790832519530326,62.792014840484796
resolution_max_b1_gaussian_conv,1,centre_frozen,test_probe,0,0.02,0.012063964843749941,0.012064179646367745,-2.1480261780393306e-07,1.1422998980048504e-07,False,60.3198242187497,60.320898231838726
resolution_max_b1_gaussian_conv,1,centre_frozen,test_probe,0,0.05,0.0801658935546874,0.08016600249819128,-1.0894350388479523e-07,1.1422998980048504e-07,False,64.13271484374991,64.132801998553
resolution_max_b1_gaussian_conv,1,centre_frozen,test_probe,1,0.005,0.001131561279296811,0.0011316526122459036,-9.133294909258183e-08,1.1422998980048504e-07,False,90.52490234374488,90.53220897967229
resolution_max_b1_gaussian_conv,1,centre_frozen,test_probe,1,0.01,0.004572509765624955,0.0045725758259475,-6.606032254552474e-08,1.1422998980048504e-07,False,91.45019531249909,91.45151651895
resolution_max_b1_gaussian_conv,1,centre_frozen,test_probe,1,0.02,0.01898983764648432,0.01898998219225001,-1.4454576569011834e-07,1.1422998980048504e-07,False,94.94918823242159,94.94991096125004
resolution_max_b1_gaussian_conv,1,centre_frozen,test_probe,1,0.05,0.12484602355957031,0.12484612451810417,-1.0095853386626885e-07,1.1422998980048504e-07,False,99.87681884765622,99.87689961448332
resolution_max_b1_gaussian_conv,2,saved,train_probe,0,0.005,0.0013137893676757328,0.0013139028618796011,-1.1349420386830289e-07,7.994775619302175e-08,False,105.10314941405862,105.11222895036809
resolution_max_b1_gaussian_conv,2,saved,train_probe,0,0.01,0.0053767395019531095,0.005376832286393518,-9.278444040861089e-08,7.994775619302175e-08,False,107.53479003906219,107.53664572787035
resolution_max_b1_gaussian_conv,2,saved,train_probe,0,0.02,0.021753181457519533,0.0217532514498619,-6.999234236637619e-08,7.994775619302175e-08,False,108.76590728759766,108.76625724930949
resolution_max_b1_gaussian_conv,2,saved,train_probe,0,0.05,0.13922136688232417,0.1392213858601506,-1.8977826421462396e-08,7.994775619302175e-08,False,111.37709350585932,111.37710868812046
resolution_max_b1_gaussian_conv,2,saved,train_probe,1,0.005,0.0006636428833007302,0.0006637362594944518,-9.33761937216282e-08,7.994775619302175e-08,False,53.091430664058414,53.098900759556145
resolution_max_b1_gaussian_conv,2,saved,train_probe,1,0.01,0.0026629867553710773,0.002663075966903461,-8.921153238361512e-08,7.994775619302175e-08,False,53.25973510742154,53.26151933806921
resolution_max_b1_gaussian_conv,2,saved,train_probe,1,0.02,0.010793464660644514,0.010793522272792844,-5.761214832977757e-08,7.994775619302175e-08,False,53.967323303222564,53.96761136396422
resolution_max_b1_gaussian_conv,2,saved,train_probe,1,0.05,0.07010961151123046,0.07010966336528629,-5.1854055826972e-08,7.994775619302175e-08,False,56.08768920898436,56.08773069222902
resolution_max_b1_gaussian_conv,2,saved,test_probe,0,0.005,0.0014774017333983869,0.0014774053743323856,-3.64093399873866e-09,7.244605670919668e-08,False,118.19213867187095,118.19242994659085
resolution_max_b1_gaussian_conv,2,saved,test_probe,0,0.01,0.005511566162109349,0.005511613381793956,-4.7219684606858436e-08,7.244605670919668e-08,False,110.23132324218697,110.23226763587911
resolution_max_b1_gaussian_conv,2,saved,test_probe,0,0.02,0.020795715332031173,0.02079574885176738,-3.3519736208909023e-08,7.244605670919668e-08,False,103.97857666015585,103.9787442588369
resolution_max_b1_gaussian_conv,2,saved,test_probe,0,0.05,0.1325483093261718,0.13254831844915793,-9.1229861443054e-09,7.244605670919668e-08,False,106.03864746093741,106.03865475932632
resolution_max_b1_gaussian_conv,2,saved,test_probe,1,0.005,0.0005188064575195606,0.0005188386699093162,-3.2212389755592596e-08,7.244605670919668e-08,False,41.504516601564845,41.50709359274529
resolution_max_b1_gaussian_conv,2,saved,test_probe,1,0.01,0.001981849670410152,0.001981968743616336,-1.1907320618398387e-07,7.244605670919668e-08,False,39.63699340820303,39.63937487232671
resolution_max_b1_gaussian_conv,2,saved,test_probe,1,0.02,0.008227478027343693,0.008227529896688623,-5.186934493028872e-08,7.244605670919668e-08,False,41.137390136718466,41.13764948344311
resolution_max_b1_gaussian_conv,2,saved,test_probe,1,0.05,0.05398141479492191,0.053981458910101865,-4.411517995350778e-08,7.244605670919668e-08,False,43.18513183593752,43.18516712808148
resolution_max_b1_gaussian_conv,2,recalibrated,train_probe,0,0.005,0.0002573242187500213,0.00025734058802601156,-1.6369275990246734e-08,3.1287376689448365e-08,False,20.585937500001705,20.587247042080925
resolution_max_b1_gaussian_conv,2,recalibrated,train_probe,0,0.01,0.0011615371704101762,0.0011616035326884044,-6.636227822820473e-08,3.1287376689448365e-08,False,23.230743408203523,23.232070653768087
resolution_max_b1_gaussian_conv,2,recalibrated,train_probe,0,0.02,0.004485969543457036,0.0044859676414560345,1.9020010011416844e-09,3.1287376689448365e-08,False,22.429847717285178,22.42983820728017
resolution_max_b1_gaussian_conv,2,recalibrated,train_probe,0,0.05,0.028003898620605483,0.028003902624048338,-4.0034428550050905e-09,3.1287376689448365e-08,False,22.403118896484383,22.403122099238665
resolution_max_b1_gaussian_conv,2,recalibrated,train_probe,1,0.005,0.00028417205810549184,0.00028418144494701814,-9.38684152629321e-09,3.1287376689448365e-08,False,22.733764648439347,22.73451559576145
resolution_max_b1_gaussian_conv,2,recalibrated,train_probe,1,0.01,0.001203102111816401,0.001203155688103752,-5.357628735103148e-08,3.1287376689448365e-08,False,24.06204223632802,24.063113762075037
resolution_max_b1_gaussian_conv,2,recalibrated,train_probe,1,0.02,0.004933708190917985,0.004933706342318045,1.848599939791029e-09,3.1287376689448365e-08,False,24.668540954589922,24.668531711590223
resolution_max_b1_gaussian_conv,2,recalibrated,train_probe,1,0.05,0.029927955627441438,0.029927982987572044,-2.7360130605558197e-08,3.1287376689448365e-08,False,23.942364501953147,23.94238639005763
resolution_max_b1_gaussian_conv,2,recalibrated,test_probe,0,0.005,0.0003604202270507395,0.00036037824382983974,4.198322089976614e-08,8.380216076631086e-09,False,28.83361816405916,28.83025950638718
resolution_max_b1_gaussian_conv,2,recalibrated,test_probe,0,0.01,0.0010216827392578454,0.001021706092871666,-2.3353613820553676e-08,8.380216076631086e-09,False,20.433654785156907,20.43412185743332
resolution_max_b1_gaussian_conv,2,recalibrated,test_probe,0,0.02,0.0034261322021483798,0.0034261205599069866,1.1642241393161612e-08,8.380216076631086e-09,False,17.1306610107419,17.130602799534934
resolution_max_b1_gaussian_conv,2,recalibrated,test_probe,0,0.05,0.021296707153320216,0.02129665917550916,4.797781105736476e-08,8.380216076631086e-09,False,17.03736572265617,17.037327340407323
resolution_max_b1_gaussian_conv,2,recalibrated,test_probe,1,0.005,0.00025673675537107865,0.00025674450244783653,-7.747076757880222e-09,8.380216076631086e-09,False,20.538940429686292,20.539560195826922
resolution_max_b1_gaussian_conv,2,recalibrated,test_probe,1,0.01,0.0009359741210938077,0.0009359675135094392,6.6075843685453606e-09,8.380216076631086e-09,False,18.719482421876155,18.719350270188784
resolution_max_b1_gaussian_conv,2,recalibrated,test_probe,1,0.02,0.0037856979370116672,0.0037856761167393005,2.1820272366745996e-08,8.380216076631086e-09,False,18.928489685058334,18.9283805836965
resolution_max_b1_gaussian_conv,2,recalibrated,test_probe,1,0.05,0.020473503112792835,0.02047353906020455,-3.594741171397686e-08,8.380216076631086e-09,False,16.378802490234264,16.378831248163635
resolution_max_b1_gaussian_conv,2,centre_frozen,train_probe,0,0.005,0.0013163223266601798,0.0013163524410322869,-3.011437210709289e-08,1.1252272502648708e-08,False,105.30578613281438,105.30819528258294
resolution_max_b1_gaussian_conv,2,centre_frozen,train_probe,0,0.01,0.00548040771484376,0.005480390681515679,1.7033328081339505e-08,1.1252272502648708e-08,False,109.6081542968752,109.60781363031357
resolution_max_b1_gaussian_conv,2,centre_frozen,train_probe,0,0.02,0.02201577758789064,0.022015793026404162,-1.543851352314718e-08,1.1252272502648708e-08,False,110.0788879394532,110.07896513202081
resolution_max_b1_gaussian_conv,2,centre_frozen,train_probe,0,0.05,0.14077960968017578,0.1407795786914005,3.0988775268081525e-08,1.1252272502648708e-08,False,112.6236877441406,112.62366295312039
resolution_max_b1_gaussian_conv,2,centre_frozen,train_probe,1,0.005,0.0006724014282226687,0.0006724234994427425,-2.207122007380491e-08,1.1252272502648708e-08,False,53.792114257813495,53.7938799554194
resolution_max_b1_gaussian_conv,2,centre_frozen,train_probe,1,0.01,0.002786827087402355,0.0027868454480484695,-1.836064611460131e-08,1.1252272502648708e-08,False,55.736541748047095,55.73690896096939
resolution_max_b1_gaussian_conv,2,centre_frozen,train_probe,1,0.02,0.011341156005859387,0.011341148264739587,7.741119800730445e-09,1.1252272502648708e-08,False,56.70578002929693,56.70574132369793
resolution_max_b1_gaussian_conv,2,centre_frozen,train_probe,1,0.05,0.07266968536376955,0.07266970440759907,-1.904382951334327e-08,1.1252272502648708e-08,False,58.13574829101563,58.135763526079245
resolution_max_b1_gaussian_conv,2,centre_frozen,test_probe,0,0.005,0.0015148773193359721,0.001514889750204973,-1.2430869000823463e-08,7.588168315919575e-09,False,121.19018554687777,121.19118001639784
resolution_max_b1_gaussian_conv,2,centre_frozen,test_probe,0,0.01,0.005549171447753909,0.00554910870334735,6.27444065592897e-08,7.588168315919575e-09,False,110.98342895507817,110.98217406694698
resolution_max_b1_gaussian_conv,2,centre_frozen,test_probe,0,0.02,0.020889724731445347,0.020889767360849354,-4.262940400678872e-08,7.588168315919575e-09,False,104.44862365722673,104.44883680424677
resolution_max_b1_gaussian_conv,2,centre_frozen,test_probe,0,0.05,0.13439250183105467,0.13439262108250138,-1.192514467174277e-07,7.588168315919575e-09,False,107.51400146484372,107.51409686600108
resolution_max_b1_gaussian_conv,2,centre_frozen,test_probe,1,0.005,0.0004894180297850825,0.0004894161466444391,1.8831406434216547e-09,7.588168315919575e-09,False,39.1534423828066,39.15329173155513
resolution_max_b1_gaussian_conv,2,centre_frozen,test_probe,1,0.01,0.002033096313476479,0.0020331276423759537,-3.1328899474658556e-08,7.588168315919575e-09,False,40.66192626952958,40.66255284751907
resolution_max_b1_gaussian_conv,2,centre_frozen,test_probe,1,0.02,0.008514900207519438,0.008514814422306616,8.578521282220919e-08,7.588168315919575e-09,False,42.57450103759719,42.57407211153308
resolution_max_b1_gaussian_conv,2,centre_frozen,test_probe,1,0.05,0.05609922790527333,0.05609917702469669,5.088057664082157e-08,7.588168315919575e-09,False,44.87938232421865,44.87934161975734
resolution_max_b1_gaussian_conv,3,saved,train_probe,0,0.005,0.002242248535156255,0.002242277080977184,-2.8545820929259946e-08,-1.971043528392613e-08,False,179.37988281250037,179.38216647817472
resolution_max_b1_gaussian_conv,3,saved,train_probe,0,0.01,0.008418258666992195,0.00841825025847781,8.408514384772303e-09,-1.971043528392613e-08,False,168.3651733398439,168.3650051695562
resolution_max_b1_gaussian_conv,3,saved,train_probe,0,0.02,0.03231926727294926,0.03231921379192232,5.348102694036072e-08,-1.971043528392613e-08,False,161.5963363647463,161.59606895961159
resolution_max_b1_gaussian_conv,3,saved,train_probe,0,0.05,0.2069312591552735,0.206931270088679,-1.093340551427957e-08,-1.971043528392613e-08,False,165.54500732421877,165.54501607094318
resolution_max_b1_gaussian_conv,3,saved,train_probe,1,0.005,0.0008179931640625582,0.000817967095821881,2.6068240677190602e-08,-1.971043528392613e-08,False,65.43945312500465,65.43736766575047
resolution_max_b1_gaussian_conv,3,saved,train_probe,1,0.01,0.0030948333740234424,0.003094827566435032,5.807588410178255e-09,-1.971043528392613e-08,False,61.89666748046884,61.89655132870064
resolution_max_b1_gaussian_conv,3,saved,train_probe,1,0.02,0.01211454010009766,0.012114515029364836,2.507073282309591e-08,-1.971043528392613e-08,False,60.572700500488295,60.57257514682418
resolution_max_b1_gaussian_conv,3,saved,train_probe,1,0.05,0.07556107330322265,0.07556111600840826,-4.270518561000358e-08,-1.971043528392613e-08,False,60.44885864257811,60.4488928067266
resolution_max_b1_gaussian_conv,3,saved,test_probe,0,0.005,0.001586624145507809,0.0015867192889454929,-9.514343768390887e-08,3.842531437481256e-08,False,126.92993164062472,126.93754311563943
resolution_max_b1_gaussian_conv,3,saved,test_probe,0,0.01,0.0062686843872070686,0.006268791086743941,-1.0669953687258982e-07,3.842531437481256e-08,False,125.37368774414136,125.37582173487881
resolution_max_b1_gaussian_conv,3,saved,test_probe,0,0.02,0.025105506896972773,0.025105564695001692,-5.779802891847652e-08,3.842531437481256e-08,False,125.52753448486386,125.52782347500846
resolution_max_b1_gaussian_conv,3,saved,test_probe,0,0.05,0.18167410278320317,0.18167414923450675,-4.645130358138516e-08,3.842531437481256e-08,False,145.33928222656252,145.33931938760537
resolution_max_b1_gaussian_conv,3,saved,test_probe,1,0.005,0.00043760681152349434,0.0004376324974967316,-2.568597323726607e-08,3.842531437481256e-08,False,35.00854492187955,35.01059979973853
resolution_max_b1_gaussian_conv,3,saved,test_probe,1,0.01,0.001875137329101606,0.0018751640132668168,-2.6684165210788535e-08,3.842531437481256e-08,False,37.50274658203212,37.503280265336336
resolution_max_b1_gaussian_conv,3,saved,test_probe,1,0.02,0.0073768463134765705,0.00737696775947605,-1.214459994791639e-07,3.842531437481256e-08,False,36.88423156738285,36.88483879738025
resolution_max_b1_gaussian_conv,3,saved,test_probe,1,0.05,0.05008640289306643,0.05008639926621661,3.626849820470568e-09,3.842531437481256e-08,False,40.06912231445313,40.06911941297328
resolution_max_b1_gaussian_conv,3,recalibrated,train_probe,0,0.005,0.0008353042602538552,0.000835342434812758,-3.817455890287036e-08,2.5328566299887e-08,False,66.82434082030841,66.82739478502064
resolution_max_b1_gaussian_conv,3,recalibrated,train_probe,0,0.01,0.00340600585937495,0.003405971947436748,3.391193820201366e-08,2.5328566299887e-08,False,68.12011718749899,68.11943894873495
resolution_max_b1_gaussian_conv,3,recalibrated,train_probe,0,0.02,0.012326385498046821,0.012326401252616637,-1.5754569815396025e-08,2.5328566299887e-08,False,61.631927490234105,61.63200626308318
resolution_max_b1_gaussian_conv,3,recalibrated,train_probe,0,0.05,0.07132257080078125,0.07132252750745205,4.3293329199389774e-08,2.5328566299887e-08,False,57.05805664062499,57.058022005961625
resolution_max_b1_gaussian_conv,3,recalibrated,train_probe,1,0.005,0.00046090698242190475,0.0004609141834489572,-7.201027052428088e-09,2.5328566299887e-08,False,36.87255859375238,36.873134675916575
resolution_max_b1_gaussian_conv,3,recalibrated,train_probe,1,0.01,0.001648933410644482,0.0016489771618097837,-4.375116530175305e-08,2.5328566299887e-08,False,32.97866821288964,32.979543236195674
resolution_max_b1_gaussian_conv,3,recalibrated,train_probe,1,0.02,0.005880966186523451,0.00588098164664147,-1.5460118019117175e-08,2.5328566299887e-08,False,29.40483093261725,29.404908233207347
resolution_max_b1_gaussian_conv,3,recalibrated,train_probe,1,0.05,0.03458146667480472,0.034581518861912075,-5.218710735777066e-08,2.5328566299887e-08,False,27.66517333984377,27.665215089529653
resolution_max_b1_gaussian_conv,3,recalibrated,test_probe,0,0.005,0.00038047027587895244,0.00038051229254842944,-4.201666947700744e-08,6.228443538702777e-08,False,30.437622070316195,30.440983403874355
resolution_max_b1_gaussian_conv,3,recalibrated,test_probe,0,0.01,0.0012457885742187536,0.001245834947133595,-4.637291484144157e-08,6.228443538702777e-08,False,24.91577148437507,24.9166989426719
resolution_max_b1_gaussian_conv,3,recalibrated,test_probe,0,0.02,0.004191390991211019,0.004191438370794276,-4.737958325673475e-08,6.228443538702777e-08,False,20.956954956055096,20.957191853971377
resolution_max_b1_gaussian_conv,3,recalibrated,test_probe,0,0.05,0.04426196289062512,0.04426200726142482,-4.437079970109892e-08,6.228443538702777e-08,False,35.40957031250009,35.40960580913985
resolution_max_b1_gaussian_conv,3,recalibrated,test_probe,1,0.005,0.00020371246337891336,0.00020373316157029642,-2.0698191383061726e-08,6.228443538702777e-08,False,16.29699707031307,16.298652925623713
resolution_max_b1_gaussian_conv,3,recalibrated,test_probe,1,0.01,0.0006213760375977095,0.0006214263389976438,-5.030139993422722e-08,6.228443538702777e-08,False,12.42752075195419,12.428526779952875
resolution_max_b1_gaussian_conv,3,recalibrated,test_probe,1,0.02,0.002628517150878862,0.002628600297616468,-8.314673760612123e-08,6.228443538702777e-08,False,13.14258575439431,13.143001488082339
resolution_max_b1_gaussian_conv,3,recalibrated,test_probe,1,0.05,0.0193601989746095,0.019360205679598397,-6.704988897432429e-09,6.228443538702777e-08,False,15.488159179687596,15.488164543678714
resolution_max_b1_gaussian_conv,3,centre_frozen,train_probe,0,0.005,0.002124626159667964,0.0021246537497247586,-2.7590056794757345e-08,1.33152179837559e-08,False,169.9700927734371,169.97229997798067
resolution_max_b1_gaussian_conv,3,centre_frozen,train_probe,0,0.01,0.008471191406250023,0.008471195069645387,-3.6633953648390616e-09,1.33152179837559e-08,False,169.42382812500045,169.42390139290774
resolution_max_b1_gaussian_conv,3,centre_frozen,train_probe,0,0.02,0.032543083190917976,0.03254311102659918,-2.7835681204457785e-08,1.33152179837559e-08,False,162.71541595458987,162.7155551329959
resolution_max_b1_gaussian_conv,3,centre_frozen,train_probe,0,0.05,0.20627438354492184,0.20627443845690363,-5.491198179496948e-08,1.33152179837559e-08,False,165.01950683593745,165.01955076552287
resolution_max_b1_gaussian_conv,3,centre_frozen,train_probe,1,0.005,0.0008302993774414458,0.0008303532127411639,-5.383529971814127e-08,1.33152179837559e-08,False,66.42395019531565,66.42825701929311
resolution_max_b1_gaussian_conv,3,centre_frozen,train_probe,1,0.01,0.0031779632568358918,0.003178019858194714,-5.6601358822128134e-08,1.33152179837559e-08,False,63.55926513671783,63.56039716389427
resolution_max_b1_gaussian_conv,3,centre_frozen,train_probe,1,0.02,0.012253692626953139,0.012253698110375466,-5.4834223273125815e-09,1.33152179837559e-08,False,61.26846313476569,61.26849055187733
resolution_max_b1_gaussian_conv,3,centre_frozen,train_probe,1,0.05,0.07614488220214843,0.07614496621216593,-8.40100174981373e-08,1.33152179837559e-08,False,60.91590576171873,60.915972969732735
resolution_max_b1_gaussian_conv,3,centre_frozen,test_probe,0,0.005,0.001801818847656289,0.0018018348028183695,-1.5955162080416585e-08,4.9196876128476674e-08,False,144.14550781250313,144.14678422546956
resolution_max_b1_gaussian_conv,3,centre_frozen,test_probe,0,0.01,0.006187133789062438,0.006187188107248831,-5.4318186393231827e-08,4.9196876128476674e-08,False,123.74267578124875,123.74376214497661
resolution_max_b1_gaussian_conv,3,centre_frozen,test_probe,0,0.02,0.02470716094970704,0.02470715840244364,2.5472634002099426e-09,4.9196876128476674e-08,False,123.5358047485352,123.5357920122182
resolution_max_b1_gaussian_conv,3,centre_frozen,test_probe,0,0.05,0.17857228088378907,0.1785722985712016,-1.768741253460604e-08,4.9196876128476674e-08,False,142.85782470703123,142.85783885696125
resolution_max_b1_gaussian_conv,3,centre_frozen,test_probe,1,0.005,0.0005324935913086914,0.0005324741279688627,1.9463339828718063e-08,4.9196876128476674e-08,False,42.599487304695316,42.59793023750902
resolution_max_b1_gaussian_conv,3,centre_frozen,test_probe,1,0.01,0.0017856597900390847,0.001785698023706317,-3.8233667232212554e-08,4.9196876128476674e-08,False,35.71319580078169,35.71396047412634
resolution_max_b1_gaussian_conv,3,centre_frozen,test_probe,1,0.02,0.006548454284668104,0.006548427513930255,2.6770737848735848e-08,4.9196876128476674e-08,False,32.74227142334052,32.74213756965128
resolution_max_b1_gaussian_conv,3,centre_frozen,test_probe,1,0.05,0.048639617919921885,0.0486396884898026,-7.05698807168531e-08,4.9196876128476674e-08,False,38.9116943359375,38.911750791842074
resolution_max_b1_gaussian_conv,4,saved,train_probe,0,0.005,0.0012241439819336009,0.0012241705554568716,-2.6573523270734256e-08,5.22670224323285e-08,False,97.93151855468807,97.93364443654973
resolution_max_b1_gaussian_conv,4,saved,train_probe,0,0.01,0.004578041076660155,0.004578071903230896,-3.082657074049422e-08,5.22670224323285e-08,False,91.5608215332031,91.56143806461792
resolution_max_b1_gaussian_conv,4,saved,train_probe,0,0.02,0.01707919311523437,0.017079239829824178,-4.67145898075394e-08,5.22670224323285e-08,False,85.39596557617185,85.39619914912089
resolution_max_b1_gaussian_conv,4,saved,train_probe,0,0.05,0.10139324951171874,0.10139333574663534,-8.623491659642823e-08,5.22670224323285e-08,False,81.11459960937498,81.11466859730825
resolution_max_b1_gaussian_conv,4,saved,train_probe,1,0.005,0.0015309219360351567,0.0015309636894866863,-4.175345152956922e-08,5.22670224323285e-08,False,122.47375488281253,122.4770951589349
resolution_max_b1_gaussian_conv,4,saved,train_probe,1,0.01,0.005904121398925766,0.005904192281246057,-7.088232029106578e-08,5.22670224323285e-08,False,118.08242797851531,118.08384562492112
resolution_max_b1_gaussian_conv,4,saved,train_probe,1,0.02,0.022001396179199217,0.022001470794133227,-7.461493400917618e-08,5.22670224323285e-08,False,110.00698089599608,110.00735397066613
resolution_max_b1_gaussian_conv,4,saved,train_probe,1,0.05,0.12620948028564455,0.12620954600336642,-6.571772187546898e-08,5.22670224323285e-08,False,100.96758422851562,100.96763680269312
resolution_max_b1_gaussian_conv,4,saved,test_probe,0,0.005,0.0005884017944336462,0.0005886294981032325,-2.2770366958635435e-07,2.4594909209252336e-07,False,47.07214355469169,47.0903598482586
resolution_max_b1_gaussian_conv,4,saved,test_probe,0,0.01,0.002526527404785095,0.0025267841517696565,-2.567469845615733e-07,2.4594909209252336e-07,False,50.530548095701896,50.53568303539313
resolution_max_b1_gaussian_conv,4,saved,test_probe,0,0.02,0.011599494934082077,0.011599790131716303,-2.951976342258078e-07,2.4594909209252336e-07,False,57.997474670410384,57.99895065858151
resolution_max_b1_gaussian_conv,4,saved,test_probe,0,0.05,0.08140261840820318,0.08140285887025689,-2.404620537133084e-07,2.4594909209252336e-07,False,65.12209472656252,65.1222870962055
resolution_max_b1_gaussian_conv,4,saved,test_probe,1,0.005,0.0012288513183593697,0.001229044716520189,-1.933981608193136e-07,2.4594909209252336e-07,False,98.30810546874957,98.32357732161512
resolution_max_b1_gaussian_conv,4,saved,test_probe,1,0.01,0.004656211853027448,0.004656416598160185,-2.0474513273693873e-07,2.4594909209252336e-07,False,93.12423706054895,93.12833196320369
resolution_max_b1_gaussian_conv,4,saved,test_probe,1,0.02,0.017800834655761766,0.01780112131782219,-2.866620604224934e-07,2.4594909209252336e-07,False,89.00417327880882,89.00560658911094
resolution_max_b1_gaussian_conv,4,saved,test_probe,1,0.05,0.11651115417480473,0.11651133724083129,-1.8306602656004145e-07,2.4594909209252336e-07,False,93.20892333984376,93.20906979266502
resolution_max_b1_gaussian_conv,4,recalibrated,train_probe,0,0.005,0.0006472702026367183,0.0006472780461647121,-7.843527993767196e-09,3.4503866430668495e-10,False,51.781616210937464,51.782243693176966
resolution_max_b1_gaussian_conv,4,recalibrated,train_probe,0,0.01,0.002364028930664064,0.002364019788684668,9.141979395721478e-09,3.4503866430668495e-10,False,47.28057861328127,47.28039577369336
resolution_max_b1_gaussian_conv,4,recalibrated,train_probe,0,0.02,0.009110725402832032,0.009110761483980045,-3.608114801378903e-08,3.4503866430668495e-10,False,45.553627014160156,45.553807419900224
resolution_max_b1_gaussian_conv,4,recalibrated,train_probe,0,0.05,0.05264855957031245,0.05264856083301833,-1.2627058842973327e-09,3.4503866430668495e-10,False,42.11884765624995,42.11884866641466
resolution_max_b1_gaussian_conv,4,recalibrated,train_probe,1,0.005,0.0005833129882812371,0.0005833588392039069,-4.585092266973234e-08,3.4503866430668495e-10,False,46.66503906249897,46.66870713631255
resolution_max_b1_gaussian_conv,4,recalibrated,train_probe,1,0.01,0.0023661422729492343,0.0023661459060237977,-3.633074563413885e-09,3.4503866430668495e-10,False,47.32284545898468,47.322918120475954
resolution_max_b1_gaussian_conv,4,recalibrated,train_probe,1,0.02,0.00861412811279294,0.008614117651399855,1.046139308513716e-08,3.4503866430668495e-10,False,43.0706405639647,43.07058825699927
resolution_max_b1_gaussian_conv,4,recalibrated,train_probe,1,0.05,0.048030723571777345,0.0480307276323686,-4.060591252130763e-09,3.4503866430668495e-10,False,38.42457885742187,38.42458210589487
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,0,0.005,8.042907714839176e-05,8.049561790191007e-05,-6.654075351830713e-08,-2.0174511505821613e-09,False,6.434326171871341,6.439649432152805
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,0,0.01,0.0006259231567382617,0.0006259062326124942,1.6924125767481257e-08,-2.0174511505821613e-09,False,12.518463134765234,12.518124652249885
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,0,0.02,0.004207168579101472,0.00420712194047046,4.66386310127298e-08,-2.0174511505821613e-09,False,21.03584289550736,21.035609702352296
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,0,0.05,0.03433393859863282,0.03433398051098702,-4.191235419837014e-08,-2.0174511505821613e-09,False,27.46715087890625,27.467184408789606
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,1,0.005,0.00031788635253909847,0.0003179331345483649,-4.6782009266443936e-08,-2.0174511505821613e-09,False,25.430908203127878,25.434650763869193
