problem,method,seed,probe,policy,coords,vector,r2_frac_conv1,l2_frac_conv1,r2_frac_stage 1,l2_frac_stage 1,r2_frac_stage 2,l2_frac_stage 2,r2_frac_stage 3,l2_frac_stage 3,r2_frac_fc,l2_frac_fc
resolution_s1_test_centre_frozen_ord,resolution_max_b1,1,test_probe,centre_frozen,ordinary,top2,0.002411993507103876,0.0028729666205566965,0.1855770140627657,0.19977159002602812,0.3282533021977944,0.32731562442222156,0.4829437395734415,0.4684955802779205,0.0008139506588945722,0.0015442386532731511
resolution_s1_test_centre_frozen_ord,resolution_max_b1,1,test_probe,centre_frozen,ordinary,min,0.0038428354127954946,0.004639208803811046,0.04874341462499947,0.05276021625310516,0.31968482206462406,0.3250233551949353,0.6265839828414038,0.6155963666292538,0.0011449450561772578,0.0019808531188947763
resolution_s1_test_centre_frozen_rel,resolution_max_b1,1,test_probe,centre_frozen,relative,top1,0.004967101807307895,0.006590963302084282,0.15895663756263959,0.17318661070396588,0.38598693637334386,0.38470386268130125,0.4467999220753347,0.4299206314910229,0.003289402181373962,0.0055979318216257835
resolution_s1_test_centre_frozen_rel,resolution_max_b1,1,test_probe,centre_frozen,relative,top2,0.003765604830536386,0.004821037306787622,0.22839624319330204,0.24748414530764817,0.31973441438636446,0.31569217388069637,0.4451887640849163,0.42647314737557407,0.0029149735048808675,0.005529496129293729
resolution_s1_test_centre_frozen_rel,resolution_max_b1,1,test_probe,centre_frozen,relative,min,0.0053115800118022,0.0069003167347463,0.058253846569250214,0.0636818188426483,0.3323217574158626,0.3375808043733032,0.6006233013209679,0.5855913188662412,0.0034895146821172047,0.006245741183061
resolution_s1_test_saved_ord,resolution_max_b1,1,test_probe,saved,ordinary,top1,0.003947668780476987,0.004681251951326543,0.1951994711703303,0.2102101021813901,0.29282054580861727,0.2904078838257546,0.5071573619322279,0.4930995046232924,0.000874952308347503,0.0016012574182363826
resolution_s1_test_saved_ord,resolution_max_b1,1,test_probe,saved,ordinary,top2,0.001827100872748744,0.0020826979647753513,0.1132595904434472,0.12266338954367946,0.41963265312433845,0.4217433236115964,0.4641867058533917,0.4516069283360569,0.0010939497060738373,0.001903660543891971
resolution_s1_test_saved_ord,resolution_max_b1,1,test_probe,saved,ordinary,min,0.005859580019964145,0.006776706146356535,0.0680405836254154,0.07458664851032545,0.3075233629407238,0.3110189481919681,0.6169630420059038,0.6045448961850391,0.0016134314079927613,0.0030728009663106262
resolution_s1_test_saved_rel,resolution_max_b1,1,test_probe,saved,relative,top1,0.00593100066098401,0.00764797094302927,0.2337959814572372,0.2538799031959175,0.28756616709169247,0.2826634565600269,0.4698070965175153,0.4505319340065732,0.002899754272571072,0.005276735294453115
resolution_s1_test_saved_rel,resolution_max_b1,1,test_probe,saved,relative,top2,0.002635279007994569,0.0035510081612465274,0.13730915775043584,0.1494017558103306,0.4204818272368716,0.4207318836421509,0.43623317876302187,0.4203945808911621,0.003340557241676152,0.005920771495109799
resolution_s1_test_saved_rel,resolution_max_b1,1,test_probe,saved,relative,min,0.011441780668557177,0.013866036114536255,0.10264687474224009,0.11248884239532815,0.32834008927247754,0.33023740066979146,0.5517700130565354,0.5323061320075445,0.005801242260189885,0.011101588812799589
resolution_s1_train_centre_frozen_ord,resolution_max_b1,1,train_probe,centre_frozen,ordinary,top1,0.001945340636842849,0.0023397659129025896,0.11528971384131599,0.12485655875111983,0.4175810136973828,0.42007357970570985,0.4640073053807176,0.4507233697388681,0.0011766264437407922,0.0020067258913995987
resolution_s1_train_centre_frozen_ord,resolution_max_b1,1,train_probe,centre_frozen,ordinary,top2,0.003610381823712754,0.004377209363153981,0.18946650099881454,0.20422287711529052,0.30779054180614823,0.3053477891916171,0.49830410902327094,0.4844686496942629,0.0008284663480536302,0.0015834746356754813
resolution_s1_train_centre_frozen_ord,resolution_max_b1,1,train_probe,centre_frozen,ordinary,min,0.00815934529619403,0.00886705847129338,0.06766172999914852,0.07360358421198965,0.2965239440334013,0.3017687729578928,0.6261665631012944,0.6131963771236857,0.0014884175699616108,0.0025642072351384723
resolution_s1_train_centre_frozen_rel,resolution_max_b1,1,train_probe,centre_frozen,relative,top1,0.003051079281081581,0.00420745842201774,0.13790536225424496,0.15006721656477945,0.4209798321663673,0.42168554377001577,0.4346185114388251,0.4180515830159124,0.0034452148594811124,0.005988198227274679
resolution_s1_train_centre_frozen_rel,resolution_max_b1,1,train_probe,centre_frozen,relative,top2,0.0056819877937179875,0.007375167663981137,0.22669764675320744,0.2462174324057127,0.30232445101202693,0.29712512791712437,0.46228982825606507,0.4435915447920718,0.0030060861849826185,0.005690727221109898
resolution_s1_train_centre_frozen_rel,resolution_max_b1,1,train_probe,centre_frozen,relative,min,0.009203962007837983,0.011144069140370617,0.08347359085774858,0.0916080397253157,0.3092616937997474,0.313567012741217,0.5935798440991794,0.5757140505366187,0.0044809092354866475,0.007966827856477947
resolution_s1_train_saved_ord,resolution_max_b1,1,train_probe,saved,ordinary,top1,0.0015586801828337987,0.0018498173049015592,0.1223030065449768,0.13226268846429354,0.4057496329543776,0.40821321766321655,0.469317765124217,0.4557815662122423,0.0010709151935947452,0.0018927103553460056
resolution_s1_train_saved_ord,resolution_max_b1,1,train_probe,saved,ordinary,top2,0.004099860766849627,0.005027641643952933,0.1794360880482609,0.19340150199090506,0.3152308688769833,0.31320635569137967,0.500297749608281,0.48666810767904795,0.0009354326996251153,0.0016963929947143629
resolution_s1_train_saved_ord,resolution_max_b1,1,train_probe,saved,ordinary,min,0.005654403747694205,0.0057891323084342155,0.08569298285322963,0.09341147493174382,0.30574549369375925,0.30928522135848857,0.6015764601148855,0.589091272784438,0.0013306595904312632,0.0024228986168954823
resolution_s1_train_saved_rel,resolution_max_b1,1,train_probe,saved,relative,top1,0.0023797784302719296,0.003237195551126879,0.1474679799006289,0.16013737930154198,0.4079647041709774,0.40825320036716223,0.43881255154655546,0.42225588456248137,0.00337498595156624,0.006116340217687588
resolution_s1_train_saved_rel,resolution_max_b1,1,train_probe,saved,relative,top2,0.006601272815223686,0.008736965100438466,0.21257143637587364,0.2310977449987876,0.3118381572697444,0.3074428068024277,0.46593402047840543,0.44722578916527544,0.0030551130607527903,0.005496693933070865
resolution_s1_train_saved_rel,resolution_max_b1,1,train_probe,saved,relative,min,0.00757059077898062,0.008636817913205391,0.11753478675189351,0.12927524307309654,0.31814145840391245,0.31964602921785473,0.5524685841993595,0.5345224241442003,0.004284579865853943,0.007919485651643092
resolution_s2_test_centre_frozen_ord,resolution_max_b1,2,test_probe,centre_frozen,ordinary,top1,0.0024894396551187847,0.0030753165387497534,0.08677440754498918,0.09235398359832818,0.2688168286149167,0.2712602760636843,0.6408359769795121,0.6314493550719861,0.0010833472054633507,0.0018610687272516834
resolution_s2_test_centre_frozen_ord,resolution_max_b1,2,test_probe,centre_frozen,ordinary,top2,0.00290786640829437,0.003425628859368837,0.19090891139207766,0.20473173844052886,0.3321143141456112,0.33170755930609364,0.4730764259176495,0.45823971793232965,0.0009924821363672843,0.0018953554616790622
resolution_s2_test_centre_frozen_ord,resolution_max_b1,2,test_probe,centre_frozen,ordinary,min,0.005550373414521161,0.0064773956392508445,0.08419313281416743,0.09121927893007052,0.2841014480520909,0.2851851139922971,0.6253260845572866,0.6155228613032802,0.0008289611619339819,0.0015953501351013983
resolution_s2_test_centre_frozen_rel,resolution_max_b1,2,test_probe,centre_frozen,relative,top1,0.004156796469434612,0.005833084705483126,0.1020539769591668,0.10964383250832037,0.2747938991815945,0.27645550277530917,0.6157907031042616,0.6024458792512909,0.0032046242855424388,0.005621700759596454
resolution_s2_test_centre_frozen_rel,resolution_max_b1,2,test_probe,centre_frozen,relative,top2,0.004266461078822217,0.005411885326571731,0.22206941149320103,0.23706515039570872,0.33404121428682076,0.3326238587618162,0.4359371185404834,0.4178245788589216,0.003685794600672614,0.007074526656981712
resolution_s2_test_centre_frozen_rel,resolution_max_b1,2,test_probe,centre_frozen,relative,min,0.007400928390229721,0.009291442344178589,0.1018212234368182,0.11095911405098122,0.28855290432422126,0.2887321292276532,0.5991337543276628,0.5849268736812379,0.0030911895210680557,0.006090440695949173
resolution_s2_test_saved_ord,resolution_max_b1,2,test_probe,saved,ordinary,top1,0.0022806374744188014,0.0027913848031906694,0.08644193671419452,0.09202324321206207,0.270407578924578,0.27302153873646406,0.6398085601143464,0.6303270166512907,0.0010612867724623016,0.001836816596992523
resolution_s2_test_saved_ord,resolution_max_b1,2,test_probe,saved,ordinary,top2,0.002877403764957637,0.0033699418557455196,0.1927791142570466,0.20675061102809936,0.33323096228260246,0.33284833789611257,0.4700634080005511,0.45507478446418065,0.0010491116948422342,0.0019563247558619825
resolution_s2_test_saved_ord,resolution_max_b1,2,test_probe,saved,ordinary,min,0.005031325248563782,0.005731641224591885,0.06879792501832374,0.07418565671015294,0.27018413163436983,0.2719008964275966,0.6551822685814989,0.6466198632905,0.0008043495172438367,0.0015619423471586631
resolution_s2_test_saved_rel,resolution_max_b1,2,test_probe,saved,relative,top1,0.0037310420596390614,0.005191317539451944,0.10281314688055808,0.11049168390759401,0.2773771111687339,0.27925419914163463,0.6128913464787539,0.5994085385333537,0.003187353412315084,0.005654260877965625
resolution_s2_test_saved_rel,resolution_max_b1,2,test_probe,saved,relative,top2,0.0041639321829597805,0.005237492668182574,0.22173383599486698,0.23676380203833575,0.3333094491329848,0.33211381392940376,0.43705609824915476,0.41883157434898527,0.0037366844400335926,0.007053317015092589
resolution_s2_test_saved_rel,resolution_max_b1,2,test_probe,saved,relative,min,0.006171601418054784,0.00741295567106614,0.08060714852527676,0.08764054838390861,0.2747183035075085,0.2759114741044823,0.6354423678050518,0.6229573352043029,0.003060578744108257,0.0060776866362400785
resolution_s2_train_centre_frozen_ord,resolution_max_b1,2,train_probe,centre_frozen,ordinary,top1,0.0026603861777969267,0.0032358152375290446,0.12291365967002789,0.13020380705906326,0.3018275821510189,0.3030058308770746,0.5715771906383194,0.5617720888402795,0.0010211813628368564,0.001782457986053578
resolution_s2_train_centre_frozen_ord,resolution_max_b1,2,train_probe,centre_frozen,ordinary,top2,0.002094926635345871,0.002421224303937379,0.17315447119689903,0.184972170188628,0.36753454974059097,0.36804809307160335,0.45564453749637307,0.441997801295403,0.001571514930791023,0.0025607111404283216
resolution_s2_train_centre_frozen_ord,resolution_max_b1,2,train_probe,centre_frozen,ordinary,min,0.006813510947410985,0.008829714342203166,0.06699246865200814,0.07299151007598766,0.31272665095109475,0.31408624299403887,0.6119450873783752,0.6015099051607141,0.0015222820711110548,0.002582627427056206
resolution_s2_train_centre_frozen_rel,resolution_max_b1,2,train_probe,centre_frozen,relative,top1,0.004365647506502277,0.006075343829537282,0.1462698754900545,0.1563018306437219,0.3068019716465456,0.30645465775616204,0.5394365994497355,0.525550537440008,0.0031259059071622078,0.0056176303305706205
resolution_s2_train_centre_frozen_rel,resolution_max_b1,2,train_probe,centre_frozen,relative,top2,0.002886814488871985,0.0035145537270415655,0.19395339040217127,0.20695593525813916,0.3655745706483548,0.36569092797732883,0.43325770090835286,0.4164372676763568,0.004327523552249,0.007401315361133634
resolution_s2_train_centre_frozen_rel,resolution_max_b1,2,train_probe,centre_frozen,relative,min,0.011239127333753512,0.015041073824230035,0.08177182479336165,0.08926005540763066,0.31681656758032795,0.3168275282335162,0.585560476313125,0.5705495220762224,0.004612003979432029,0.00832182045840064
resolution_s2_train_saved_ord,resolution_max_b1,2,train_probe,saved,ordinary,top1,0.0025031328479056267,0.003083163758677961,0.12903001878538634,0.13667625652311952,0.3092494505610962,0.31046965202722715,0.5582573739662798,0.5480520369570183,0.0009600238393320785,0.0017188907339570397
resolution_s2_train_saved_ord,resolution_max_b1,2,train_probe,saved,ordinary,top2,0.001987909476233491,0.002265960464209008,0.1619217897098539,0.17332024381240133,0.36016093351729217,0.3611344448066152,0.4743086569522552,0.46068529540473047,0.0016207103443651532,0.0025940555120440023
resolution_s2_train_saved_ord,resolution_max_b1,2,train_probe,saved,ordinary,min,0.003647423843384278,0.004399363239321057,0.05471660915628047,0.06026229569708632,0.3204281784053632,0.32287231086111967,0.6202256221874443,0.6107584792336066,0.0009821664075279025,0.0017075509688664382
resolution_s2_train_saved_rel,resolution_max_b1,2,train_probe,saved,relative,top1,0.00420289494959356,0.005910971012102682,0.1548024840266482,0.1652832812422934,0.3151546022491677,0.31476704842123426,0.5227517569558305,0.508369245175721,0.003088261818760044,0.005669454148648634
resolution_s2_train_saved_rel,resolution_max_b1,2,train_probe,saved,relative,top2,0.002661837746220983,0.0031592705924372625,0.1798315458153197,0.19230121149206067,0.35782910932655193,0.35865377114316666,0.45538286874374656,0.438671340260967,0.004294638368160931,0.007214406511368399
resolution_s2_train_saved_rel,resolution_max_b1,2,train_probe,saved,relative,min,0.005025847192464345,0.00627593731810558,0.06514439360769234,0.07205894580507465,0.32381167664775884,0.32591699309341987,0.6029851672816686,0.5902446102698654,0.00303291527041578,0.005503513513534452
resolution_s3_test_centre_frozen_ord,resolution_max_b1,3,test_probe,centre_frozen,ordinary,top1,0.0024199210677162664,0.003194016129999026,0.15371763375049383,0.1687544528860239,0.3792906406282,0.37458332564840385,0.4634652525371205,0.451522422896907,0.0011065520164694736,0.0019457824386662098
resolution_s3_test_centre_frozen_ord,resolution_max_b1,3,test_probe,centre_frozen,ordinary,top2,0.0025327662955231286,0.0030660565407543026,0.09742958205031255,0.1066732339843709,0.364490896839269,0.3629624946804327,0.534441254963306,0.5251847022098186,0.0011054998515894366,0.00211351258462359
resolution_s3_test_centre_frozen_ord,resolution_max_b1,3,test_probe,centre_frozen,ordinary,min,0.010261604139647372,0.011376352493375489,0.10203160707888256,0.11178154777968001,0.296470874322233,0.29731476832477466,0.5902431873254954,0.5777704444385837,0.0009927271337415514,0.001756886963586143
resolution_s3_test_centre_frozen_rel,resolution_max_b1,3,test_probe,centre_frozen,relative,top1,0.004688824033019268,0.006944205424749079,0.1932061844366398,0.21462990265318915,0.3685014940866538,0.36047283472569003,0.4302293753791402,0.4120622880545633,0.0033741220645469522,0.005890769141808366
resolution_s3_test_centre_frozen_rel,resolution_max_b1,3,test_probe,centre_frozen,relative,top2,0.004072765763000969,0.005400965732181133,0.12663943335711245,0.13949519787316753,0.34383001174382627,0.3411062609948668,0.5212552404799842,0.5060637096739724,0.004202548656076283,0.007933865725812147
resolution_s3_test_centre_frozen_rel,resolution_max_b1,3,test_probe,centre_frozen,relative,min,0.016685524645412047,0.02201438387470557,0.14896486439078138,0.16263942464543205,0.30846999550459936,0.30627953760745963,0.5228867635024463,0.5036953641075986,0.0029928519567608276,0.00537128976480406
resolution_s3_test_saved_ord,resolution_max_b1,3,test_probe,saved,ordinary,top1,0.0024012613538127955,0.0031149873573202,0.15212861711928266,0.1671927197777798,0.3741215498641679,0.36950818909333727,0.4702794937385684,0.4582966902060729,0.0010690779241681974,0.0018874135654897465
resolution_s3_test_saved_ord,resolution_max_b1,3,test_probe,saved,ordinary,top2,0.002347636085530902,0.0028562373735112347,0.09296700953144153,0.10173114009763636,0.3639399258816829,0.36249466651985335,0.5396371717965385,0.5307973106286253,0.0011082567048062925,0.0021206453803736913
resolution_s3_test_saved_ord,resolution_max_b1,3,test_probe,saved,ordinary,min,0.01199935277603695,0.014656731911678787,0.1307892568893175,0.142558753015335,0.3212628735746817,0.3204750095779651,0.5350165644122052,0.5206432578850954,0.000931952347758555,0.0016662476099255931
resolution_s3_test_saved_rel,resolution_max_b1,3,test_probe,saved,relative,top1,0.0045469425248573225,0.00671289778470213,0.19178830701999555,0.21336956157461795,0.3637642267687673,0.3558770962537641,0.4366142695783594,0.4182872982499544,0.003286254108020327,0.0057531461369614
resolution_s3_test_saved_rel,resolution_max_b1,3,test_probe,saved,relative,top2,0.003773860580305607,0.0050686934464428445,0.11934563722044517,0.13151505513280695,0.3443061056289716,0.34172457667059264,0.5283528140503823,0.5137298097961689,0.004221582519895348,0.007961864953988653
resolution_s3_test_saved_rel,resolution_max_b1,3,test_probe,saved,relative,min,0.01670396144267479,0.02242645083659455,0.1601793265565779,0.176171863293744,0.3225332698590591,0.31840649866896154,0.49751521045751446,0.47742190648692334,0.003068231684173792,0.005573280713776615
resolution_s3_train_centre_frozen_ord,resolution_max_b1,3,train_probe,centre_frozen,ordinary,top1,0.002451798146210542,0.0029235088020117977,0.19627209134395027,0.21522055217295907,0.3976332388613521,0.3913972100994456,0.4025143772833786,0.3885317843119877,0.0011284943651084782,0.0019269446135959177
resolution_s3_train_centre_frozen_ord,resolution_max_b1,3,train_probe,centre_frozen,ordinary,top2,0.002216557733310666,0.002431976633340381,0.16857949961340948,0.18233823623758086,0.41328101878016626,0.41169306143165413,0.41317861809851136,0.3994819292051068,0.00274430577460235,0.004054796492317856
resolution_s3_train_centre_frozen_ord,resolution_max_b1,3,train_probe,centre_frozen,ordinary,min,0.0055906854381319055,0.007301912619378398,0.07254395068416687,0.08028227802706993,0.28118624705365164,0.282754655480518,0.6392854513075809,0.6271212481760632,0.0013936655164686585,0.002539905696970547
resolution_s3_train_centre_frozen_rel,resolution_max_b1,3,train_probe,centre_frozen,relative,top1,0.0038944683361331893,0.00541267864880055,0.24382110100018944,0.26926218671606145,0.38245987369460294,0.3722770526520161,0.36655118567686945,0.3474951815509763,0.00327337129220506,0.005552900432145588
resolution_s3_train_centre_frozen_rel,resolution_max_b1,3,train_probe,centre_frozen,relative,top2,0.003513967746833563,0.004539401162871335,0.21125949824988768,0.22830931100094035,0.39792697717190184,0.39454466377086955,0.38161491685058097,0.36403416963066976,0.005684639980796004,0.008572454434649034
resolution_s3_train_centre_frozen_rel,resolution_max_b1,3,train_probe,centre_frozen,relative,min,0.008653195934511667,0.011791248414688558,0.09142573813558606,0.10209525447076422,0.2836743466569487,0.28360298457783956,0.6114815025207984,0.5936395021326539,0.004765216752155283,0.008871010404053862
resolution_s3_train_saved_ord,resolution_max_b1,3,train_probe,saved,ordinary,top1,0.0023745744737436038,0.002812501610910959,0.19640355112408678,0.21573377252741732,0.3907376876140353,0.38439255410583856,0.40937426362076357,0.3951684152982437,0.001109923167370752,0.001892756457589466
resolution_s3_train_saved_ord,resolution_max_b1,3,train_probe,saved,ordinary,top2,0.0018402260515546498,0.002075966835271475,0.14969567336536704,0.16209344305586176,0.4171694144374754,0.41645523081420094,0.42850773143343823,0.4152309062602524,0.002786954712164651,0.0041444530344133855
resolution_s3_train_saved_ord,resolution_max_b1,3,train_probe,saved,ordinary,min,0.005141319207894646,0.0061845500219554475,0.061373532525193286,0.06699790816538401,0.2878396486742791,0.28816382795547435,0.6442614599661048,0.6361798480471298,0.0013840396265281782,0.002473865810056343
resolution_s3_train_saved_rel,resolution_max_b1,3,train_probe,saved,relative,top1,0.003760702094486284,0.00525657559858223,0.2442967894737393,0.27017026808775235,0.3756702901277566,0.3654482846386403,0.373055637611345,0.3536732928957227,0.0032165806926728107,0.005451578779302351
resolution_s3_train_saved_rel,resolution_max_b1,3,train_probe,saved,relative,top2,0.003154238652472364,0.004111766111391459,0.1931479779994288,0.20894960646013905,0.40433299512610404,0.40170561340808464,0.39348247640245476,0.3763194003283374,0.005882311819539951,0.008913613692047458
resolution_s3_train_saved_rel,resolution_max_b1,3,train_probe,saved,relative,min,0.006354534709956121,0.008166744348082872,0.07551874009918211,0.08348055096196928,0.28883612611941173,0.2885483284367362,0.6249138889208183,0.6117733694678239,0.004376710150631675,0.008031006785387823
resolution_s4_test_centre_frozen_ord,resolution_max_b1,4,test_probe,centre_frozen,ordinary,top1,0.0032176364723279878,0.004261710926023444,0.16321771602654664,0.1719306596434512,0.3587199151963306,0.35838927362723305,0.47395155506769737,0.4638709122426882,0.0008931772370973135,0.001547443560604118
resolution_s4_test_centre_frozen_ord,resolution_max_b1,4,test_probe,centre_frozen,ordinary,top2,0.004406532750919106,0.0049810420375512605,0.1518517859031337,0.16265628335838592,0.38101705384441825,0.3817324620454987,0.46153765984102835,0.4485750690123785,0.0011869676605005635,0.0020551435461857834
resolution_s4_test_centre_frozen_ord,resolution_max_b1,4,test_probe,centre_frozen,ordinary,min,0.005983211947428325,0.006817977947211582,0.10414874219959566,0.11087777189486692,0.31941905838844414,0.3177808027363785,0.5692045255287884,0.5623073239892694,0.0012444619357433644,0.002216123432273571
resolution_s4_test_centre_frozen_rel,resolution_max_b1,4,test_probe,centre_frozen,relative,top1,0.00599172054272335,0.008387422821265011,0.1868554434657956,0.19761284823525094,0.35559935483609467,0.354125856624943,0.4489055775784723,0.4353123543354999,0.0026479035769140036,0.004561517983041134
resolution_s4_test_centre_frozen_rel,resolution_max_b1,4,test_probe,centre_frozen,relative,top2,0.005726583311850095,0.006605764756009471,0.17805178834970828,0.19207954944164946,0.3824826608041455,0.3806058915625193,0.43009924115656534,0.41423281574327847,0.00363972637773078,0.006475978496543227
resolution_s4_test_centre_frozen_rel,resolution_max_b1,4,test_probe,centre_frozen,relative,min,0.007817366415335073,0.00920309652424975,0.1238215332455733,0.13452811688162078,0.3123150547077091,0.3087357523721734,0.5519940583222301,0.5401343306876347,0.004051987309152344,0.007398703534321405
resolution_s4_test_saved_ord,resolution_max_b1,4,test_probe,saved,ordinary,top1,0.003153102336862694,0.004245549293810567,0.1723005402887965,0.181144127211391,0.35027742768405973,0.35075427344926846,0.4734372633654549,0.4623865708404959,0.000831666324826261,0.0014694792050341367
resolution_s4_test_saved_ord,resolution_max_b1,4,test_probe,saved,ordinary,top2,0.003915351042791369,0.004393848892460068,0.13208562499522916,0.1420348961081822,0.39179518772904076,0.3925879717457097,0.4710122433897846,0.4588568311167875,0.0011915928431540934,0.002126452136860646
resolution_s4_test_saved_ord,resolution_max_b1,4,test_probe,saved,ordinary,min,0.002908174276220605,0.003469224782602382,0.0635366353230551,0.06738965512247404,0.31350295833455616,0.3132020431545342,0.6189756054763651,0.613993668913231,0.001076626589803053,0.0019454080271584656
resolution_s4_test_saved_rel,resolution_max_b1,4,test_probe,saved,relative,top1,0.006060484979559293,0.008565487961648832,0.1960454829802829,0.20679532084364483,0.34924718773081415,0.3486457234336159,0.44607689533597855,0.4314747643105682,0.002569948973365171,0.004518703450522206
resolution_s4_test_saved_rel,resolution_max_b1,4,test_probe,saved,relative,top2,0.005002941110351819,0.005746791103597325,0.1591481872804829,0.17246709607572275,0.3925599757186165,0.3905071552497245,0.43944708771906466,0.42428802453593095,0.003841808171484086,0.00699093303502438
resolution_s4_test_saved_rel,resolution_max_b1,4,test_probe,saved,relative,min,0.0039250567247484346,0.004870049445851402,0.06948707652923498,0.07502251480976865,0.31001502771413864,0.30854054289588645,0.612973757711718,0.6049187448302421,0.0035990813201600045,0.006648148018251352
resolution_s4_train_centre_frozen_ord,resolution_max_b1,4,train_probe,centre_frozen,ordinary,top1,0.0035579681515000377,0.004852242286263314,0.15320620385706102,0.16137144089471833,0.3752735724095322,0.37497531603809897,0.46697102191041856,0.4571063494314871,0.0009912336714880993,0.001694651349432269
resolution_s4_train_centre_frozen_ord,resolution_max_b1,4,train_probe,centre_frozen,ordinary,top2,0.001648002484737057,0.0019562424509992184,0.14174308019012777,0.1486415535599097,0.3476637565920581,0.3493293962147889,0.5078438035558208,0.49801918041498117,0.0011013571772561994,0.0020536273593210015
resolution_s4_train_centre_frozen_ord,resolution_max_b1,4,train_probe,centre_frozen,ordinary,min,0.004485808206858164,0.0052157483458676514,0.07252712074312753,0.07732966337454332,0.2809627650103834,0.2823965135581284,0.6409431835108154,0.6331429988576065,0.0010811225288153846,0.0019150758638540669
resolution_s4_train_centre_frozen_rel,resolution_max_b1,4,train_probe,centre_frozen,relative,top1,0.00698550486705529,0.010091938631501955,0.17444421007937216,0.184197721604983,0.3725620403165498,0.3709593782348055,0.4431442280939607,0.429895478605041,0.002864016643061968,0.00485548292366858
resolution_s4_train_centre_frozen_rel,resolution_max_b1,4,train_probe,centre_frozen,relative,top2,0.00271626389164336,0.003347286347214584,0.16841260492843957,0.17834866581127232,0.34723132591657924,0.3471039868402524,0.4779579058377818,0.4644240485021778,0.0036818994255560862,0.006776012499083024
resolution_s4_train_centre_frozen_rel,resolution_max_b1,4,train_probe,centre_frozen,relative,min,0.005555165351546002,0.006776788213766338,0.08178600200278038,0.08873631591715037,0.282344030023252,0.2828115139865213,0.6268198269681905,0.6153142941183027,0.003494975654231163,0.006361087764259182
resolution_s4_train_saved_ord,resolution_max_b1,4,train_probe,saved,ordinary,top1,0.003197421837459627,0.004455184293788139,0.15488045211648993,0.16273217288791425,0.3707178622186359,0.3712149830418967,0.47022609677392746,0.45990605700710135,0.000978167053487037,0.0016916027692994533
resolution_s4_train_saved_ord,resolution_max_b1,4,train_probe,saved,ordinary,top2,0.001892726083587116,0.0022318797841233964,0.15062839910273143,0.15763278719357765,0.34803822058751666,0.34861663898010586,0.4983396553662056,0.4894837736576477,0.0011009988599592487,0.0020349203845453573
resolution_s4_train_saved_ord,resolution_max_b1,4,train_probe,saved,ordinary,min,0.002088726396718859,0.0023785622613585688,0.05901074982649743,0.061980000097184774,0.29656888031065787,0.29883795698229987,0.6412441731962024,0.6349456018933902,0.001087470269923317,0.001857878765766653
resolution_s4_train_saved_rel,resolution_max_b1,4,train_probe,saved,relative,top1,0.006552796198761936,0.009628211958126135,0.17527551179088022,0.18447993854642966,0.36979023815042583,0.36906970589373794,0.4454821039280733,0.431835745278693,0.002899349931858714,0.004986398323013221
resolution_s4_train_saved_rel,resolution_max_b1,4,train_probe,saved,relative,top2,0.00444848001839815,0.005308192782191543,0.2390727400893051,0.2545687243176908,0.33885721042149947,0.3356699937508784,0.41425494017199915,0.39865377123193263,0.0033666292987980986,0.0057993179173066135
resolution_s4_train_saved_rel,resolution_max_b1,4,train_probe,saved,relative,min,0.002598899419622761,0.0031781597835404568,0.06458690376365571,0.06918040534250113,0.298837866735348,0.30017720795648073,0.6307064663781305,0.6216659874126915,0.003269863703242991,0.005798239504786125
