method,seed,probe,policy,direction,dHd,g_dot_d,L0,grad_norm
resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,11,69.18298982656269,-0.11019717456296234,0.5280258059501648,3.6931394178125836
resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,12,57.09165751185475,0.34481645987660486,0.5280258059501648,3.6931394178125836
resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,13,84.86644115797495,-0.17596502122242452,0.5280258059501648,3.6931394178125836
resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,14,87.7739023864486,-0.0015675805216373573,0.5280258059501648,3.6931394178125836
resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,15,41.924269851014806,0.029424554631789834,0.5280258059501648,3.6931394178125836
resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,16,67.26254771826756,0.4294610166939292,0.5280258059501648,3.6931394178125836
resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,17,68.27442706011013,0.15928930466214158,0.5280258059501648,3.6931394178125836
resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,18,56.473958523123216,0.11935289637288585,0.5280258059501648,3.6931394178125836
resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,19,62.362399263807866,-0.4493349282774678,0.5280258059501648,3.6931394178125836
gaussian_postrelu,0,train_probe,saved,0,63.51241506313806,0.06839901712495472,0.28343909978866577,2.5295194363653835
gaussian_postrelu,0,train_probe,saved,1,57.38578480233015,-0.12508048898978305,0.28343909978866577,2.5295194363653835
gaussian_postrelu,0,train_probe,saved,2,99.54169612238292,-0.017351343937566766,0.28343909978866577,2.5295194363653835
gaussian_postrelu,0,train_probe,saved,3,89.38460448212535,-0.15482354755043132,0.28343909978866577,2.5295194363653835
gaussian_postrelu,0,train_probe,saved,4,113.78842869897845,-0.6366983175741077,0.28343909978866577,2.5295194363653835
gaussian_postrelu,0,train_probe,saved,5,118.08556992629495,0.17557950759068808,0.28343909978866577,2.5295194363653835
gaussian_postrelu,0,train_probe,saved,6,143.27179563877485,0.4263001611810018,0.28343909978866577,2.5295194363653835
gaussian_postrelu,0,train_probe,saved,7,106.89009262368718,-0.045905602782907395,0.28343909978866577,2.5295194363653835
gaussian_postrelu,0,train_probe,saved,8,146.80118295191437,0.011118762938602422,0.28343909978866577,2.5295194363653835
gaussian_postrelu,0,train_probe,saved,9,80.9005966281282,-0.0003563163453565721,0.28343909978866577,2.5295194363653835
gaussian_postrelu,0,train_probe,saved,10,76.93180058070867,-0.3718379821207776,0.28343909978866577,2.5295194363653835
gaussian_postrelu,0,train_probe,saved,11,91.69846585006846,-0.11873464892590146,0.28343909978866577,2.5295194363653835
gaussian_postrelu,0,train_probe,saved,12,114.59648264652333,-0.17745489715693666,0.28343909978866577,2.5295194363653835
gaussian_postrelu,0,train_probe,saved,13,88.16398567362295,-0.26838631944644675,0.28343909978866577,2.5295194363653835
gaussian_postrelu,0,train_probe,saved,14,40.8749551927167,0.2800393908645831,0.28343909978866577,2.5295194363653835
gaussian_postrelu,0,train_probe,saved,15,152.73736814567718,-0.19736718221228322,0.28343909978866577,2.5295194363653835
gaussian_postrelu,0,train_probe,saved,16,104.30457255888024,0.6178517362170192,0.28343909978866577,2.5295194363653835
gaussian_postrelu,0,train_probe,saved,17,83.89764704286709,0.26056581149256175,0.28343909978866577,2.5295194363653835
gaussian_postrelu,0,train_probe,saved,18,103.56537062389717,0.2526602688515787,0.28343909978866577,2.5295194363653835
gaussian_postrelu,0,train_probe,saved,19,149.1210900099698,-0.32615427963139537,0.28343909978866577,2.5295194363653835
gaussian_postrelu,0,train_probe,centre_frozen,0,65.17997156303343,-0.047773562248512196,0.28243449330329895,2.5144684469640457
gaussian_postrelu,0,train_probe,centre_frozen,1,57.963925807925385,-0.03630543561896693,0.28243449330329895,2.5144684469640457
gaussian_postrelu,0,train_probe,centre_frozen,2,100.60277066763996,-0.22574796714992312,0.28243449330329895,2.5144684469640457
gaussian_postrelu,0,train_probe,centre_frozen,3,89.87225215868294,-0.29673227377361844,0.28243449330329895,2.5144684469640457
gaussian_postrelu,0,train_probe,centre_frozen,4,116.54554990089139,-0.49069440240894924,0.28243449330329895,2.5144684469640457
gaussian_postrelu,0,train_probe,centre_frozen,5,118.68576695660747,-0.026536700824285046,0.28243449330329895,2.5144684469640457
gaussian_postrelu,0,train_probe,centre_frozen,6,145.66562570669632,0.22432493921362898,0.28243449330329895,2.5144684469640457
gaussian_postrelu,0,train_probe,centre_frozen,7,111.31313372478789,-0.17180291592025293,0.28243449330329895,2.5144684469640457
gaussian_postrelu,0,train_probe,centre_frozen,8,153.5173570450616,-0.44236195648997445,0.28243449330329895,2.5144684469640457
gaussian_postrelu,0,train_probe,centre_frozen,9,81.25580561539522,0.344704102682246,0.28243449330329895,2.5144684469640457
gaussian_postrelu,0,train_probe,centre_frozen,10,80.4287108761543,-0.1799911655289929,0.28243449330329895,2.5144684469640457
gaussian_postrelu,0,train_probe,centre_frozen,11,93.8361129268036,0.013338406423527183,0.28243449330329895,2.5144684469640457
gaussian_postrelu,0,train_probe,centre_frozen,12,115.62019172109672,-0.2838942841389378,0.28243449330329895,2.5144684469640457
gaussian_postrelu,0,train_probe,centre_frozen,13,87.76237612841796,-0.41598871393298537,0.28243449330329895,2.5144684469640457
gaussian_postrelu,0,train_probe,centre_frozen,14,41.890290684639055,0.1799776310489723,0.28243449330329895,2.5144684469640457
gaussian_postrelu,0,train_probe,centre_frozen,15,153.66491518844455,-0.5570980924789838,0.28243449330329895,2.5144684469640457
gaussian_postrelu,0,train_probe,centre_frozen,16,104.5432640280923,0.5755610440039053,0.28243449330329895,2.5144684469640457
gaussian_postrelu,0,train_probe,centre_frozen,17,83.57511499201546,0.39307934848280396,0.28243449330329895,2.5144684469640457
gaussian_postrelu,0,train_probe,centre_frozen,18,104.26802636296182,0.5195095790265193,0.28243449330329895,2.5144684469640457
gaussian_postrelu,0,train_probe,centre_frozen,19,151.8054070935055,-0.7849056751021652,0.28243449330329895,2.5144684469640457
gaussian_postrelu,0,test_probe,saved,0,71.51547328239184,-0.022757057815627993,0.5654670894145966,4.282540197236224
gaussian_postrelu,0,test_probe,saved,1,76.97357920530571,0.16630019602090604,0.5654670894145966,4.282540197236224
gaussian_postrelu,0,test_probe,saved,2,105.63051649175526,-0.039319304172860836,0.5654670894145966,4.282540197236224
gaussian_postrelu,0,test_probe,saved,3,92.19265365835527,0.34217788853697984,0.5654670894145966,4.282540197236224
gaussian_postrelu,0,test_probe,saved,4,134.6952463219859,-0.4079698985046758,0.5654670894145966,4.282540197236224
gaussian_postrelu,0,test_probe,saved,5,126.71832319477443,-0.5440504918695268,0.5654670894145966,4.282540197236224
gaussian_postrelu,0,test_probe,saved,6,130.1067449222024,-0.4258241944797472,0.5654670894145966,4.282540197236224
gaussian_postrelu,0,test_probe,saved,7,115.16661143023335,0.21635386640867554,0.5654670894145966,4.282540197236224
gaussian_postrelu,0,test_probe,saved,8,169.69777770160616,-0.385328789172813,0.5654670894145966,4.282540197236224
gaussian_postrelu,0,test_probe,saved,9,82.97710657716668,0.08157419850314859,0.5654670894145966,4.282540197236224
gaussian_postrelu,0,test_probe,saved,10,93.79320716931925,-0.1674360474712274,0.5654670894145966,4.282540197236224
gaussian_postrelu,0,test_probe,saved,11,111.25684179908727,0.16807193800227516,0.5654670894145966,4.282540197236224
gaussian_postrelu,0,test_probe,saved,12,135.7124875763954,-0.3869834290157168,0.5654670894145966,4.282540197236224
gaussian_postrelu,0,test_probe,saved,13,91.46053216490674,0.12140481861957461,0.5654670894145966,4.282540197236224
gaussian_postrelu,0,test_probe,saved,14,44.01158786638472,0.14099680994371044,0.5654670894145966,4.282540197236224
gaussian_postrelu,0,test_probe,saved,15,139.0626870266813,-0.07162625721053287,0.5654670894145966,4.282540197236224
gaussian_postrelu,0,test_probe,saved,16,115.38096659944205,-0.045381070775648444,0.5654670894145966,4.282540197236224
gaussian_postrelu,0,test_probe,saved,17,92.63119649511356,-0.1517622830865212,0.5654670894145966,4.282540197236224
gaussian_postrelu,0,test_probe,saved,18,120.16154402276216,-0.3570508000697131,0.5654670894145966,4.282540197236224
gaussian_postrelu,0,test_probe,saved,19,160.1566323966304,0.7293362992763753,0.5654670894145966,4.282540197236224
gaussian_postrelu,0,test_probe,centre_frozen,0,73.6026128911952,-0.19564641328857824,0.5683609247207642,4.0614395712764075
gaussian_postrelu,0,test_probe,centre_frozen,1,79.89492020848512,0.22607393406266652,0.5683609247207642,4.0614395712764075
gaussian_postrelu,0,test_probe,centre_frozen,2,106.86768243345335,-0.11845837617660933,0.5683609247207642,4.0614395712764075
gaussian_postrelu,0,test_probe,centre_frozen,3,94.06862938549509,0.21772929922378043,0.5683609247207642,4.0614395712764075
gaussian_postrelu,0,test_probe,centre_frozen,4,136.89329205603866,-0.2746439649878873,0.5683609247207642,4.0614395712764075
gaussian_postrelu,0,test_probe,centre_frozen,5,127.27737827657049,-0.40213138605094284,0.5683609247207642,4.0614395712764075
gaussian_postrelu,0,test_probe,centre_frozen,6,133.52700789885367,-0.5719864707335578,0.5683609247207642,4.0614395712764075
gaussian_postrelu,0,test_probe,centre_frozen,7,116.61124477418825,0.04989705671302533,0.5683609247207642,4.0614395712764075
gaussian_postrelu,0,test_probe,centre_frozen,8,177.03801402502688,-0.7324741421608839,0.5683609247207642,4.0614395712764075
gaussian_postrelu,0,test_probe,centre_frozen,9,83.40357730229788,0.32586911718857586,0.5683609247207642,4.0614395712764075
gaussian_postrelu,0,test_probe,centre_frozen,10,96.57961246426942,-0.09277846407325452,0.5683609247207642,4.0614395712764075
gaussian_postrelu,0,test_probe,centre_frozen,11,115.75460295493676,0.16244110367385406,0.5683609247207642,4.0614395712764075
gaussian_postrelu,0,test_probe,centre_frozen,12,138.83473019371792,-0.33229986872560985,0.5683609247207642,4.0614395712764075
gaussian_postrelu,0,test_probe,centre_frozen,13,91.50838342410259,-0.011732863972307404,0.5683609247207642,4.0614395712764075
gaussian_postrelu,0,test_probe,centre_frozen,14,43.74229644219545,0.037830540925223616,0.5683609247207642,4.0614395712764075
gaussian_postrelu,0,test_probe,centre_frozen,15,141.48868123709707,-0.2827030659366925,0.5683609247207642,4.0614395712764075
gaussian_postrelu,0,test_probe,centre_frozen,16,115.24093239545529,-0.09385325324597306,0.5683609247207642,4.0614395712764075
gaussian_postrelu,0,test_probe,centre_frozen,17,92.10022958214262,-0.08769679857514756,0.5683609247207642,4.0614395712764075
gaussian_postrelu,0,test_probe,centre_frozen,18,121.94069273803339,-0.0794168623200007,0.5683609247207642,4.0614395712764075
gaussian_postrelu,0,test_probe,centre_frozen,19,164.56779798609222,0.26693396759220256,0.5683609247207642,4.0614395712764075
plain,0,train_probe,saved,0,94.97519566606618,-0.2779045502359472,0.22352873533964157,2.6719993978198704
plain,0,train_probe,saved,1,127.519660767,-0.08188367983332245,0.22352873533964157,2.6719993978198704
plain,0,train_probe,saved,2,58.11192828059852,-0.0964331739874856,0.22352873533964157,2.6719993978198704
plain,0,train_probe,saved,3,95.20956078925538,-0.026850615087087998,0.22352873533964157,2.6719993978198704
plain,0,train_probe,saved,4,60.58331319369725,-0.0012373702720406693,0.22352873533964157,2.6719993978198704
plain,0,train_probe,saved,5,89.99324709894309,-0.1874311325733646,0.22352873533964157,2.6719993978198704
plain,0,train_probe,saved,6,126.5617102967829,0.2045102252946417,0.22352873533964157,2.6719993978198704
plain,0,train_probe,saved,7,75.3716372740222,-0.1704730214269035,0.22352873533964157,2.6719993978198704
plain,0,train_probe,saved,8,103.13763672858686,-0.03227691799075731,0.22352873533964157,2.6719993978198704
plain,0,train_probe,saved,9,87.6923015553792,0.4721080064428776,0.22352873533964157,2.6719993978198704
plain,0,train_probe,saved,10,82.70318194731436,-0.056579352953344444,0.22352873533964157,2.6719993978198704
plain,0,train_probe,saved,11,99.17771034083296,-0.07737561215614752,0.22352873533964157,2.6719993978198704
plain,0,train_probe,saved,12,97.36346896030884,-0.015492380038298635,0.22352873533964157,2.6719993978198704
plain,0,train_probe,saved,13,81.45866758128925,-0.1385683194662652,0.22352873533964157,2.6719993978198704
plain,0,train_probe,saved,14,114.6252758737866,-0.12259092410478338,0.22352873533964157,2.6719993978198704
plain,0,train_probe,saved,15,106.79157289538867,0.10009021993231954,0.22352873533964157,2.6719993978198704
plain,0,train_probe,saved,16,123.28738619310593,0.278401075831998,0.22352873533964157,2.6719993978198704
plain,0,train_probe,saved,17,105.78274367935019,0.18858734614895462,0.22352873533964157,2.6719993978198704
plain,0,train_probe,saved,18,108.86869852350029,0.19365099417131662,0.22352873533964157,2.6719993978198704
plain,0,train_probe,saved,19,88.99398535901744,-0.22612232789759396,0.22352873533964157,2.6719993978198704
plain,0,train_probe,centre_frozen,0,93.83055299910289,-0.2755089589442271,0.2221803069114685,2.810781554986
plain,0,train_probe,centre_frozen,1,128.86155132616724,-0.04161856817371268,0.2221803069114685,2.810781554986
plain,0,train_probe,centre_frozen,2,58.44108225507008,-0.10053802590555676,0.2221803069114685,2.810781554986
plain,0,train_probe,centre_frozen,3,97.75163732676769,-0.12069599620673868,0.2221803069114685,2.810781554986
plain,0,train_probe,centre_frozen,4,62.217147469252026,0.1648200185791234,0.2221803069114685,2.810781554986
plain,0,train_probe,centre_frozen,5,92.37013811367746,0.04627877373046131,0.2221803069114685,2.810781554986
plain,0,train_probe,centre_frozen,6,128.29034596052585,-0.0630891241915627,0.2221803069114685,2.810781554986
plain,0,train_probe,centre_frozen,7,74.41062585030372,-0.3244249227088271,0.2221803069114685,2.810781554986
plain,0,train_probe,centre_frozen,8,103.7845549440784,-0.34333838143116474,0.2221803069114685,2.810781554986
plain,0,train_probe,centre_frozen,9,84.49847019286833,0.5271948354898225,0.2221803069114685,2.810781554986
plain,0,train_probe,centre_frozen,10,82.92853945160003,0.03732022989590875,0.2221803069114685,2.810781554986
plain,0,train_probe,centre_frozen,11,100.66611056583801,0.09868958453265095,0.2221803069114685,2.810781554986
plain,0,train_probe,centre_frozen,12,100.6605791250096,-0.04114535254260612,0.2221803069114685,2.810781554986
plain,0,train_probe,centre_frozen,13,79.68775232069507,0.019099100411651512,0.2221803069114685,2.810781554986
plain,0,train_probe,centre_frozen,14,115.28744539713762,-0.1029490488425884,0.2221803069114685,2.810781554986
plain,0,train_probe,centre_frozen,15,105.0750948480716,0.10504118781152319,0.2221803069114685,2.810781554986
plain,0,train_probe,centre_frozen,16,124.65319402612339,0.210665987611385,0.2221803069114685,2.810781554986
plain,0,train_probe,centre_frozen,17,109.13102206349033,0.16244439692976484,0.2221803069114685,2.810781554986
plain,0,train_probe,centre_frozen,18,112.23959486573845,0.1786709644355374,0.2221803069114685,2.810781554986
plain,0,train_probe,centre_frozen,19,89.99501789375722,0.028161579634579853,0.2221803069114685,2.810781554986
plain,0,test_probe,saved,0,113.17353288790302,-0.049498832084007904,0.7621461749076843,7.343812965836728
plain,0,test_probe,saved,1,156.94726884142173,0.31758704301381885,0.7621461749076843,7.343812965836728
plain,0,test_probe,saved,2,82.19467672284831,-0.3398231746216074,0.7621461749076843,7.343812965836728
plain,0,test_probe,saved,3,153.26934474600833,-0.7370837138929047,0.7621461749076843,7.343812965836728
plain,0,test_probe,saved,4,81.45176717625591,-0.22810378884219426,0.7621461749076843,7.343812965836728
plain,0,test_probe,saved,5,111.84601692922868,-0.17136347667170343,0.7621461749076843,7.343812965836728
plain,0,test_probe,saved,6,170.80093061218258,1.3067767154691141,0.7621461749076843,7.343812965836728
plain,0,test_probe,saved,7,105.84090064134884,0.21333655927508105,0.7621461749076843,7.343812965836728
plain,0,test_probe,saved,8,145.9619097165435,-0.19695074497609047,0.7621461749076843,7.343812965836728
plain,0,test_probe,saved,9,114.94975995571434,-0.3106456649218678,0.7621461749076843,7.343812965836728
plain,0,test_probe,saved,10,107.93598409316068,-0.5610483341810454,0.7621461749076843,7.343812965836728
