method,seed,epoch,update,state_label,state,produced_state,next_update_state,equals_final,policy,split,centre_ce,centre_acc,S_eps0.1,n_dirs_eps0.1,S_eps0.25,n_dirs_eps0.25
resolution_max_b1_gaussian_conv,0,9,3519,produced,"r=24, G=0.7","r=24, G=0.7","r=24, G=0.6",False,saved,test_probe,0.7746568298339844,0.741,0.28814448242187496,10,2.1630188781738275,10
resolution_max_b1_gaussian_conv,0,9,3519,produced,"r=24, G=0.7","r=24, G=0.7","r=24, G=0.6",False,recalibrated,train_probe,0.6111329650878906,0.785,0.07141830444335938,10,0.47138033294677734,10
resolution_max_b1_gaussian_conv,0,9,3519,produced,"r=24, G=0.7","r=24, G=0.7","r=24, G=0.6",False,recalibrated,test_probe,0.7399639587402344,0.754,0.06888043975830081,10,0.43397950744628916,10
resolution_max_b1_gaussian_conv,0,9,3519,final,"r=32, G=0","r=24, G=0.7","r=24, G=0.6",True,saved,train_probe,4.613612060546875,0.191,0.3718680786132814,10,2.683258447265625,10
resolution_max_b1_gaussian_conv,0,9,3519,final,"r=32, G=0","r=24, G=0.7","r=24, G=0.6",True,saved,test_probe,4.5847529296875,0.207,0.36836287841796844,10,2.61955517578125,10
resolution_max_b1_gaussian_conv,0,9,3519,final,"r=32, G=0","r=24, G=0.7","r=24, G=0.6",True,recalibrated,train_probe,1.6662012329101563,0.405,0.0463341644287109,10,0.2524906005859375,10
resolution_max_b1_gaussian_conv,0,9,3519,final,"r=32, G=0","r=24, G=0.7","r=24, G=0.6",True,recalibrated,test_probe,1.7000636596679688,0.386,0.0446227081298828,10,0.24196257324218742,10
resolution_max_b1_gaussian_conv,0,12,4692,produced,"r=24, G=0.6","r=24, G=0.6","r=32, G=0.5",False,saved,train_probe,0.5260738220214843,0.812,0.2582851318359375,10,1.8940790985107419,10
resolution_max_b1_gaussian_conv,0,12,4692,produced,"r=24, G=0.6","r=24, G=0.6","r=32, G=0.5",False,saved,test_probe,0.6922208251953125,0.769,0.2393352722167969,10,1.8258454589843751,10
resolution_max_b1_gaussian_conv,0,12,4692,produced,"r=24, G=0.6","r=24, G=0.6","r=32, G=0.5",False,recalibrated,train_probe,0.5230520782470703,0.824,0.07565700531005856,10,0.47398615417480466,10
resolution_max_b1_gaussian_conv,0,12,4692,produced,"r=24, G=0.6","r=24, G=0.6","r=32, G=0.5",False,recalibrated,test_probe,0.6705953063964843,0.779,0.06064942321777347,10,0.4146829330444336,10
resolution_max_b1_gaussian_conv,0,12,4692,final,"r=32, G=0","r=24, G=0.6","r=32, G=0.5",True,saved,train_probe,3.0282493896484377,0.248,0.14638298950195291,10,1.150444580078125,10
resolution_max_b1_gaussian_conv,0,12,4692,final,"r=32, G=0","r=24, G=0.6","r=32, G=0.5",True,saved,test_probe,3.11470458984375,0.249,0.11949367675781249,10,1.0820199768066405,10
resolution_max_b1_gaussian_conv,0,12,4692,final,"r=32, G=0","r=24, G=0.6","r=32, G=0.5",True,recalibrated,train_probe,1.3401229248046875,0.544,0.07595907592773439,10,0.39128883056640623,10
resolution_max_b1_gaussian_conv,0,12,4692,final,"r=32, G=0","r=24, G=0.6","r=32, G=0.5",True,recalibrated,test_probe,1.398220703125,0.518,0.06840112915039061,10,0.37124899902343744,10
resolution_max_b1_gaussian_conv,0,18,7038,produced,"r=32, G=0.4","r=32, G=0.4","r=32, G=0.3",False,saved,train_probe,0.41790237426757815,0.855,0.3063227828979492,10,2.5252031097412106,10
resolution_max_b1_gaussian_conv,0,18,7038,produced,"r=32, G=0.4","r=32, G=0.4","r=32, G=0.3",False,saved,test_probe,0.5577601013183594,0.808,0.30028741455078123,10,2.4783381378173823,10
resolution_max_b1_gaussian_conv,0,18,7038,produced,"r=32, G=0.4","r=32, G=0.4","r=32, G=0.3",False,recalibrated,train_probe,0.41196722412109377,0.857,0.08360843429565429,10,0.5665422439575194,10
resolution_max_b1_gaussian_conv,0,18,7038,produced,"r=32, G=0.4","r=32, G=0.4","r=32, G=0.3",False,recalibrated,test_probe,0.5499944458007813,0.805,0.07000116577148434,10,0.5085760635375975,10
resolution_max_b1_gaussian_conv,0,18,7038,final,"r=32, G=0","r=32, G=0.4","r=32, G=0.3",True,saved,train_probe,0.7966978149414062,0.716,0.39375909423828126,10,2.8801043518066405,10
resolution_max_b1_gaussian_conv,0,18,7038,final,"r=32, G=0","r=32, G=0.4","r=32, G=0.3",True,saved,test_probe,0.8963218994140625,0.703,0.38242626953125003,10,2.8266188049316403,10
resolution_max_b1_gaussian_conv,0,18,7038,final,"r=32, G=0","r=32, G=0.4","r=32, G=0.3",True,recalibrated,train_probe,0.5450054016113282,0.824,0.08487571716308592,10,0.5299557998657226,10
resolution_max_b1_gaussian_conv,0,18,7038,final,"r=32, G=0","r=32, G=0.4","r=32, G=0.3",True,recalibrated,test_probe,0.6493305053710937,0.782,0.07147424621582035,10,0.4780266052246094,10
resolution_max_b1_gaussian_conv,0,21,8211,produced,"r=32, G=0.3","r=32, G=0.3","r=32, G=0",False,saved,train_probe,0.36200025939941405,0.878,0.28471745452880864,10,2.4211721954345706,10
resolution_max_b1_gaussian_conv,0,21,8211,produced,"r=32, G=0.3","r=32, G=0.3","r=32, G=0",False,saved,test_probe,0.5440566253662109,0.81,0.2731627532958985,10,2.353871926879883,10
resolution_max_b1_gaussian_conv,0,21,8211,produced,"r=32, G=0.3","r=32, G=0.3","r=32, G=0",False,recalibrated,train_probe,0.36275137329101564,0.882,0.08372712020874021,10,0.5372368850708008,10
resolution_max_b1_gaussian_conv,0,21,8211,produced,"r=32, G=0.3","r=32, G=0.3","r=32, G=0",False,recalibrated,test_probe,0.5427296447753907,0.81,0.06109190673828123,10,0.4515426300048828,10
resolution_max_b1_gaussian_conv,0,21,8211,final,"r=32, G=0","r=32, G=0.3","r=32, G=0",True,saved,train_probe,0.36440335083007813,0.879,0.2855567588806152,10,2.4215657745361328,10
resolution_max_b1_gaussian_conv,0,21,8211,final,"r=32, G=0","r=32, G=0.3","r=32, G=0",True,saved,test_probe,0.5466757507324219,0.809,0.27181195983886713,10,2.352349792480468,10
resolution_max_b1_gaussian_conv,0,21,8211,final,"r=32, G=0","r=32, G=0.3","r=32, G=0",True,recalibrated,train_probe,0.36736846923828126,0.878,0.08416359176635742,10,0.5349822967529296,10
resolution_max_b1_gaussian_conv,0,21,8211,final,"r=32, G=0","r=32, G=0.3","r=32, G=0",True,recalibrated,test_probe,0.5449421081542969,0.811,0.061333775329589814,10,0.4483182220458984,10
resolution_max_b1_gaussian_conv,0,30,11730,produced,"r=32, G=0","r=32, G=0",-,True,saved,train_probe,0.30663037109375,0.905,0.33096438217163077,10,2.7732138702392577,10
resolution_max_b1_gaussian_conv,0,30,11730,produced,"r=32, G=0","r=32, G=0",-,True,saved,test_probe,0.5324288635253906,0.817,0.3080046844482422,10,2.66945158996582,10
resolution_max_b1_gaussian_conv,0,30,11730,produced,"r=32, G=0","r=32, G=0",-,True,recalibrated,train_probe,0.30662591552734375,0.903,0.0982615409851074,10,0.6170397216796875,10
resolution_max_b1_gaussian_conv,0,30,11730,produced,"r=32, G=0","r=32, G=0",-,True,recalibrated,test_probe,0.5280258178710937,0.819,0.06770259399414068,10,0.5091287139892579,10
resolution_max_b1_gaussian_conv,0,30,11730,final,"r=32, G=0","r=32, G=0",-,True,saved,train_probe,0.30663037109375,0.905,0.33096438217163077,10,2.7732138702392577,10
resolution_max_b1_gaussian_conv,0,30,11730,final,"r=32, G=0","r=32, G=0",-,True,saved,test_probe,0.5324288635253906,0.817,0.3080046844482422,10,2.66945158996582,10
resolution_max_b1_gaussian_conv,0,30,11730,final,"r=32, G=0","r=32, G=0",-,True,recalibrated,train_probe,0.30662591552734375,0.903,0.0982615409851074,10,0.6170397216796875,10
resolution_max_b1_gaussian_conv,0,30,11730,final,"r=32, G=0","r=32, G=0",-,True,recalibrated,test_probe,0.5280258178710937,0.819,0.06770259399414068,10,0.5091287139892579,10
resolution_max_b1_gaussian_conv,1,3,1173,produced,"r=16, G=1","r=16, G=1","r=16, G=0.85",False,saved,train_probe,1.0667848510742188,0.601,0.4052213104248047,10,2.2950627075195316,10
resolution_max_b1_gaussian_conv,1,3,1173,produced,"r=16, G=1","r=16, G=1","r=16, G=0.85",False,saved,test_probe,1.1166162719726562,0.599,0.38177311401367187,10,2.25892509765625,10
resolution_max_b1_gaussian_conv,1,3,1173,produced,"r=16, G=1","r=16, G=1","r=16, G=0.85",False,recalibrated,train_probe,1.0358528442382813,0.619,0.08275108795166011,10,0.4754414550781251,10
resolution_max_b1_gaussian_conv,1,3,1173,produced,"r=16, G=1","r=16, G=1","r=16, G=0.85",False,recalibrated,test_probe,1.0937632446289063,0.593,0.07799206237792969,10,0.45147233581542956,10
resolution_max_b1_gaussian_conv,1,3,1173,final,"r=32, G=0","r=16, G=1","r=16, G=0.85",True,saved,train_probe,4.3462978515625,0.196,0.3024809082031246,10,2.221648986816406,10
resolution_max_b1_gaussian_conv,1,3,1173,final,"r=32, G=0","r=16, G=1","r=16, G=0.85",True,saved,test_probe,4.339418212890625,0.204,0.30260888671874964,10,2.2217461181640625,10
resolution_max_b1_gaussian_conv,1,3,1173,final,"r=32, G=0","r=16, G=1","r=16, G=0.85",True,recalibrated,train_probe,1.87827392578125,0.291,0.033068063354492264,10,0.18230876770019533,10
resolution_max_b1_gaussian_conv,1,3,1173,final,"r=32, G=0","r=16, G=1","r=16, G=0.85",True,recalibrated,test_probe,1.88350830078125,0.273,0.035296261596679576,10,0.1861844665527342,10
resolution_max_b1_gaussian_conv,1,6,2346,produced,"r=16, G=0.85","r=16, G=0.85","r=24, G=0.7",False,saved,train_probe,0.7534578247070313,0.742,0.26961351165771485,10,1.901403796386719,10
resolution_max_b1_gaussian_conv,1,6,2346,produced,"r=16, G=0.85","r=16, G=0.85","r=24, G=0.7",False,saved,test_probe,0.8504135437011718,0.696,0.24814061737060547,10,1.8401586395263674,10
resolution_max_b1_gaussian_conv,1,6,2346,produced,"r=16, G=0.85","r=16, G=0.85","r=24, G=0.7",False,recalibrated,train_probe,0.7467248840332031,0.742,0.06896413726806636,10,0.4557274200439453,10
resolution_max_b1_gaussian_conv,1,6,2346,produced,"r=16, G=0.85","r=16, G=0.85","r=24, G=0.7",False,recalibrated,test_probe,0.8400605163574218,0.701,0.06891980590820315,10,0.4234413238525391,10
resolution_max_b1_gaussian_conv,1,6,2346,final,"r=32, G=0","r=16, G=0.85","r=24, G=0.7",True,saved,train_probe,3.8102779541015623,0.128,0.1236457397460939,10,1.0278171875000002,10
resolution_max_b1_gaussian_conv,1,6,2346,final,"r=32, G=0","r=16, G=0.85","r=24, G=0.7",True,saved,test_probe,3.7947874755859377,0.118,0.13026351318359358,10,1.0473388122558591,10
resolution_max_b1_gaussian_conv,1,6,2346,final,"r=32, G=0","r=16, G=0.85","r=24, G=0.7",True,recalibrated,train_probe,1.6209683227539062,0.393,0.05494337768554684,10,0.29233908081054694,10
resolution_max_b1_gaussian_conv,1,6,2346,final,"r=32, G=0","r=16, G=0.85","r=24, G=0.7",True,recalibrated,test_probe,1.6556834716796875,0.373,0.05231331176757807,10,0.28756838684082026,10
resolution_max_b1_gaussian_conv,1,9,3519,produced,"r=24, G=0.7","r=24, G=0.7","r=24, G=0.6",False,saved,train_probe,0.6761556396484375,0.765,0.3880505508422851,10,2.752222326660157,10
resolution_max_b1_gaussian_conv,1,9,3519,produced,"r=24, G=0.7","r=24, G=0.7","r=24, G=0.6",False,saved,test_probe,0.7480316467285156,0.743,0.37793676300048834,10,2.714027279663086,10
resolution_max_b1_gaussian_conv,1,9,3519,produced,"r=24, G=0.7","r=24, G=0.7","r=24, G=0.6",False,recalibrated,train_probe,0.6552991027832031,0.759,0.09023183746337889,10,0.5879757904052735,10
resolution_max_b1_gaussian_conv,1,9,3519,produced,"r=24, G=0.7","r=24, G=0.7","r=24, G=0.6",False,recalibrated,test_probe,0.7279786071777343,0.746,0.09005779113769534,10,0.5555539520263673,10
resolution_max_b1_gaussian_conv,1,9,3519,final,"r=32, G=0","r=24, G=0.7","r=24, G=0.6",True,saved,train_probe,4.96160986328125,0.118,0.3301372314453122,10,2.4025126708984375,10
resolution_max_b1_gaussian_conv,1,9,3519,final,"r=32, G=0","r=24, G=0.7","r=24, G=0.6",True,saved,test_probe,4.85029248046875,0.118,0.3327168457031252,10,2.4043265991210943,10
resolution_max_b1_gaussian_conv,1,9,3519,final,"r=32, G=0","r=24, G=0.7","r=24, G=0.6",True,recalibrated,train_probe,1.562552001953125,0.462,0.06803153076171879,10,0.33872700195312505,10
resolution_max_b1_gaussian_conv,1,9,3519,final,"r=32, G=0","r=24, G=0.7","r=24, G=0.6",True,recalibrated,test_probe,1.589802001953125,0.45,0.05987873229980478,10,0.3243763641357422,10
resolution_max_b1_gaussian_conv,1,12,4692,produced,"r=24, G=0.6","r=24, G=0.6","r=32, G=0.5",False,saved,train_probe,0.5349801025390625,0.809,0.37633828277587894,10,2.7615840911865233,10
resolution_max_b1_gaussian_conv,1,12,4692,produced,"r=24, G=0.6","r=24, G=0.6","r=32, G=0.5",False,saved,test_probe,0.6528913879394531,0.776,0.3468695709228516,10,2.6531230468750002,10
resolution_max_b1_gaussian_conv,1,12,4692,produced,"r=24, G=0.6","r=24, G=0.6","r=32, G=0.5",False,recalibrated,train_probe,0.5200967559814453,0.811,0.09635476531982419,10,0.5960821441650391,10
resolution_max_b1_gaussian_conv,1,12,4692,produced,"r=24, G=0.6","r=24, G=0.6","r=32, G=0.5",False,recalibrated,test_probe,0.6408253173828125,0.779,0.08345163116455083,10,0.5232668548583985,10
resolution_max_b1_gaussian_conv,1,12,4692,final,"r=32, G=0","r=24, G=0.6","r=32, G=0.5",True,saved,train_probe,2.943685302734375,0.196,0.37096041870117213,10,2.105482775878906,10
resolution_max_b1_gaussian_conv,1,12,4692,final,"r=32, G=0","r=24, G=0.6","r=32, G=0.5",True,saved,test_probe,2.9280885009765627,0.201,0.36925122680664035,10,2.080282659912109,10
resolution_max_b1_gaussian_conv,1,12,4692,final,"r=32, G=0","r=24, G=0.6","r=32, G=0.5",True,recalibrated,train_probe,1.2273446044921874,0.609,0.0964063018798829,10,0.4871897766113282,10
resolution_max_b1_gaussian_conv,1,12,4692,final,"r=32, G=0","r=24, G=0.6","r=32, G=0.5",True,recalibrated,test_probe,1.2536142578125,0.584,0.08920424804687495,10,0.47197349853515613,10
resolution_max_b1_gaussian_conv,1,18,7038,produced,"r=32, G=0.4","r=32, G=0.4","r=32, G=0.3",False,saved,train_probe,0.39427580261230466,0.867,0.43415348663330083,10,3.528075604248047,10
resolution_max_b1_gaussian_conv,1,18,7038,produced,"r=32, G=0.4","r=32, G=0.4","r=32, G=0.3",False,saved,test_probe,0.5808771057128906,0.806,0.40079090118408206,10,3.387255743408203,10
resolution_max_b1_gaussian_conv,1,18,7038,produced,"r=32, G=0.4","r=32, G=0.4","r=32, G=0.3",False,recalibrated,train_probe,0.39086241149902345,0.87,0.11168194732666015,10,0.6823952987670899,10
resolution_max_b1_gaussian_conv,1,18,7038,produced,"r=32, G=0.4","r=32, G=0.4","r=32, G=0.3",False,recalibrated,test_probe,0.5734779052734374,0.807,0.08564772186279303,10,0.586256837463379,10
resolution_max_b1_gaussian_conv,1,18,7038,final,"r=32, G=0","r=32, G=0.4","r=32, G=0.3",True,saved,train_probe,0.6659862670898438,0.76,0.545914421081543,10,3.902721478271485,10
resolution_max_b1_gaussian_conv,1,18,7038,final,"r=32, G=0","r=32, G=0.4","r=32, G=0.3",True,saved,test_probe,0.8124874267578125,0.727,0.5270089050292969,10,3.795289532470703,10
resolution_max_b1_gaussian_conv,1,18,7038,final,"r=32, G=0","r=32, G=0.4","r=32, G=0.3",True,recalibrated,train_probe,0.524740234375,0.843,0.09867163696289069,10,0.5990120285034181,10
resolution_max_b1_gaussian_conv,1,18,7038,final,"r=32, G=0","r=32, G=0.4","r=32, G=0.3",True,recalibrated,test_probe,0.66002490234375,0.78,0.07958137512207034,10,0.5324410736083984,10
resolution_max_b1_gaussian_conv,1,21,8211,produced,"r=32, G=0.3","r=32, G=0.3","r=32, G=0",False,saved,train_probe,0.3643123779296875,0.881,0.4448746154785156,10,3.6976990936279295,10
resolution_max_b1_gaussian_conv,1,21,8211,produced,"r=32, G=0.3","r=32, G=0.3","r=32, G=0",False,saved,test_probe,0.5700822143554688,0.802,0.40681286010742185,10,3.531392538452148,10
resolution_max_b1_gaussian_conv,1,21,8211,produced,"r=32, G=0.3","r=32, G=0.3","r=32, G=0",False,recalibrated,train_probe,0.35992782592773437,0.881,0.11107074966430663,10,0.6646916305541991,10
resolution_max_b1_gaussian_conv,1,21,8211,produced,"r=32, G=0.3","r=32, G=0.3","r=32, G=0",False,recalibrated,test_probe,0.55981689453125,0.805,0.07865245056152338,10,0.5559401779174804,10
resolution_max_b1_gaussian_conv,1,21,8211,final,"r=32, G=0","r=32, G=0.3","r=32, G=0",True,saved,train_probe,0.36605482482910157,0.881,0.446642562866211,10,3.702415939331055,10
resolution_max_b1_gaussian_conv,1,21,8211,final,"r=32, G=0","r=32, G=0.3","r=32, G=0",True,saved,test_probe,0.5707705993652343,0.8,0.4090029998779297,10,3.5388545867919925,10
resolution_max_b1_gaussian_conv,1,21,8211,final,"r=32, G=0","r=32, G=0.3","r=32, G=0",True,recalibrated,train_probe,0.3663572540283203,0.885,0.10976643066406248,10,0.6563035232543946,10
resolution_max_b1_gaussian_conv,1,21,8211,final,"r=32, G=0","r=32, G=0.3","r=32, G=0",True,recalibrated,test_probe,0.5622990112304688,0.812,0.0775777374267578,10,0.5498320007324219,10
resolution_max_b1_gaussian_conv,1,30,11730,produced,"r=32, G=0","r=32, G=0",-,True,saved,train_probe,0.2933417663574219,0.913,0.49863472747802734,10,4.05992624206543,10
resolution_max_b1_gaussian_conv,1,30,11730,produced,"r=32, G=0","r=32, G=0",-,True,saved,test_probe,0.5529106140136719,0.803,0.4413993576049805,10,3.854459295654297,10
resolution_max_b1_gaussian_conv,1,30,11730,produced,"r=32, G=0","r=32, G=0",-,True,recalibrated,train_probe,0.2950891418457031,0.909,0.1322455757141113,10,0.7567267501831055,10
resolution_max_b1_gaussian_conv,1,30,11730,produced,"r=32, G=0","r=32, G=0",-,True,recalibrated,test_probe,0.5520675659179688,0.806,0.08831020050048825,10,0.6108637710571287,10
resolution_max_b1_gaussian_conv,1,30,11730,final,"r=32, G=0","r=32, G=0",-,True,saved,train_probe,0.2933417663574219,0.913,0.49863472747802734,10,4.05992624206543,10
resolution_max_b1_gaussian_conv,1,30,11730,final,"r=32, G=0","r=32, G=0",-,True,saved,test_probe,0.5529106140136719,0.803,0.4413993576049805,10,3.854459295654297,10
resolution_max_b1_gaussian_conv,1,30,11730,final,"r=32, G=0","r=32, G=0",-,True,recalibrated,train_probe,0.2950891418457031,0.909,0.1322455757141113,10,0.7567267501831055,10
resolution_max_b1_gaussian_conv,1,30,11730,final,"r=32, G=0","r=32, G=0",-,True,recalibrated,test_probe,0.5520675659179688,0.806,0.08831020050048825,10,0.6108637710571287,10
resolution_max_b1_gaussian_conv,2,3,1173,produced,"r=16, G=1","r=16, G=1","r=16, G=0.85",False,saved,train_probe,0.979761474609375,0.641,0.27030503234863285,10,1.650501043701172,10
resolution_max_b1_gaussian_conv,2,3,1173,produced,"r=16, G=1","r=16, G=1","r=16, G=0.85",False,saved,test_probe,1.07082275390625,0.618,0.25711481018066407,10,1.5872499969482419,10
resolution_max_b1_gaussian_conv,2,3,1173,produced,"r=16, G=1","r=16, G=1","r=16, G=0.85",False,recalibrated,train_probe,0.9635284729003907,0.646,0.08379787902832025,10,0.45288912658691405,10
resolution_max_b1_gaussian_conv,2,3,1173,produced,"r=16, G=1","r=16, G=1","r=16, G=0.85",False,recalibrated,test_probe,1.0504791259765625,0.62,0.0862168243408203,10,0.43907552490234386,10
resolution_max_b1_gaussian_conv,2,3,1173,final,"r=32, G=0","r=16, G=1","r=16, G=0.85",True,saved,train_probe,4.4831865234375,0.167,0.39659506225585905,10,2.904198498535156,10
resolution_max_b1_gaussian_conv,2,3,1173,final,"r=32, G=0","r=16, G=1","r=16, G=0.85",True,saved,test_probe,4.41381591796875,0.169,0.38931386108398397,10,2.869417199707031,10
resolution_max_b1_gaussian_conv,2,3,1173,final,"r=32, G=0","r=16, G=1","r=16, G=0.85",True,recalibrated,train_probe,1.84456982421875,0.291,0.03560208435058589,10,0.18520902099609365,10
resolution_max_b1_gaussian_conv,2,3,1173,final,"r=32, G=0","r=16, G=1","r=16, G=0.85",True,recalibrated,test_probe,1.8336196899414063,0.283,0.03774714050292962,10,0.18921298217773425,10
resolution_max_b1_gaussian_conv,2,6,2346,produced,"r=16, G=0.85","r=16, G=0.85","r=24, G=0.7",False,saved,train_probe,0.708016845703125,0.758,0.23004134368896492,10,1.4724616882324217,10
resolution_max_b1_gaussian_conv,2,6,2346,produced,"r=16, G=0.85","r=16, G=0.85","r=24, G=0.7",False,saved,test_probe,0.8415161743164062,0.709,0.2253021270751953,10,1.41630622253418,10
resolution_max_b1_gaussian_conv,2,6,2346,produced,"r=16, G=0.85","r=16, G=0.85","r=24, G=0.7",False,recalibrated,train_probe,0.6987175598144532,0.762,0.08021791687011717,10,0.45280812377929686,10
resolution_max_b1_gaussian_conv,2,6,2346,produced,"r=16, G=0.85","r=16, G=0.85","r=24, G=0.7",False,recalibrated,test_probe,0.82070068359375,0.695,0.07526748809814451,10,0.4229791381835938,10
resolution_max_b1_gaussian_conv,2,6,2346,final,"r=32, G=0","r=16, G=0.85","r=24, G=0.7",True,saved,train_probe,3.606513916015625,0.213,0.22437924194335915,10,1.5925832885742186,10
resolution_max_b1_gaussian_conv,2,6,2346,final,"r=32, G=0","r=16, G=0.85","r=24, G=0.7",True,saved,test_probe,3.532654052734375,0.217,0.2253024536132812,10,1.5843635314941404,10
resolution_max_b1_gaussian_conv,2,6,2346,final,"r=32, G=0","r=16, G=0.85","r=24, G=0.7",True,recalibrated,train_probe,1.5375096435546876,0.469,0.06369966125488273,10,0.30407165222167964,10
resolution_max_b1_gaussian_conv,2,6,2346,final,"r=32, G=0","r=16, G=0.85","r=24, G=0.7",True,recalibrated,test_probe,1.541739990234375,0.45,0.06063263549804696,10,0.2969451385498048,10
resolution_max_b1_gaussian_conv,2,9,3519,produced,"r=24, G=0.7","r=24, G=0.7","r=24, G=0.6",False,saved,train_probe,0.6406350402832032,0.776,0.3035870864868163,10,2.208189566040039,10
resolution_max_b1_gaussian_conv,2,9,3519,produced,"r=24, G=0.7","r=24, G=0.7","r=24, G=0.6",False,saved,test_probe,0.7173063049316406,0.749,0.2864074188232423,10,2.1455725524902345,10
resolution_max_b1_gaussian_conv,2,9,3519,produced,"r=24, G=0.7","r=24, G=0.7","r=24, G=0.6",False,recalibrated,train_probe,0.6218771667480468,0.778,0.10866341857910163,10,0.5822052917480469,10
resolution_max_b1_gaussian_conv,2,9,3519,produced,"r=24, G=0.7","r=24, G=0.7","r=24, G=0.6",False,recalibrated,test_probe,0.688921875,0.75,0.09527145538330076,10,0.5443456405639648,10
resolution_max_b1_gaussian_conv,2,9,3519,final,"r=32, G=0","r=24, G=0.7","r=24, G=0.6",True,saved,train_probe,3.9512607421875,0.249,0.5064807861328126,10,3.1250797363281255,10
resolution_max_b1_gaussian_conv,2,9,3519,final,"r=32, G=0","r=24, G=0.7","r=24, G=0.6",True,saved,test_probe,3.93729541015625,0.239,0.47181832885742186,10,3.0201389526367186,10
resolution_max_b1_gaussian_conv,2,9,3519,final,"r=32, G=0","r=24, G=0.7","r=24, G=0.6",True,recalibrated,train_probe,1.5661753540039063,0.45,0.05642492675781248,10,0.3060031463623045,10
resolution_max_b1_gaussian_conv,2,9,3519,final,"r=32, G=0","r=24, G=0.7","r=24, G=0.6",True,recalibrated,test_probe,1.5566488037109374,0.446,0.05856438903808603,10,0.3091227264404298,10
resolution_max_b1_gaussian_conv,2,12,4692,produced,"r=24, G=0.6","r=24, G=0.6","r=32, G=0.5",False,saved,train_probe,0.5131208801269531,0.816,0.33357098846435546,10,2.636592739868164,10
resolution_max_b1_gaussian_conv,2,12,4692,produced,"r=24, G=0.6","r=24, G=0.6","r=32, G=0.5",False,saved,test_probe,0.6519014892578125,0.767,0.30862842102050775,10,2.5390695068359377,10
resolution_max_b1_gaussian_conv,2,12,4692,produced,"r=24, G=0.6","r=24, G=0.6","r=32, G=0.5",False,recalibrated,train_probe,0.49972674560546876,0.811,0.09259610443115236,10,0.5577060821533204,10
resolution_max_b1_gaussian_conv,2,12,4692,produced,"r=24, G=0.6","r=24, G=0.6","r=32, G=0.5",False,recalibrated,test_probe,0.6408884582519532,0.774,0.0797970611572265,10,0.49568114166259764,10
resolution_max_b1_gaussian_conv,2,12,4692,final,"r=32, G=0","r=24, G=0.6","r=32, G=0.5",True,saved,train_probe,3.8330997314453126,0.25,0.42593358154296884,10,2.6183304016113285,10
resolution_max_b1_gaussian_conv,2,12,4692,final,"r=32, G=0","r=24, G=0.6","r=32, G=0.5",True,saved,test_probe,3.830775390625,0.256,0.41016881103515646,10,2.5581880065917977,10
resolution_max_b1_gaussian_conv,2,12,4692,final,"r=32, G=0","r=24, G=0.6","r=32, G=0.5",True,recalibrated,train_probe,1.2839404296875,0.556,0.08082756958007793,10,0.44395140075683576,10
resolution_max_b1_gaussian_conv,2,12,4692,final,"r=32, G=0","r=24, G=0.6","r=32, G=0.5",True,recalibrated,test_probe,1.3050645751953125,0.56,0.08077655029296879,10,0.43509076538085933,10
resolution_max_b1_gaussian_conv,2,18,7038,produced,"r=32, G=0.4","r=32, G=0.4","r=32, G=0.3",False,saved,train_probe,0.4105768432617187,0.864,0.37155185546875,10,3.336771743774414,10
resolution_max_b1_gaussian_conv,2,18,7038,produced,"r=32, G=0.4","r=32, G=0.4","r=32, G=0.3",False,saved,test_probe,0.5594770660400391,0.807,0.34390316619873046,10,3.199451788330078,10
resolution_max_b1_gaussian_conv,2,18,7038,produced,"r=32, G=0.4","r=32, G=0.4","r=32, G=0.3",False,recalibrated,train_probe,0.39666018676757814,0.865,0.09909995880126951,10,0.6607461624145509,10
resolution_max_b1_gaussian_conv,2,18,7038,produced,"r=32, G=0.4","r=32, G=0.4","r=32, G=0.3",False,recalibrated,test_probe,0.5516972808837891,0.813,0.08499259033203121,10,0.5773203506469725,10
resolution_max_b1_gaussian_conv,2,18,7038,final,"r=32, G=0","r=32, G=0.4","r=32, G=0.3",True,saved,train_probe,0.691021484375,0.769,0.5344119979858399,10,3.984633709716797,10
resolution_max_b1_gaussian_conv,2,18,7038,final,"r=32, G=0","r=32, G=0.4","r=32, G=0.3",True,saved,test_probe,0.8260636291503907,0.714,0.4985834838867187,10,3.851494659423828,10
resolution_max_b1_gaussian_conv,2,18,7038,final,"r=32, G=0","r=32, G=0.4","r=32, G=0.3",True,recalibrated,train_probe,0.5197311401367187,0.847,0.09584636688232424,10,0.5916937454223633,10
resolution_max_b1_gaussian_conv,2,18,7038,final,"r=32, G=0","r=32, G=0.4","r=32, G=0.3",True,recalibrated,test_probe,0.6318586120605468,0.783,0.07946382293701175,10,0.5187144882202148,10
resolution_max_b1_gaussian_conv,2,21,8211,produced,"r=32, G=0.3","r=32, G=0.3","r=32, G=0",False,saved,train_probe,0.35485467529296877,0.885,0.38990520858764643,10,3.250462759399414,10
resolution_max_b1_gaussian_conv,2,21,8211,produced,"r=32, G=0.3","r=32, G=0.3","r=32, G=0",False,saved,test_probe,0.5425082702636719,0.815,0.3531653884887695,10,3.1017234375,10
resolution_max_b1_gaussian_conv,2,21,8211,produced,"r=32, G=0.3","r=32, G=0.3","r=32, G=0",False,recalibrated,train_probe,0.3496387481689453,0.888,0.10820470962524416,10,0.6632636032104492,10
