method,seed,a,b,bn_policy,train_probe_ce,test_probe_ce,train_probe_acc,test_probe_acc,source,train_probe_ce_centred,test_probe_ce_centred
plain,0,-0.475,0.375,centre_frozen,26.3616220703125,25.720552734375,0.1,0.104,geometry_final:cfgrid__plain__seed0.jsonl,26.13944175720215,24.96352233886719
plain,0,-0.475,0.4,pointwise,3.367359619140625,3.500333251953125,0.226,0.197,v3:grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl,3.1451793060302733,2.7433028564453124
plain,0,-0.475,0.4,centre_frozen,28.133751953125,27.435755859375,0.096,0.101,geometry_final:cfgrid__plain__seed0.jsonl,27.91157164001465,26.67872546386719
plain,0,-0.475,0.425,pointwise,3.411485107421875,3.55501953125,0.219,0.2,v3:grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl,3.189304794311523,2.7979891357421875
plain,0,-0.475,0.425,centre_frozen,30.1078623046875,29.29683984375,0.097,0.098,geometry_final:cfgrid__plain__seed0.jsonl,29.88568199157715,28.53980944824219
plain,0,-0.475,0.45,pointwise,3.45006787109375,3.599935302734375,0.219,0.197,v3:grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl,3.227887557983398,2.842904907226562
plain,0,-0.475,0.45,centre_frozen,32.2874951171875,31.366244140625,0.094,0.102,geometry_final:cfgrid__plain__seed0.jsonl,32.06531480407715,30.609213745117188
plain,0,-0.475,0.475,pointwise,3.47978955078125,3.634827392578125,0.217,0.195,v3:grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl,3.2576092376708985,2.8777969970703126
plain,0,-0.475,0.475,centre_frozen,34.84228515625,33.782794921875,0.091,0.107,geometry_final:cfgrid__plain__seed0.jsonl,34.62010484313965,33.02576452636719
plain,0,-0.475,0.5,pointwise,3.5029566650390627,3.663431640625,0.216,0.195,v3:grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl,3.280776351928711,2.9064012451171872
plain,0,-0.475,0.5,centre_frozen,38.03133203125,36.77642578125,0.087,0.114,geometry_final:cfgrid__plain__seed0.jsonl,37.80915171813965,36.019395385742186
plain,0,-0.45,-0.5,pointwise,4.238489990234375,4.267425048828125,0.15,0.149,v3:grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl,4.016309677124023,3.5103946533203123
plain,0,-0.45,-0.5,centre_frozen,29.9108798828125,30.10578125,0.114,0.116,geometry_final:cfgrid__plain__seed0.jsonl,29.688699569702152,29.348750854492188
plain,0,-0.45,-0.475,pointwise,4.1288349609375,4.164587646484375,0.155,0.15,v3:grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl,3.906654647827148,3.407557250976563
plain,0,-0.45,-0.475,centre_frozen,28.299732421875,28.4786728515625,0.118,0.12,geometry_final:cfgrid__plain__seed0.jsonl,28.07755210876465,27.72164245605469
plain,0,-0.45,-0.45,pointwise,4.021352905273438,4.06460693359375,0.164,0.157,v3:grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl,3.799172592163086,3.3075765380859377
plain,0,-0.45,-0.45,centre_frozen,26.68628515625,26.890013671875,0.122,0.121,geometry_final:cfgrid__plain__seed0.jsonl,26.46410484313965,26.132983276367188
plain,0,-0.45,-0.425,pointwise,3.91562744140625,3.964043212890625,0.163,0.166,v3:grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl,3.6934471282958983,3.2070128173828123
plain,0,-0.45,-0.425,centre_frozen,25.09318359375,25.3353251953125,0.123,0.126,geometry_final:cfgrid__plain__seed0.jsonl,24.87100328063965,24.578294799804688
plain,0,-0.45,-0.4,pointwise,3.818007568359375,3.8654796142578123,0.17,0.173,v3:grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl,3.595827255249023,3.1084492187499997
plain,0,-0.45,-0.4,centre_frozen,23.49390625,23.78324609375,0.126,0.129,geometry_final:cfgrid__plain__seed0.jsonl,23.27172593688965,23.02621569824219
plain,0,-0.45,-0.375,pointwise,3.721621826171875,3.7719598388671876,0.181,0.184,v3:grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl,3.4994415130615235,3.014929443359375
plain,0,-0.45,-0.375,centre_frozen,21.911734375,22.2158466796875,0.13,0.134,geometry_final:cfgrid__plain__seed0.jsonl,21.689554061889652,21.458816284179687
plain,0,-0.45,-0.35,pointwise,3.621771728515625,3.674518310546875,0.195,0.191,v3:grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl,3.3995914154052733,2.9174879150390622
plain,0,-0.45,-0.35,centre_frozen,20.349041015625,20.6474775390625,0.128,0.131,geometry_final:cfgrid__plain__seed0.jsonl,20.12686070251465,19.890447143554688
plain,0,-0.45,-0.325,pointwise,3.5270604248046875,3.5790682373046874,0.198,0.203,v3:grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl,3.304880111694336,2.822037841796875
plain,0,-0.45,-0.325,centre_frozen,18.8246865234375,19.082841796875,0.135,0.132,geometry_final:cfgrid__plain__seed0.jsonl,18.60250621032715,18.32581140136719
plain,0,-0.45,-0.3,pointwise,3.44160498046875,3.48745068359375,0.209,0.207,v3:grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl,3.2194246673583984,2.7304202880859374
plain,0,-0.45,-0.3,centre_frozen,17.3561904296875,17.5581025390625,0.142,0.136,geometry_final:cfgrid__plain__seed0.jsonl,17.13401011657715,16.801072143554688
plain,0,-0.45,-0.275,pointwise,3.3570848388671877,3.3977193603515623,0.218,0.201,v3:grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl,3.134904525756836,2.6406889648437497
plain,0,-0.45,-0.275,centre_frozen,15.9716884765625,16.11970703125,0.148,0.138,geometry_final:cfgrid__plain__seed0.jsonl,15.749508163452148,15.36267663574219
plain,0,-0.45,-0.25,pointwise,3.28212890625,3.3133458251953125,0.225,0.216,v3:grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl,3.0599485931396484,2.5563154296875
plain,0,-0.45,-0.25,centre_frozen,14.6832841796875,14.76947802734375,0.148,0.141,geometry_final:cfgrid__plain__seed0.jsonl,14.46110386657715,14.012447631835938
plain,0,-0.45,-0.225,pointwise,3.20632666015625,3.230171142578125,0.23,0.223,v3:grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl,2.984146347045898,2.4731407470703126
plain,0,-0.45,-0.225,centre_frozen,13.540525390625,13.56294384765625,0.145,0.145,geometry_final:cfgrid__plain__seed0.jsonl,13.318345077514648,12.805913452148438
plain,0,-0.45,-0.2,pointwise,3.135931884765625,3.1552154541015627,0.239,0.229,v3:grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl,2.9137515716552733,2.39818505859375
plain,0,-0.45,-0.2,centre_frozen,12.56677880859375,12.5610478515625,0.145,0.151,geometry_final:cfgrid__plain__seed0.jsonl,12.344598495483398,11.804017456054689
plain,0,-0.45,-0.175,pointwise,3.0691741943359374,3.0892371826171874,0.25,0.238,v3:grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl,2.8469938812255857,2.332206787109375
plain,0,-0.45,-0.175,centre_frozen,11.82901171875,11.809232421875,0.148,0.141,geometry_final:cfgrid__plain__seed0.jsonl,11.606831405639648,11.052202026367189
plain,0,-0.45,-0.15,pointwise,3.0175087890625,3.0233349609375,0.262,0.252,v3:grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl,2.7953284759521484,2.2663045654296874
plain,0,-0.45,-0.15,centre_frozen,11.36656494140625,11.34123681640625,0.145,0.137,geometry_final:cfgrid__plain__seed0.jsonl,11.144384628295898,10.584206420898438
plain,0,-0.45,-0.125,pointwise,2.981640380859375,2.9648096923828127,0.277,0.268,v3:grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl,2.7594600677490235,2.207779296875
plain,0,-0.45,-0.125,centre_frozen,11.1231943359375,11.10249658203125,0.136,0.13,geometry_final:cfgrid__plain__seed0.jsonl,10.901014022827148,10.345466186523439
plain,0,-0.45,-0.1,pointwise,2.95775,2.9113775634765626,0.279,0.278,v3:grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl,2.735569686889648,2.15434716796875
plain,0,-0.45,-0.1,centre_frozen,11.058796875,11.0242744140625,0.133,0.123,geometry_final:cfgrid__plain__seed0.jsonl,10.836616561889649,10.267244018554688
plain,0,-0.45,-0.075,pointwise,2.93277392578125,2.86208251953125,0.285,0.287,v3:grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl,2.7105936126708983,2.1050521240234374
plain,0,-0.45,-0.075,centre_frozen,11.12391357421875,11.08304443359375,0.132,0.109,geometry_final:cfgrid__plain__seed0.jsonl,10.901733261108399,10.326014038085939
plain,0,-0.45,-0.05,pointwise,2.9066348876953123,2.8152647705078127,0.308,0.297,v3:grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl,2.6844545745849606,2.058234375
plain,0,-0.45,-0.05,centre_frozen,11.2954501953125,11.231484375,0.13,0.108,geometry_final:cfgrid__plain__seed0.jsonl,11.073269882202148,10.47445397949219
plain,0,-0.45,-0.025,pointwise,2.884439697265625,2.78023876953125,0.312,0.299,v3:grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl,2.6622593841552735,2.0232083740234375
plain,0,-0.45,-0.025,centre_frozen,11.544236328125,11.420341796875,0.122,0.117,geometry_final:cfgrid__plain__seed0.jsonl,11.322056015014649,10.663311401367189
plain,0,-0.45,0.0,pointwise,2.874954833984375,2.7539210205078124,0.318,0.297,v3:grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl,2.6527745208740234,1.9968906249999998
plain,0,-0.45,0.0,centre_frozen,11.83787939453125,11.649884765625,0.118,0.115,geometry_final:cfgrid__plain__seed0.jsonl,11.615699081420898,10.892854370117188
plain,0,-0.45,0.025,pointwise,2.8698865966796876,2.7462252197265626,0.318,0.301,v3:grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl,2.647706283569336,1.98919482421875
plain,0,-0.45,0.025,centre_frozen,12.16016552734375,11.922095703125,0.108,0.117,geometry_final:cfgrid__plain__seed0.jsonl,11.937985214233398,11.165065307617189
plain,0,-0.45,0.05,pointwise,2.8693785400390626,2.7564971923828123,0.311,0.297,v3:grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl,2.647198226928711,1.9994667968749997
plain,0,-0.45,0.05,centre_frozen,12.5222724609375,12.2336025390625,0.104,0.121,geometry_final:cfgrid__plain__seed0.jsonl,12.300092147827149,11.476572143554689
plain,0,-0.45,0.075,pointwise,2.8768544921875,2.7796661376953127,0.313,0.29,v3:grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl,2.654674179077148,2.0226357421875
plain,0,-0.45,0.075,centre_frozen,12.93812548828125,12.593056640625,0.108,0.12,geometry_final:cfgrid__plain__seed0.jsonl,12.715945175170898,11.83602624511719
plain,0,-0.45,0.1,pointwise,2.89495068359375,2.8088131103515623,0.311,0.286,v3:grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl,2.6727703704833985,2.0517827148437497
plain,0,-0.45,0.1,centre_frozen,13.42949658203125,13.03166552734375,0.102,0.121,geometry_final:cfgrid__plain__seed0.jsonl,13.207316268920898,12.274635131835938
plain,0,-0.45,0.125,pointwise,2.9170340576171876,2.84497509765625,0.314,0.282,v3:grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl,2.694853744506836,2.0879447021484374
plain,0,-0.45,0.125,centre_frozen,13.986970703125,13.5604833984375,0.108,0.124,geometry_final:cfgrid__plain__seed0.jsonl,13.764790390014648,12.803453002929688
plain,0,-0.45,0.15,pointwise,2.9381610107421876,2.884044677734375,0.306,0.278,v3:grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl,2.715980697631836,2.1270142822265625
plain,0,-0.45,0.15,centre_frozen,14.62147216796875,14.180009765625,0.111,0.129,geometry_final:cfgrid__plain__seed0.jsonl,14.399291854858399,13.422979370117188
plain,0,-0.45,0.175,pointwise,2.955595458984375,2.920072265625,0.299,0.274,v3:grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl,2.7334151458740235,2.1630418701171874
plain,0,-0.45,0.175,centre_frozen,15.32144482421875,14.88380322265625,0.112,0.129,geometry_final:cfgrid__plain__seed0.jsonl,15.099264511108398,14.126772827148438
plain,0,-0.45,0.2,pointwise,2.984877685546875,2.957192138671875,0.296,0.272,v3:grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl,2.762697372436523,2.2001617431640623
plain,0,-0.45,0.2,centre_frozen,16.0892373046875,15.66979541015625,0.113,0.126,geometry_final:cfgrid__plain__seed0.jsonl,15.867056991577149,14.91276501464844
plain,0,-0.45,0.225,pointwise,3.0253885498046875,3.0010760498046873,0.291,0.259,v3:grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl,2.803208236694336,2.2440456542968747
plain,0,-0.45,0.225,centre_frozen,16.931947265625,16.52363525390625,0.115,0.129,geometry_final:cfgrid__plain__seed0.jsonl,16.70976695251465,15.766604858398438
plain,0,-0.45,0.25,pointwise,3.0682705078125,3.05348388671875,0.278,0.249,v3:grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl,2.8460901947021484,2.2964534912109373
plain,0,-0.45,0.25,centre_frozen,17.86440234375,17.433568359375,0.116,0.123,geometry_final:cfgrid__plain__seed0.jsonl,17.64222203063965,16.676537963867187
plain,0,-0.45,0.275,pointwise,3.1085028076171874,3.1200848388671876,0.273,0.242,v3:grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl,2.8863224945068358,2.363054443359375
plain,0,-0.45,0.275,centre_frozen,18.872916015625,18.421486328125,0.112,0.117,geometry_final:cfgrid__plain__seed0.jsonl,18.650735702514652,17.664455932617187
plain,0,-0.45,0.3,pointwise,3.14950244140625,3.194973876953125,0.264,0.236,v3:grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl,2.927322128295898,2.4379434814453123
plain,0,-0.45,0.3,centre_frozen,19.97060546875,19.470109375,0.111,0.112,geometry_final:cfgrid__plain__seed0.jsonl,19.74842515563965,18.713078979492188
plain,0,-0.45,0.325,pointwise,3.196817626953125,3.2701546630859375,0.261,0.229,v3:grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl,2.9746373138427735,2.513124267578125
plain,0,-0.45,0.325,centre_frozen,21.1560625,20.6071787109375,0.107,0.109,geometry_final:cfgrid__plain__seed0.jsonl,20.93388218688965,19.85014831542969
plain,0,-0.45,0.35,pointwise,3.246407958984375,3.343156982421875,0.25,0.217,v3:grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl,3.0242276458740234,2.5861265869140624
plain,0,-0.45,0.35,centre_frozen,22.4503955078125,21.86284765625,0.104,0.108,geometry_final:cfgrid__plain__seed0.jsonl,22.228215194702152,21.10581726074219
plain,0,-0.45,0.375,pointwise,3.2989150390625,3.4082154541015623,0.243,0.204,v3:grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl,3.0767347259521483,2.6511850585937498
plain,0,-0.45,0.375,centre_frozen,23.8881748046875,23.24504296875,0.099,0.109,geometry_final:cfgrid__plain__seed0.jsonl,23.665994491577152,22.488012573242187
plain,0,-0.45,0.4,pointwise,3.3474339599609375,3.4624542236328124,0.229,0.204,v3:grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl,3.125253646850586,2.705423828125
plain,0,-0.45,0.4,centre_frozen,25.4731298828125,24.7724140625,0.096,0.11,geometry_final:cfgrid__plain__seed0.jsonl,25.25094956970215,24.01538366699219
plain,0,-0.45,0.425,pointwise,3.390330810546875,3.5125216064453126,0.222,0.206,v3:grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl,3.1681504974365233,2.7554912109375
plain,0,-0.45,0.425,centre_frozen,27.2511123046875,26.451091796875,0.094,0.108,geometry_final:cfgrid__plain__seed0.jsonl,27.02893199157715,25.69406140136719
plain,0,-0.45,0.45,pointwise,3.430691162109375,3.55573681640625,0.22,0.199,v3:grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl,3.2085108489990235,2.7987064208984376
plain,0,-0.45,0.45,centre_frozen,29.283720703125,28.415486328125,0.091,0.107,geometry_final:cfgrid__plain__seed0.jsonl,29.06154039001465,27.658455932617187
plain,0,-0.45,0.475,pointwise,3.459303466796875,3.591449462890625,0.22,0.198,v3:grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl,3.2371231536865235,2.8344190673828122
plain,0,-0.45,0.475,centre_frozen,31.8105693359375,30.8035986328125,0.092,0.121,geometry_final:cfgrid__plain__seed0.jsonl,31.58838902282715,30.046568237304687
plain,0,-0.45,0.5,pointwise,3.4782552490234373,3.6241337890625,0.217,0.196,v3:grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl,3.2560749359130856,2.8671033935546872
plain,0,-0.45,0.5,centre_frozen,35.03071875,33.839771484375,0.093,0.122,geometry_final:cfgrid__plain__seed0.jsonl,34.80853843688965,33.08274108886719
plain,0,-0.425,-0.5,pointwise,4.16289794921875,4.184598388671875,0.153,0.15,v3:grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl,3.940717636108398,3.427567993164063
plain,0,-0.425,-0.5,centre_frozen,28.565521484375,28.8185908203125,0.118,0.119,geometry_final:cfgrid__plain__seed0.jsonl,28.34334117126465,28.06156042480469
plain,0,-0.425,-0.475,pointwise,4.046809814453125,4.075834594726563,0.161,0.159,v3:grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl,3.8246295013427734,3.31880419921875
plain,0,-0.425,-0.475,centre_frozen,27.048716796875,27.2817265625,0.122,0.121,geometry_final:cfgrid__plain__seed0.jsonl,26.82653648376465,26.52469616699219
plain,0,-0.425,-0.45,pointwise,3.933811279296875,3.9704945068359376,0.169,0.167,v3:grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl,3.711630966186523,3.213464111328125
plain,0,-0.425,-0.45,centre_frozen,25.548650390625,25.798591796875,0.124,0.126,geometry_final:cfgrid__plain__seed0.jsonl,25.32647007751465,25.04156140136719
plain,0,-0.425,-0.425,pointwise,3.8233077392578125,3.867280029296875,0.173,0.175,v3:grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl,3.601127426147461,3.1102496337890626
plain,0,-0.425,-0.425,centre_frozen,24.0627333984375,24.3403818359375,0.127,0.13,geometry_final:cfgrid__plain__seed0.jsonl,23.84055308532715,23.583351440429688
plain,0,-0.425,-0.4,pointwise,3.71222998046875,3.758432861328125,0.176,0.187,v3:grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl,3.4900496673583983,3.0014024658203122
plain,0,-0.425,-0.4,centre_frozen,22.5720439453125,22.8855673828125,0.125,0.129,geometry_final:cfgrid__plain__seed0.jsonl,22.34986363220215,22.128536987304688
plain,0,-0.425,-0.375,pointwise,3.6063958740234376,3.659061279296875,0.186,0.194,v3:grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl,3.384215560913086,2.9020308837890623
plain,0,-0.425,-0.375,centre_frozen,21.0938046875,21.429119140625,0.128,0.131,geometry_final:cfgrid__plain__seed0.jsonl,20.87162437438965,20.67208874511719
plain,0,-0.425,-0.35,pointwise,3.50199462890625,3.5617647705078124,0.195,0.208,v3:grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl,3.2798143157958983,2.804734375
plain,0,-0.425,-0.35,centre_frozen,19.6431162109375,19.946185546875,0.126,0.13,geometry_final:cfgrid__plain__seed0.jsonl,19.42093589782715,19.18915515136719
plain,0,-0.425,-0.325,pointwise,3.4005408935546875,3.4634385986328127,0.211,0.216,v3:grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl,3.178360580444336,2.706408203125
plain,0,-0.425,-0.325,centre_frozen,18.22295703125,18.470185546875,0.132,0.129,geometry_final:cfgrid__plain__seed0.jsonl,18.00077671813965,17.71315515136719
plain,0,-0.425,-0.3,pointwise,3.3087620849609376,3.3696932373046873,0.221,0.22,v3:grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl,3.086581771850586,2.6126628417968747
plain,0,-0.425,-0.3,centre_frozen,16.862828125,17.0358076171875,0.132,0.129,geometry_final:cfgrid__plain__seed0.jsonl,16.64064781188965,16.27877722167969
plain,0,-0.425,-0.275,pointwise,3.2189390869140624,3.2779801025390625,0.229,0.225,v3:grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl,2.9967587738037107,2.52094970703125
plain,0,-0.425,-0.275,centre_frozen,15.58094140625,15.67923876953125,0.136,0.132,geometry_final:cfgrid__plain__seed0.jsonl,15.358761093139648,14.922208374023437
plain,0,-0.425,-0.25,pointwise,3.1362781982421875,3.189395751953125,0.241,0.228,v3:grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl,2.9140978851318358,2.4323653564453123
plain,0,-0.425,-0.25,centre_frozen,14.37176513671875,14.4081337890625,0.138,0.13,geometry_final:cfgrid__plain__seed0.jsonl,14.149584823608398,13.651103393554688
plain,0,-0.425,-0.225,pointwise,3.0580009765625,3.0980819091796876,0.238,0.238,v3:grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl,2.8358206634521483,2.341051513671875
plain,0,-0.425,-0.225,centre_frozen,13.25514794921875,13.2536884765625,0.14,0.134,geometry_final:cfgrid__plain__seed0.jsonl,13.032967636108399,12.496658081054688
plain,0,-0.425,-0.2,pointwise,2.9838516845703125,3.0173966064453124,0.255,0.243,v3:grid__plain__seed0__epoch_030__r-_G-__probes__f32.jsonl,2.7616713714599608,2.2603662109375
plain,0,-0.425,-0.2,centre_frozen,12.300259765625,12.26872900390625,0.15,0.138,geometry_final:cfgrid__plain__seed0.jsonl,12.078079452514649,11.511698608398438
