campaign,policy,split,contrast,arm_a,arm_b,n_pairs,seeds,acc_diff_seed0_pp,acc_diff_seed1_pp,acc_diff_seed2_pp,acc_diff_mean_pp,acc_diff_sd_pp,acc_n_positive,acc_n_negative,acc_n_zero,ce_diff_seed0,ce_diff_seed1,ce_diff_seed2,ce_diff_mean,ce_diff_sd,ce_n_lower,ce_n_higher
historical_sgd_30,P1,test,RG - SDPoint,resolution_max_b1_gaussian_conv,sdpoint,3,"0,1,2",1.8799999999999928,1.8100000000000005,1.7199999999999993,1.803333333333331,0.08020806277010337,3,0,0,-0.04748459167480468,-0.05089432525634774,-0.04069802093505859,-0.046358979288737,0.0051905113318281735,3,0
historical_sgd_30,P1,test,G - CBS-pub,gaussian_postrelu,cbs_published_schedule,3,"0,1,2",2.4599999999999955,2.100000000000002,1.2299999999999978,1.9299999999999982,0.6323764701504947,3,0,0,-0.06866357574462889,-0.05499822082519534,-0.03868491821289066,-0.0541155715942383,0.015008806718057006,3,0
historical_sgd_30,P1,test,G - CBS-bm,gaussian_postrelu,cbs_budget_matched,3,"0,1,2",1.759999999999995,1.760000000000006,0.18000000000000238,1.2333333333333345,0.9122134253196076,3,0,0,-0.07951470489501955,-0.07852455139160164,-0.04706415710449219,-0.06836780446370445,0.01845614109434409,3,0
historical_sgd_30,P1,test,RG - R,resolution_max_b1_gaussian_conv,resolution_max_b1,3,"0,1,2",1.2299999999999978,1.3699999999999934,0.9099999999999997,1.169999999999997,0.23579652245102903,3,0,0,-0.04128275756835931,-0.031153854370117195,-0.02772021636962896,-0.033385609436035156,0.0070513246236081325,3,0
historical_sgd_30,P1,test,CBS-bm - CBS-pub,cbs_budget_matched,cbs_published_schedule,3,"0,1,2",0.7000000000000006,0.33999999999999586,1.0499999999999954,0.696666666666664,0.3550117368951809,3,0,0,0.01085112915039066,0.023526330566406295,0.008379238891601526,0.01425223286946616,0.008126144622892635,0,3
historical_sgd_30,P1,train,R - Plain,resolution_max_b1,plain,3,"0,1,2",-3.405999999999998,-3.9000000000000035,-4.335999999999995,-3.880666666666665,0.4653013360536719,0,3,0,0.0857177510070801,0.0947397103881836,0.10672241226196288,0.09572662455240886,0.010537051213871692,0,3
historical_sgd_30,P1,train,G - Plain,gaussian_postrelu,plain,3,"0,1,2",-2.073999999999998,-2.978000000000003,-3.493999999999997,-2.8486666666666665,0.7187804486304099,0,3,0,0.05218953933715828,0.07367723052978523,0.08581248336791991,0.07055975107828781,0.017026878748667172,0,3
historical_sgd_30,P1,train,RG - Plain,resolution_max_b1_gaussian_conv,plain,3,"0,1,2",-3.6919999999999953,-4.604000000000008,-5.149999999999999,-4.482,0.7366165895498171,0,3,0,0.0927492347717285,0.11062078308105469,0.1266168971252442,0.10999563832600913,0.016942483371587148,0,3
historical_sgd_30,P1,train,CBS-pub - Plain,cbs_published_schedule,plain,3,"0,1,2",-6.097999999999992,-6.542000000000003,-7.089999999999996,-6.5766666666666636,0.49690777145596665,0,3,0,0.1558924794006348,0.1645786291503907,0.1781242687988282,0.1661984591166179,0.011204061843859208,0,3
historical_sgd_30,P1,train,CBS-bm - Plain,cbs_budget_matched,plain,3,"0,1,2",0.988,0.36599999999999966,0.07800000000000029,0.47733333333333333,0.465103572694656,3,0,0,-0.022252073059082,-0.009202402343749999,-0.005255303955078089,-0.012236593119303363,0.008895351327549988,3,0
historical_sgd_30,P1,train,SDPoint - Plain,sdpoint,plain,3,"0,1,2",-9.437999999999992,-10.608000000000006,-10.673999999999994,-10.239999999999997,0.6953358900560263,0,3,0,0.25582654403686533,0.2809044854736328,0.2826846618652344,0.2731385637919108,0.015019047173360174,0,3
historical_sgd_30,P1,train,R - SDPoint,resolution_max_b1,sdpoint,3,"0,1,2",6.031999999999993,6.708000000000003,6.337999999999999,6.359333333333332,0.33850455437606247,3,0,0,-0.1701087930297852,-0.1861647750854492,-0.1759622496032715,-0.17741193923950196,0.008125567055535054,3,0
historical_sgd_30,P1,train,RG - SDPoint,resolution_max_b1_gaussian_conv,sdpoint,3,"0,1,2",5.745999999999995,6.003999999999998,5.523999999999996,5.757999999999996,0.24022489463001237,3,0,0,-0.1630773092651368,-0.17028370239257812,-0.15606776473999018,-0.1631429254659017,0.007108195970140314,3,0
historical_sgd_30,P1,train,G - CBS-pub,gaussian_postrelu,cbs_published_schedule,3,"0,1,2",4.023999999999994,3.5640000000000005,3.595999999999999,3.727999999999998,0.25684236410685485,3,0,0,-0.10370294006347652,-0.09090139862060548,-0.09231178543090829,-0.09563870803833009,0.0070193430145005,3,0
historical_sgd_30,P1,train,G - CBS-bm,gaussian_postrelu,cbs_budget_matched,3,"0,1,2",-3.061999999999998,-3.3440000000000025,-3.5719999999999974,-3.325999999999999,0.255476026272525,0,3,0,0.07444161239624028,0.08287963287353523,0.091067787322998,0.08279634419759117,0.008313400382902424,0,3
historical_sgd_30,P1,train,RG - R,resolution_max_b1_gaussian_conv,resolution_max_b1,3,"0,1,2",-0.28599999999999737,-0.7040000000000046,-0.8140000000000036,-0.6013333333333352,0.2785701587272682,0,3,0,0.007031483764648405,0.01588107269287109,0.019894484863281325,0.014269013773600273,0.006581280254271077,0,3
historical_sgd_30,P1,train,CBS-bm - CBS-pub,cbs_budget_matched,cbs_published_schedule,3,"0,1,2",7.085999999999992,6.908000000000003,7.167999999999997,7.053999999999998,0.13292102918650203,3,0,0,-0.1781445524597168,-0.1737810314941407,-0.1833795727539063,-0.17843505223592127,0.004805860086273498,3,0
