campaign,arm,seed,policy,split,acc,ce,n,source,state,buffers_sha256,checkpoint_sha256,account,tag,campaign_label,arm_short
adamw_long_aug_160,gaussian_postrelu,0,P3,test,0.8878,0.5440883209228515,10000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": null, ""sigma"": 0.0}",49c67107bca1d90a0fefe4a7548295affa9fefa66752d3f15dbbec66666f75e3,090fb65763a10b76ec1107862f14537fc4636ed814a1c39e894daaa4aecd1534,maxlebossdu91,t2,"AdamW lr 0.02, cosine, crop+flip, 160 ep",G
adamw_long_aug_160,gaussian_postrelu,1,P0,train,0.9892,0.03189296867370606,50000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": null, ""sigma"": 0.0}",8d3a76f756476c245c227b95755a293c7b4c9cb98061c899b555e3aa63b0015b,5abd44ae26ea86576893cf08550ed38fab7781c78d02b1a6b304fd032c769d45,maxnicaise,t2,"AdamW lr 0.02, cosine, crop+flip, 160 ep",G
adamw_long_aug_160,gaussian_postrelu,1,P0,test,0.8822,0.5635330291748046,10000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": null, ""sigma"": 0.0}",8d3a76f756476c245c227b95755a293c7b4c9cb98061c899b555e3aa63b0015b,5abd44ae26ea86576893cf08550ed38fab7781c78d02b1a6b304fd032c769d45,maxnicaise,t2,"AdamW lr 0.02, cosine, crop+flip, 160 ep",G
adamw_long_aug_160,gaussian_postrelu,1,P1,train,0.9022,0.31399238677978514,50000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": null, ""sigma"": 0.0}",ab47a8852b34dd1516e86e42a2c676ef72dcd4d6302c884e31be04aad98035c4,5abd44ae26ea86576893cf08550ed38fab7781c78d02b1a6b304fd032c769d45,maxnicaise,t2,"AdamW lr 0.02, cosine, crop+flip, 160 ep",G
adamw_long_aug_160,gaussian_postrelu,1,P1,test,0.8253,0.7408078369140625,10000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": null, ""sigma"": 0.0}",ab47a8852b34dd1516e86e42a2c676ef72dcd4d6302c884e31be04aad98035c4,5abd44ae26ea86576893cf08550ed38fab7781c78d02b1a6b304fd032c769d45,maxnicaise,t2,"AdamW lr 0.02, cosine, crop+flip, 160 ep",G
adamw_long_aug_160,gaussian_postrelu,1,P2,train,0.90106,0.31918545135498044,50000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": null, ""sigma"": 0.0}",e0de0c2355fee0e9840d7af819caeb1229eb6cb564cf6372c5dab724a41a480c,5abd44ae26ea86576893cf08550ed38fab7781c78d02b1a6b304fd032c769d45,maxnicaise,t2,"AdamW lr 0.02, cosine, crop+flip, 160 ep",G
adamw_long_aug_160,gaussian_postrelu,1,P2,test,0.8237,0.7517570220947266,10000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": null, ""sigma"": 0.0}",e0de0c2355fee0e9840d7af819caeb1229eb6cb564cf6372c5dab724a41a480c,5abd44ae26ea86576893cf08550ed38fab7781c78d02b1a6b304fd032c769d45,maxnicaise,t2,"AdamW lr 0.02, cosine, crop+flip, 160 ep",G
adamw_long_aug_160,gaussian_postrelu,1,P3,train,0.98956,0.031498459310531614,50000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": null, ""sigma"": 0.0}",688b808a3983686cb22735807ad020767689b84c57a00c8a3ab781cfd9e4f25e,5abd44ae26ea86576893cf08550ed38fab7781c78d02b1a6b304fd032c769d45,maxnicaise,t2,"AdamW lr 0.02, cosine, crop+flip, 160 ep",G
adamw_long_aug_160,gaussian_postrelu,1,P3,test,0.8818,0.567917221069336,10000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": null, ""sigma"": 0.0}",688b808a3983686cb22735807ad020767689b84c57a00c8a3ab781cfd9e4f25e,5abd44ae26ea86576893cf08550ed38fab7781c78d02b1a6b304fd032c769d45,maxnicaise,t2,"AdamW lr 0.02, cosine, crop+flip, 160 ep",G
adamw_long_aug_160,gaussian_postrelu,2,P0,train,0.98716,0.036166117248535155,50000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": null, ""sigma"": 0.0}",e66059ba204e86611da1ec671657b8a034711849e3566e733fa40b1923686b45,b433ef7fbb94cc3ab23a306794ab649c1f56cf4d13217dae53013d60e22b07cd,maximemonstrenikez,t2,"AdamW lr 0.02, cosine, crop+flip, 160 ep",G
adamw_long_aug_160,gaussian_postrelu,2,P0,test,0.8847,0.5411588958740234,10000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": null, ""sigma"": 0.0}",e66059ba204e86611da1ec671657b8a034711849e3566e733fa40b1923686b45,b433ef7fbb94cc3ab23a306794ab649c1f56cf4d13217dae53013d60e22b07cd,maximemonstrenikez,t2,"AdamW lr 0.02, cosine, crop+flip, 160 ep",G
adamw_long_aug_160,gaussian_postrelu,2,P1,train,0.85564,0.5191897042846679,50000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": null, ""sigma"": 0.0}",883dc139da1e28f3b3991bf6d21c1de333ce7b3d97734a93d2ae02daf5a52832,b433ef7fbb94cc3ab23a306794ab649c1f56cf4d13217dae53013d60e22b07cd,maximemonstrenikez,t2,"AdamW lr 0.02, cosine, crop+flip, 160 ep",G
adamw_long_aug_160,gaussian_postrelu,2,P1,test,0.7904,0.9507305816650391,10000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": null, ""sigma"": 0.0}",883dc139da1e28f3b3991bf6d21c1de333ce7b3d97734a93d2ae02daf5a52832,b433ef7fbb94cc3ab23a306794ab649c1f56cf4d13217dae53013d60e22b07cd,maximemonstrenikez,t2,"AdamW lr 0.02, cosine, crop+flip, 160 ep",G
adamw_long_aug_160,gaussian_postrelu,2,P2,train,0.8537,0.5315090548706055,50000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": null, ""sigma"": 0.0}",9eba87f40888584db3345be3b4d519ce9894839a0590c1d65f82a2fc587d0a98,b433ef7fbb94cc3ab23a306794ab649c1f56cf4d13217dae53013d60e22b07cd,maximemonstrenikez,t2,"AdamW lr 0.02, cosine, crop+flip, 160 ep",G
adamw_long_aug_160,gaussian_postrelu,2,P2,test,0.789,0.9686707336425782,10000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": null, ""sigma"": 0.0}",9eba87f40888584db3345be3b4d519ce9894839a0590c1d65f82a2fc587d0a98,b433ef7fbb94cc3ab23a306794ab649c1f56cf4d13217dae53013d60e22b07cd,maximemonstrenikez,t2,"AdamW lr 0.02, cosine, crop+flip, 160 ep",G
adamw_long_aug_160,gaussian_postrelu,2,P3,train,0.98788,0.03519245004653931,50000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": null, ""sigma"": 0.0}",f185de3554adbccabfcb282c3f29ee2691092e389bd02b7827471079239a3227,b433ef7fbb94cc3ab23a306794ab649c1f56cf4d13217dae53013d60e22b07cd,maximemonstrenikez,t2,"AdamW lr 0.02, cosine, crop+flip, 160 ep",G
adamw_long_aug_160,gaussian_postrelu,2,P3,test,0.8859,0.540612809753418,10000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": null, ""sigma"": 0.0}",f185de3554adbccabfcb282c3f29ee2691092e389bd02b7827471079239a3227,b433ef7fbb94cc3ab23a306794ab649c1f56cf4d13217dae53013d60e22b07cd,maximemonstrenikez,t2,"AdamW lr 0.02, cosine, crop+flip, 160 ep",G
adamw_long_aug_160,plain,0,P0,train,0.99868,0.0041743354552984235,50000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": null, ""sigma"": null}",792550d14aa877453c3bd00a23272ded5965170eeba64ddff51b7fb4e0f3e1f0,ea7d4f7f21bb1f37bee146ca1cd12961b6ade5f6ff0691c4d519262d84a11158,maxnicaise,t2,"AdamW lr 0.02, cosine, crop+flip, 160 ep",Plain
adamw_long_aug_160,plain,0,P0,test,0.9129,0.5389217559814453,10000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": null, ""sigma"": null}",792550d14aa877453c3bd00a23272ded5965170eeba64ddff51b7fb4e0f3e1f0,ea7d4f7f21bb1f37bee146ca1cd12961b6ade5f6ff0691c4d519262d84a11158,maxnicaise,t2,"AdamW lr 0.02, cosine, crop+flip, 160 ep",Plain
adamw_long_aug_160,plain,0,P1,train,0.96316,0.12309511726379395,50000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": null, ""sigma"": null}",633bded2cff75f6a5b20d431869c7e4fa403a156fcb484b0ec69066c4adebe8f,ea7d4f7f21bb1f37bee146ca1cd12961b6ade5f6ff0691c4d519262d84a11158,maxnicaise,t2,"AdamW lr 0.02, cosine, crop+flip, 160 ep",Plain
adamw_long_aug_160,plain,0,P1,test,0.884,0.6233693328857421,10000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": null, ""sigma"": null}",633bded2cff75f6a5b20d431869c7e4fa403a156fcb484b0ec69066c4adebe8f,ea7d4f7f21bb1f37bee146ca1cd12961b6ade5f6ff0691c4d519262d84a11158,maxnicaise,t2,"AdamW lr 0.02, cosine, crop+flip, 160 ep",Plain
adamw_long_aug_160,plain,0,P2,train,0.9621,0.12793585289001466,50000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": null, ""sigma"": null}",dd96e252a89dfa19522a5042416c97da4ef567c6983d78480bad2c2d90afb056,ea7d4f7f21bb1f37bee146ca1cd12961b6ade5f6ff0691c4d519262d84a11158,maxnicaise,t2,"AdamW lr 0.02, cosine, crop+flip, 160 ep",Plain
adamw_long_aug_160,plain,0,P2,test,0.8833,0.6319449768066406,10000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": null, ""sigma"": null}",dd96e252a89dfa19522a5042416c97da4ef567c6983d78480bad2c2d90afb056,ea7d4f7f21bb1f37bee146ca1cd12961b6ade5f6ff0691c4d519262d84a11158,maxnicaise,t2,"AdamW lr 0.02, cosine, crop+flip, 160 ep",Plain
adamw_long_aug_160,plain,0,P3,train,0.9986,0.004137849404811859,50000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": null, ""sigma"": null}",f5df976336571fd65f3dd9b5c1474e962d6965d2d8db97cbd1394d637b6d78f4,ea7d4f7f21bb1f37bee146ca1cd12961b6ade5f6ff0691c4d519262d84a11158,maxnicaise,t2,"AdamW lr 0.02, cosine, crop+flip, 160 ep",Plain
adamw_long_aug_160,plain,0,P3,test,0.9124,0.5385834930419922,10000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": null, ""sigma"": null}",f5df976336571fd65f3dd9b5c1474e962d6965d2d8db97cbd1394d637b6d78f4,ea7d4f7f21bb1f37bee146ca1cd12961b6ade5f6ff0691c4d519262d84a11158,maxnicaise,t2,"AdamW lr 0.02, cosine, crop+flip, 160 ep",Plain
adamw_long_aug_160,plain,1,P0,train,0.99846,0.005135519509315491,50000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": null, ""sigma"": null}",73a1dd14cc23f0f7f676991a00304a54734d3456892dbf201d3aeed186fb7d11,8f6a87a7bbdcd807ecfa29f7575765e28dfb5b8737e7fc1cd07ef0a873d632b4,maxlefrr,t2,"AdamW lr 0.02, cosine, crop+flip, 160 ep",Plain
adamw_long_aug_160,plain,1,P0,test,0.9064,0.5772400527954101,10000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": null, ""sigma"": null}",73a1dd14cc23f0f7f676991a00304a54734d3456892dbf201d3aeed186fb7d11,8f6a87a7bbdcd807ecfa29f7575765e28dfb5b8737e7fc1cd07ef0a873d632b4,maxlefrr,t2,"AdamW lr 0.02, cosine, crop+flip, 160 ep",Plain
adamw_long_aug_160,plain,1,P1,train,0.97652,0.06907590711593628,50000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": null, ""sigma"": null}",c62866b735bac8f3516d543001a92d6a2469b6493d5f7cd56a79eb94b0d69373,8f6a87a7bbdcd807ecfa29f7575765e28dfb5b8737e7fc1cd07ef0a873d632b4,maxlefrr,t2,"AdamW lr 0.02, cosine, crop+flip, 160 ep",Plain
adamw_long_aug_160,plain,1,P1,test,0.889,0.5873935089111328,10000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": null, ""sigma"": null}",c62866b735bac8f3516d543001a92d6a2469b6493d5f7cd56a79eb94b0d69373,8f6a87a7bbdcd807ecfa29f7575765e28dfb5b8737e7fc1cd07ef0a873d632b4,maxlefrr,t2,"AdamW lr 0.02, cosine, crop+flip, 160 ep",Plain
adamw_long_aug_160,plain,1,P2,train,0.97636,0.06984254196166992,50000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": null, ""sigma"": null}",c9acbff233040e26fc26817740875aa1a7f985851e0ced8fb0ea319e71eb3fda,8f6a87a7bbdcd807ecfa29f7575765e28dfb5b8737e7fc1cd07ef0a873d632b4,maxlefrr,t2,"AdamW lr 0.02, cosine, crop+flip, 160 ep",Plain
adamw_long_aug_160,plain,1,P2,test,0.8888,0.5912290328979493,10000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": null, ""sigma"": null}",c9acbff233040e26fc26817740875aa1a7f985851e0ced8fb0ea319e71eb3fda,8f6a87a7bbdcd807ecfa29f7575765e28dfb5b8737e7fc1cd07ef0a873d632b4,maxlefrr,t2,"AdamW lr 0.02, cosine, crop+flip, 160 ep",Plain
adamw_long_aug_160,plain,1,P3,train,0.9984,0.0049026656985282895,50000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": null, ""sigma"": null}",7e1ee048ff5960c1deefca43b1de8854cc9b0ea14171a611d997a2956d268bbc,8f6a87a7bbdcd807ecfa29f7575765e28dfb5b8737e7fc1cd07ef0a873d632b4,maxlefrr,t2,"AdamW lr 0.02, cosine, crop+flip, 160 ep",Plain
adamw_long_aug_160,plain,1,P3,test,0.9074,0.5809489318847656,10000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": null, ""sigma"": null}",7e1ee048ff5960c1deefca43b1de8854cc9b0ea14171a611d997a2956d268bbc,8f6a87a7bbdcd807ecfa29f7575765e28dfb5b8737e7fc1cd07ef0a873d632b4,maxlefrr,t2,"AdamW lr 0.02, cosine, crop+flip, 160 ep",Plain
adamw_long_aug_160,plain,2,P0,train,0.99848,0.00441912327170372,50000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": null, ""sigma"": null}",8f9e1743f710976894d9e52a543a6d7f062812f35e433179419808dc6ab2cbee,c50c0bc5ba0641c0bdd27983e35db4e5068f1c99e87311d2bd040d06a8f1036d,maxnikezz,t2,"AdamW lr 0.02, cosine, crop+flip, 160 ep",Plain
adamw_long_aug_160,plain,2,P0,test,0.9058,0.5974639068603516,10000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": null, ""sigma"": null}",8f9e1743f710976894d9e52a543a6d7f062812f35e433179419808dc6ab2cbee,c50c0bc5ba0641c0bdd27983e35db4e5068f1c99e87311d2bd040d06a8f1036d,maxnikezz,t2,"AdamW lr 0.02, cosine, crop+flip, 160 ep",Plain
adamw_long_aug_160,plain,2,P1,train,0.9675,0.10196970306396484,50000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": null, ""sigma"": null}",3aec13f28062cc144f0d29c2624d031d8e7359a17f4bd3603ef64c4879ce5ad5,c50c0bc5ba0641c0bdd27983e35db4e5068f1c99e87311d2bd040d06a8f1036d,maxnikezz,t2,"AdamW lr 0.02, cosine, crop+flip, 160 ep",Plain
adamw_long_aug_160,plain,2,P1,test,0.8761,0.690257861328125,10000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": null, ""sigma"": null}",3aec13f28062cc144f0d29c2624d031d8e7359a17f4bd3603ef64c4879ce5ad5,c50c0bc5ba0641c0bdd27983e35db4e5068f1c99e87311d2bd040d06a8f1036d,maxnikezz,t2,"AdamW lr 0.02, cosine, crop+flip, 160 ep",Plain
adamw_long_aug_160,plain,2,P2,train,0.96666,0.10457102626800537,50000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": null, ""sigma"": null}",c025937755c13b7b0c9a2e4a455c64d8f4f1beed480b1b0e7df12fbea20edd96,c50c0bc5ba0641c0bdd27983e35db4e5068f1c99e87311d2bd040d06a8f1036d,maxnikezz,t2,"AdamW lr 0.02, cosine, crop+flip, 160 ep",Plain
adamw_long_aug_160,plain,2,P2,test,0.8762,0.6975128936767578,10000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": null, ""sigma"": null}",c025937755c13b7b0c9a2e4a455c64d8f4f1beed480b1b0e7df12fbea20edd96,c50c0bc5ba0641c0bdd27983e35db4e5068f1c99e87311d2bd040d06a8f1036d,maxnikezz,t2,"AdamW lr 0.02, cosine, crop+flip, 160 ep",Plain
adamw_long_aug_160,plain,2,P3,train,0.99858,0.004419039592146874,50000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": null, ""sigma"": null}",676241384ccf576054778e2ce24dd561b170d12b9a1b196cf4a2316ece20665f,c50c0bc5ba0641c0bdd27983e35db4e5068f1c99e87311d2bd040d06a8f1036d,maxnikezz,t2,"AdamW lr 0.02, cosine, crop+flip, 160 ep",Plain
adamw_long_aug_160,plain,2,P3,test,0.9054,0.5997683776855469,10000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": null, ""sigma"": null}",676241384ccf576054778e2ce24dd561b170d12b9a1b196cf4a2316ece20665f,c50c0bc5ba0641c0bdd27983e35db4e5068f1c99e87311d2bd040d06a8f1036d,maxnikezz,t2,"AdamW lr 0.02, cosine, crop+flip, 160 ep",Plain
adamw_long_aug_160,resolution_max_b1,0,P0,train,0.99672,0.009345082306861877,50000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": 32, ""sigma"": null}",7d7727f11e31c4d38d976bb47c75f8798d0ec9b3185f9f658a7de4c3cb5ad933,cb5f5d2027eb454df13c95499d1bb994912437d260e98cb87c388731b859d09c,maxlebossdu91,t2,"AdamW lr 0.02, cosine, crop+flip, 160 ep",R
adamw_long_aug_160,resolution_max_b1,0,P0,test,0.9026,0.5265330429077149,10000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": 32, ""sigma"": null}",7d7727f11e31c4d38d976bb47c75f8798d0ec9b3185f9f658a7de4c3cb5ad933,cb5f5d2027eb454df13c95499d1bb994912437d260e98cb87c388731b859d09c,maxlebossdu91,t2,"AdamW lr 0.02, cosine, crop+flip, 160 ep",R
adamw_long_aug_160,resolution_max_b1,0,P1,train,0.97762,0.06290163698196412,50000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": 32, ""sigma"": null}",0eefb5d72e82d3dae538abb9c6db027872d091c552745e3ed09dd04e2375e4e8,cb5f5d2027eb454df13c95499d1bb994912437d260e98cb87c388731b859d09c,maxlebossdu91,t2,"AdamW lr 0.02, cosine, crop+flip, 160 ep",R
adamw_long_aug_160,resolution_max_b1,0,P1,test,0.8877,0.557043521118164,10000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": 32, ""sigma"": null}",0eefb5d72e82d3dae538abb9c6db027872d091c552745e3ed09dd04e2375e4e8,cb5f5d2027eb454df13c95499d1bb994912437d260e98cb87c388731b859d09c,maxlebossdu91,t2,"AdamW lr 0.02, cosine, crop+flip, 160 ep",R
adamw_long_aug_160,resolution_max_b1,0,P2,train,0.97738,0.06354678073883056,50000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": 32, ""sigma"": null}",0daa7f0a8257f2e3b831fec26d5343448d6a1cf98702f31a6e1cc9bbcdaa54d0,cb5f5d2027eb454df13c95499d1bb994912437d260e98cb87c388731b859d09c,maxlebossdu91,t2,"AdamW lr 0.02, cosine, crop+flip, 160 ep",R
adamw_long_aug_160,resolution_max_b1,0,P2,test,0.8873,0.5607953475952149,10000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": 32, ""sigma"": null}",0daa7f0a8257f2e3b831fec26d5343448d6a1cf98702f31a6e1cc9bbcdaa54d0,cb5f5d2027eb454df13c95499d1bb994912437d260e98cb87c388731b859d09c,maxlebossdu91,t2,"AdamW lr 0.02, cosine, crop+flip, 160 ep",R
adamw_long_aug_160,resolution_max_b1,0,P3,train,0.99704,0.009205823438167572,50000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": 32, ""sigma"": null}",529532cf18efcbc02c0ac4586ae05c3f67409d01c8a3c6202a2b23190c338531,cb5f5d2027eb454df13c95499d1bb994912437d260e98cb87c388731b859d09c,maxlebossdu91,t2,"AdamW lr 0.02, cosine, crop+flip, 160 ep",R
adamw_long_aug_160,resolution_max_b1,0,P3,test,0.9038,0.5238969619750976,10000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": 32, ""sigma"": null}",529532cf18efcbc02c0ac4586ae05c3f67409d01c8a3c6202a2b23190c338531,cb5f5d2027eb454df13c95499d1bb994912437d260e98cb87c388731b859d09c,maxlebossdu91,t2,"AdamW lr 0.02, cosine, crop+flip, 160 ep",R
adamw_long_aug_160,resolution_max_b1,1,P0,train,0.99672,0.010315364706516266,50000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": 32, ""sigma"": null}",ab66ecce95313ee0bc83c8eb317ae59c38e43b9483edb35c1e1de08f6d18f73a,27226579a036867b509d8ce319139d303c373ec78a32c3ac31bfb3d3678bf9b1,maxmonstre,t2,"AdamW lr 0.02, cosine, crop+flip, 160 ep",R
adamw_long_aug_160,resolution_max_b1,1,P0,test,0.9046,0.5095092758178711,10000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": 32, ""sigma"": null}",ab66ecce95313ee0bc83c8eb317ae59c38e43b9483edb35c1e1de08f6d18f73a,27226579a036867b509d8ce319139d303c373ec78a32c3ac31bfb3d3678bf9b1,maxmonstre,t2,"AdamW lr 0.02, cosine, crop+flip, 160 ep",R
adamw_long_aug_160,resolution_max_b1,1,P1,train,0.96256,0.11067355503082275,50000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": 32, ""sigma"": null}",e0b963bea3189b5cd6f4ce00d769dbf15c2a0cdbde09f64b80d16e1fe80062f1,27226579a036867b509d8ce319139d303c373ec78a32c3ac31bfb3d3678bf9b1,maxmonstre,t2,"AdamW lr 0.02, cosine, crop+flip, 160 ep",R
adamw_long_aug_160,resolution_max_b1,1,P1,test,0.8796,0.5743165771484375,10000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": 32, ""sigma"": null}",e0b963bea3189b5cd6f4ce00d769dbf15c2a0cdbde09f64b80d16e1fe80062f1,27226579a036867b509d8ce319139d303c373ec78a32c3ac31bfb3d3678bf9b1,maxmonstre,t2,"AdamW lr 0.02, cosine, crop+flip, 160 ep",R
adamw_long_aug_160,resolution_max_b1,1,P2,train,0.9618,0.11287661609649659,50000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": 32, ""sigma"": null}",35dcf66b8525e8c82393b55658bf3ff7c89b9f0e2f177ca06d84ddf5eb9d78b3,27226579a036867b509d8ce319139d303c373ec78a32c3ac31bfb3d3678bf9b1,maxmonstre,t2,"AdamW lr 0.02, cosine, crop+flip, 160 ep",R
adamw_long_aug_160,resolution_max_b1,1,P2,test,0.879,0.5793390655517578,10000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": 32, ""sigma"": null}",35dcf66b8525e8c82393b55658bf3ff7c89b9f0e2f177ca06d84ddf5eb9d78b3,27226579a036867b509d8ce319139d303c373ec78a32c3ac31bfb3d3678bf9b1,maxmonstre,t2,"AdamW lr 0.02, cosine, crop+flip, 160 ep",R
adamw_long_aug_160,resolution_max_b1,1,P3,train,0.99692,0.009942856471538544,50000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": 32, ""sigma"": null}",d45f517ae25bf6b0d282cee2719245704fb52fd83017281770e12ebb2b6f6c73,27226579a036867b509d8ce319139d303c373ec78a32c3ac31bfb3d3678bf9b1,maxmonstre,t2,"AdamW lr 0.02, cosine, crop+flip, 160 ep",R
adamw_long_aug_160,resolution_max_b1,1,P3,test,0.905,0.5068613693237305,10000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": 32, ""sigma"": null}",d45f517ae25bf6b0d282cee2719245704fb52fd83017281770e12ebb2b6f6c73,27226579a036867b509d8ce319139d303c373ec78a32c3ac31bfb3d3678bf9b1,maxmonstre,t2,"AdamW lr 0.02, cosine, crop+flip, 160 ep",R
adamw_long_aug_160,resolution_max_b1,2,P0,train,0.99726,0.009355939376354218,50000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": 32, ""sigma"": null}",417db8017a349fbac942d42aab95857367129581ec9b1c899b606b28af899cb5,6529ae1ce1b7d359fccbbeb719ca54db69e43650b33fb1b512fa6c3d0545a95a,maxlefrr,t2,"AdamW lr 0.02, cosine, crop+flip, 160 ep",R
adamw_long_aug_160,resolution_max_b1,2,P0,test,0.9077,0.5173648254394532,10000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": 32, ""sigma"": null}",417db8017a349fbac942d42aab95857367129581ec9b1c899b606b28af899cb5,6529ae1ce1b7d359fccbbeb719ca54db69e43650b33fb1b512fa6c3d0545a95a,maxlefrr,t2,"AdamW lr 0.02, cosine, crop+flip, 160 ep",R
adamw_long_aug_160,resolution_max_b1,2,P1,train,0.96448,0.11292686008453369,50000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": 32, ""sigma"": null}",29fefa650fca04597037c4d60b0ff829afb910b83c1c0d4a431dbad1a6c0e805,6529ae1ce1b7d359fccbbeb719ca54db69e43650b33fb1b512fa6c3d0545a95a,maxlefrr,t2,"AdamW lr 0.02, cosine, crop+flip, 160 ep",R
adamw_long_aug_160,resolution_max_b1,2,P1,test,0.8865,0.5806059707641602,10000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": 32, ""sigma"": null}",29fefa650fca04597037c4d60b0ff829afb910b83c1c0d4a431dbad1a6c0e805,6529ae1ce1b7d359fccbbeb719ca54db69e43650b33fb1b512fa6c3d0545a95a,maxlefrr,t2,"AdamW lr 0.02, cosine, crop+flip, 160 ep",R
adamw_long_aug_160,resolution_max_b1,2,P2,train,0.96396,0.11594785160064697,50000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": 32, ""sigma"": null}",19aa62ae7c4bc60e3655def0d89b28bb8a36c0b1263b69afdfb22114a0f1ea42,6529ae1ce1b7d359fccbbeb719ca54db69e43650b33fb1b512fa6c3d0545a95a,maxlefrr,t2,"AdamW lr 0.02, cosine, crop+flip, 160 ep",R
adamw_long_aug_160,resolution_max_b1,2,P2,test,0.8847,0.5863149353027344,10000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": 32, ""sigma"": null}",19aa62ae7c4bc60e3655def0d89b28bb8a36c0b1263b69afdfb22114a0f1ea42,6529ae1ce1b7d359fccbbeb719ca54db69e43650b33fb1b512fa6c3d0545a95a,maxlefrr,t2,"AdamW lr 0.02, cosine, crop+flip, 160 ep",R
adamw_long_aug_160,resolution_max_b1,2,P3,train,0.99728,0.00946132571220398,50000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": 32, ""sigma"": null}",e9380a8f1e2347ec7b28226f0d3a545ee7060d6276abc3c048608766a60fdf8e,6529ae1ce1b7d359fccbbeb719ca54db69e43650b33fb1b512fa6c3d0545a95a,maxlefrr,t2,"AdamW lr 0.02, cosine, crop+flip, 160 ep",R
